Date,NIDALY,NILMEX,NISHFE,NIWUXI,NIINDA,CUDALY,CUCOMX,CULMEX,CUSMMG,CUSHFE,LIDALY,LISAME,LICOMX,LILMEX,CODALY,COLMEX,COLMEA,COWUXI
2022-04-13,14.944,32981,226.22,221.55,2479.6,4.703,4.71,10299,74530,74350,75.77,44429.184,81,81171,37.195,81803,228,529.5
2022-04-14,15.034,33175,224.08,225.45,2501,4.717,4.72,10315,74400,74280,75.716,44626.835,81,81171,37.195,81800,228,530
2022-04-15,15.034,33393.701,229.25,230,2516.977,4.759,4.759,10363.31,75400,75090,75.513,44826.939,81.138,81168.68,37.195,81795.691,228.05,532
2022-04-18,15.034,33991.846,231.85,237.5,2516,4.7945,4.8,10387.342,75570,74930,75.802,45432.819,81,81170.22,37.195,81783.54,228.017,531.5
2022-04-19,15.293,33768,241.11,239,2505.6,4.706,4.71,10304.5,75615,75160,75.539,45633.579,81,81171,37.195,81779,228,536
2022-04-20,15.179,33505,238.73,237.8,2516.6,4.658,4.65,10223,74790,74510,75.241,45832.213,83,81171,37.195,81775,228,530
2022-04-21,15.365,33911,235.46,235.5,2517.3,4.6925,4.7,10285,74905,74470,74.492,46027.804,83,81171,37.195,81774,228,529
2022-04-22,15,33107,238.88,236.5,2508.2,4.5825,4.58,10110,75110,74920,73.902,46219.435,82,81171,37.195,81770,228,532.5
2022-04-25,14.79,32636,226.95,228,2466.5,4.4455,4.45,9769,74390,74240,73.209,46761.411,82,81171,37.195,81755,228,528
2022-04-26,14.993,33076,217.54,224.35,2490,4.4255,4.44,9860,73945,73410,72.524,46928.043,82,81171,37.195,81752,228,512
2022-04-27,15.096,33300,225.04,229.45,2553,4.455,4.45,9856,73795,73480,71.932,47086.134,82,81171,37.195,81749,228,511.5
2022-04-28,14.938,32977,229.07,227.2,2603.8,4.411,4.41,9697,74020,73520,70.655,47234.768,82,81171,37.195,81750,228,512.5
2022-04-29,14.389,31771,230.21,231.6,2532.3,4.3705,4.4,9769.5,73980,73630,70.2,47373.029,81,81170,37.195,81746,228,517
2022-05-02,14.389,30956.077,234.349,226.744,2474.2,4.2575,4.26,9472.657,74490.809,74235.609,69.986,47718.064,83,81438.942,37.195,81725.765,225.794,517.617
2022-05-03,14.011,30975,233.976,224.8,2474.2,4.279,4.27,9410,74575.359,74240.553,69.986,47809.6,83,81500,37.195,81720,228,516.5
2022-05-04,13.845,30638,231.47,224.95,2376,4.28,4.33,9473.5,74380.694,74003.964,69.986,47889.905,83,81500,37.195,81716,228,516
2022-05-05,13.614,30114,226.08,220.3,2336.4,4.2795,4.29,9489.5,73765,73440,69.846,47959.304,82,81500,37.195,81715,213,511.5
2022-05-06,13.595,30076,219.19,216.1,2325,4.2615,4.26,9414.5,72860,72660,69.329,48018.121,82,81500,37.195,81717,210,502.5
2022-05-09,12.735,28185,214.07,206.8,2273,4.1885,4.19,9237.5,72480,72230,68.829,48134.336,82,81500,37.195,81696,210,492
2022-05-10,12.841,28414,206.53,204.95,2211,4.186,4.15,9228.5,71970,71960,68.778,48154.077,82,81500,37.195,81692,210,488
2022-05-11,12.57,27806,212.27,210.95,2211,4.1965,4.21,9340,72005,71930,68.102,48164.862,82,81500,37.195,81688,210,489
2022-05-12,12.576,27810,211.21,205.6,2156.4,4.09,4.11,9090,72120,71750,67.319,48167.015,81,80850,37.195,81687,210,481.5
2022-05-13,12.325,27262,210.28,207.1,2165.2,4.1695,4.18,9159,71220,71050,67.391,48160.862,81,80850,37.195,81688,210,474
2022-05-16,11.997,26549,211.5,205.3,2120,4.207,4.2,9238.5,71695,71300,67.364,48095.808,81,80850,34.019,74668,210,472
2022-05-17,11.942,26406,200.08,208,2105,4.236,4.24,9366,72200,71640,68.033,48059.676,81,80850,34.019,74665,210,472
2022-05-18,11.842,26159,202.25,205,2096.7,4.1585,4.18,9235,72090,71730,67.825,48016.861,81,80850,34.019,74662,207,473
2022-05-19,12.793,28231,203.03,205,2096.7,4.2895,4.29,9415.5,71755,71340,67.766,47967.689,81,80950,34.019,74661,207,465
2022-05-20,12.674,27973,210.7,214.5,2180.8,4.281,4.28,9422,72175,71770,68.518,47912.484,81,80950,34.019,74665,207,465
2022-05-23,12.561,27732,210.93,210,2152.5,4.3325,4.35,9548,72415,72020,68.825,47713.923,81,80950,34.019,74649,207,470
2022-05-24,12.022,26550,208.63,210,2136.7,4.315,4.33,9453.5,72530,72040,68.646,47637.836,80,79887.5,34.019,74646,207,470
2022-05-25,12.125,26788,203.8,210,2083.8,4.2725,4.28,9373,72275,71730,68.341,47557.342,80,79887.5,34.019,74643,207,470
2022-05-26,12.317,27198,203.45,206.05,2109,4.2505,4.26,9353,71950,71500,67.957,47472.764,80,79726.19,34.019,74644,207,430
2022-05-27,12.807,28284,210.56,209,2109,4.304,4.3,9459,72610,72110,68.408,47384.429,80,79726.19,33.566,73644,207,418.5
2022-05-30,13.259,29279,216.66,209.95,2109,4.3365,4.33,9543,72720,72260,70.155,47100.12,82.91,79726.19,33.566,73628,207,420
2022-05-31,12.856,28392,221.15,205.8,2109,4.289,4.3,9447.5,72615,72380,70.3,47000,80,79730,33.566,73630,207,413.5
2022-06-01,12.728,28119,216.52,207.2,2304,4.332,4.33,9499.5,72160,71930,70.068,46897.747,75,75000,33.566,73627,207,395
2022-06-02,12.728,28301.832,220.86,209.45,2304,4.5455,4.55,9594.886,72550,72290,70.198,46793.694,75,71123.687,33.566,73847.051,207,388
2022-06-03,12.728,28701.094,224.661,209.3,2304,4.4775,4.48,9681.491,73027.921,72728.362,70.342,46688.172,75,69492.278,33.566,74158.729,207,391.5
2022-06-06,13.439,29701,224.96,212.15,2304,4.442,4.44,9745,73255,72940,70.555,46366.124,75,73100,33.518,73500,207,390
2022-06-07,13.336,29481,225.98,209.9,2304,4.4345,4.44,9699,73015,72810,70.828,46258.057,75,75000,33.067,72500,207,398
2022-06-08,13.052,28855,224.38,212,2336.7,4.447,4.46,9730,72955,72860,70.676,46150.185,75,75000,33.067,72498,207,402.5
2022-06-09,12.676,28023,223.4,211.25,2360,4.385,4.39,9615,73035,72890,71.095,46042.842,75,75000,33.067,72499,207,402.5
2022-06-10,12.332,27264,219.76,209.9,2297.9,4.301,4.3,9447.5,72750,72620,70.824,45936.36,75,75000,33.067,72500,207,400
2022-06-13,11.72,25929,212.13,203.4,2280,4.2195,4.22,9294,72205,72120,70.44,45625.407,75,75000,32.847,72000,207,403
2022-06-14,11.411,25259,206.1,199.7,2201.7,4.138,4.16,9230.5,71690,71680,70.903,45525.697,75,75000,32.847,72000,207,401
2022-06-15,11.684,25857,204.57,199.7,2163.5,4.158,4.17,9230,71265,71110,71.213,45428.511,75,75000,32.847,72000,207,401
2022-06-16,11.417,25259,203.39,201.05,2144,4.106,4.11,9074.5,71285,70780,71.097,45334.183,75,75000,32.847,72013,206,402.5
2022-06-17,11.603,25669,197.11,198.6,2154.5,4.0175,4.02,8961.5,70035,69610,71.228,45243.046,75,75000,32.84,72000,206,393.5
2022-06-20,11.644,25738,197.24,198.8,2153.3,4.002,4.041,8977.5,68815,68670,71.391,44992.105,75,75000,32.84,71986,206,383
2022-06-21,11.746,25949,200.41,199.5,2140,4.034,4.04,8995,68740,68180,71.274,44917.057,75,75000,32.84,71986,206,387
2022-06-22,11.063,24449,197.16,199.3,2159.2,3.9545,3.95,8773,68190,68000,71.151,44846.863,75,75000,32.84,71985,206,384.5
2022-06-23,10.883,24038,189.17,190,2056.8,3.758,3.76,8409,66035,66410,71.208,44781.857,75,75000,32.84,71950,206,368
2022-06-24,10.142,22400,180.64,185,2000,3.76,3.76,8381,64340,64620,71.295,44722.37,75,75000,32.84,71955,206,370.5
2022-06-27,10.363,22882,173.41,168.75,2000,3.7455,3.78,8417.5,64510,63680,71.373,44580.356,75,75000,32.414,71000,206,393.656
2022-06-28,10.487,23158,177.01,170.4,2060.7,3.8115,3.78,8365.5,64140,64190,71.295,44546.276,75,75000,31.96,70000,206,400.568
2022-06-29,10.773,23773,177.24,173.6,2080,3.776,3.78,8401,64200,64050,71.319,44519.38,75,75000,31.96,70000,206,407.088
2022-06-30,10.271,22698,181.9,171.4,2080,3.7035,3.71,8258,64300,64270,71.238,44500,75,75000,31.96,70017,206,413.226
2022-07-01,9.8729,21824,175.75,166.55,2043.4,3.619,3.62,8048,62920,62640,70.947,44488.358,75,75000,29.685,65000,206,418.988
2022-07-04,10.182,22499,175.35,169.4,2012,3.576,3.48,8006,61550,61350,71.042,44497.206,75,75000,29.685,64984,206,434.097
2022-07-05,10.243,22652,180.4,164.75,2036.7,3.4225,3.43,7670,61260,61000,70.912,44513.638,75,75000,29.685,64984,206,438.432
2022-07-06,9.8774,21849,177.18,163.65,2035.8,3.423,3.42,7520.5,58435,57770,70.869,44536.257,75,75000,27.424,60000,206,442.43
2022-07-07,9.7377,21535,177.28,164.65,2043,3.558,3.58,7822.5,58410,58430,70.947,44564.732,75,75000,27.42,60000,206,446.098
2022-07-08,9.7575,21581,177.69,166.05,2045.5,3.532,3.53,7805.5,59865,59540,70.954,44598.73,75,75000,27.417,60000,206,449.443
2022-07-11,9.8833,21839,179.3,166.65,2017.5,3.443,3.44,7584.5,58545,58370,70.845,44730.539,75,75000,27.417,59984,206,457.62
2022-07-12,9.6706,21374,182.96,166.1,2005,3.296,3.3,7354,58475,58040,70.731,44783.306,75,75000,27.417,59984,206,459.751
2022-07-13,9.5679,21150,184.5,164.45,1995.5,3.344,3.33,7325.5,56465,56150,70.684,44839.935,75,75000,27.417,59985,206,461.598
2022-07-14,8.7754,19402,175.82,162.5,1995,3.203,3.21,7170,56310,55840,70.404,44900.093,75,75000,27.417,59996,206,463.168
2022-07-15,8.7693,19385,166.75,154,1963.5,3.2345,3.23,7190.5,55090,54560,70.398,44963.448,75,75000,25.149,55000,196,464.468
2022-07-18,9.346,20652,149.99,160,1910,3.3275,3.35,7426.5,55925,55310,70.591,45169.37,75,75000,22.888,50000,196,466.829
2022-07-19,9.3179,20596,157.03,160,1955.5,3.2905,3.29,7277.5,56235,56490,70.536,45242.19,75,75000,22.888,50000,196,467.128
2022-07-20,9.5841,21179,160.93,159,1948.8,3.307,3.33,7378,56860,56360,70.393,45316.544,75,75000,22.888,50000,196,467.196
2022-07-21,9.7209,21478,166.59,159,1931.7,3.297,3.3,7322,56395,56490,70.238,45392.102,75,75000,22.888,50011,196,467.039
2022-07-22,10.015,22122,167.42,159.6,1947,3.3485,3.35,7452.5,57105,56450,70.358,45468.531,75,75000,22.888,50017,196,466.667
2022-07-25,10.057,22228,171.4,166,1920,3.365,3.35,7479,57665,57290,70.454,45699.719,75,75000,22.888,50001,196,464.328
2022-07-26,9.7581,21571,175.24,168.508,1950.8,3.3793,3.38,7536.5,58945,58280,70.332,45776.307,75,75000,22.888,50001,196,463.166
2022-07-27,9.8674,21813,174.15,170.878,1982.5,3.4249,3.43,7637,58680,58500,70.586,45852.105,75,75000,22.888,50001,196,461.827
2022-07-28,9.926,21935,173.14,173.112,1938.3,3.4744,3.48,7762,60000,59560,70.581,45926.78,75,75000,22.888,50012,196,460.316
2022-07-29,10.695,23619,176.23,175.214,1950.8,3.584,3.58,7917.5,60370,60000,70.749,46000,75,75000,22.888,50018,196,458.643
2022-08-01,10.669,23575,188.42,180.765,1948.3,3.5264,3.55,7819.5,61615,61150,70.529,46208.787,75,75000,22.888,50003,193,452.72
2022-08-02,10.176,22492,185.69,182.376,2034,3.4905,3.52,7806.5,60215,60160,70.506,46274.484,75,75000,22.888,50003,193,450.47
2022-08-03,10.104,22332,180.94,183.873,1987.5,3.4715,3.47,7677.5,60285,60260,70.556,46338.116,75,75000,22.888,50003,192,448.094
2022-08-04,10.041,22210,179.91,185.259,1949.2,3.4924,3.48,7727.5,59970,59680,70.517,46399.614,75,75000,22.428,49000,192,445.602
2022-08-05,10.048,22216,179.67,186.539,1928.5,3.553,3.55,7870.5,60545,60260,70.597,46458.909,75,75000,22.428,49006,192,442.999
2022-08-08,9.8039,21685,175.19,189.773,1880,3.5853,3.59,7987.5,61450,61060,70.498,46622.877,75,75000,22.428,48990,192,434.608
2022-08-09,9.7477,21561,171.23,190.661,1870,3.5802,3.59,7983,61560,61510,70.551,46672.663,75,75000,22.428,48990,192,431.641
2022-08-10,10.17,22490,170.65,191.461,1870,3.6411,3.66,8085.5,61810,61670,70.568,46719.9,75,75000,21.525,47000,192,428.603
2022-08-11,10.698,23659,177.72,192.175,1886,3.7113,3.71,8173,62575,62560,70.706,46764.517,76,75636.36,21.525,46995,192,425.5
2022-08-12,10.416,23036,183.67,192.807,1880,3.6835,3.68,8091.5,63070,63090,70.822,46806.445,76,75636.36,21.525,47000,192,422.34
2022-08-15,9.9508,22013,179.96,194.248,1883.201,3.616,3.63,7980,62320,62320,70.662,46915.403,76,75636.36,21.298,46500,192,412.596
2022-08-16,10.051,22235,172.37,194.588,1878,3.6316,3.64,7979,62440,61760,70.491,46945.883,76,75636.36,21.298,46500,192,409.285
2022-08-17,9.8915,21885,173.96,194.865,1878,3.5866,3.6,7924.5,62545,62080,70.719,46973.327,76,75636.36,22.432,49001,192,405.955
2022-08-18,9.8448,21780,172.45,195.081,1918,3.6516,3.65,8031.5,62350,61540,70.644,46997.666,76,75636.36,22.432,49011,192,402.614
2022-08-19,10.059,22258,170.8,195.241,1885,3.6882,3.68,8078.5,62985,62250,70.476,47018.831,76,75636.36,22.432,49016,192,399.269
2022-08-22,10.094,22343,176.13,195.414,1887,3.6576,3.67,8027,63650,62880,70.222,47062.589,76,75636.36,22.432,49004,190,389.288
2022-08-23,9.8231,21745,177.29,195.382,1882.5,3.6958,3.7,8120,63600,62820,71.207,47070.365,76,75636.36,22.432,49004,190,386.004
2022-08-24,9.6445,21354,174.51,195.311,1834.5,3.648,3.66,8034.5,63750,63320,71.71,47074.62,76,75636.36,23.566,51500,189,382.755
2022-08-25,9.7876,21677,173.25,195.205,1825.1,3.7133,3.71,8129,63365,62970,71.874,47075.284,76,75636.36,23.566,51518,189,379.547
2022-08-26,9.7704,21633,175.42,195.066,1825.1,3.7032,3.71,8160.5,64320,63730,71.762,47072.29,76,75636.36,23.566,51522,189,376.389
2022-08-29,9.7704,21180.191,172.15,194.496,1859.3,3.6155,3.63,7921.696,63780,63650,71.217,47040.657,76,75672.673,23.566,51551.592,185.768,367.287
2022-08-30,9.6493,21369,167.63,194.267,1832.3,3.5527,3.55,7864,63160,62810,71.374,47022.331,76,75636.36,23.566,51505,186,364.403
2022-08-31,9.672,21411,172.74,194.023,1822,3.5177,3.52,7801.5,62800,62470,71.429,47000,76,75640,23.566,51510,186,361.606
2022-09-01,9.1846,20311,169.96,193.769,1822,3.4183,3.41,7597,61775,61350,71.386,46973.737,77,76000,23.566,51524,181,358.904
2022-09-02,9.2878,20529,164.72,193.508,1797,3.4143,3.42,7633,60555,60200,71.299,46944.191,77,76477.27,23.566,51520,181,356.304
2022-09-05,9.7178,21458,170.59,192.719,1780,3.454,3.502,7653.5,60895,60520,71.333,46843.775,76.933,76477.27,23.566,51511,181,349.197
2022-09-06,9.7668,21574,176.82,192.467,1781,3.4493,3.47,7683,61820,61390,71.045,46809.017,77,76477.27,23.566,51511,179,347.084
2022-09-07,9.7622,21580,175.34,192.225,1828.8,3.4414,3.44,7622.5,61875,61300,71.005,46774.937,77,76886.36,23.566,51512,179,345.111
2022-09-08,9.8502,21753,177.73,191.998,1806.3,3.5455,3.54,7810.5,61900,61490,71.291,46742.327,77,76886.36,23.566,51521,179,343.287
2022-09-09,10.414,22994,183.78,191.789,1799.2,3.581,3.58,7856.5,63715,63170,71.558,46711.978,77,76886.36,23.566,51522,179,341.618
2022-09-12,11.13,24577,195.022,191.308,1930,3.6319,3.63,7955.5,64788.045,64415.918,71.825,46642.424,77,76886.36,23.566,51514,178,337.621
2022-09-13,11.003,24281,192.94,191.207,1930,3.5604,3.58,7868.5,63905,63670,71.833,46629.044,77,76886.36,23.566,51515,178,336.651
2022-09-14,10.97,24217,190.67,191.143,1930,3.5451,3.55,7803,63175,63070,71.474,46621.886,77,76886.36,23.566,51515,178,335.875
2022-09-15,10.476,23127,195.61,191.118,1930,3.5151,3.52,7729.5,63350,63320,71.167,46621.743,77,76886.36,23.566,51523,178,335.3
2022-09-16,10.99,24249,185.36,191.136,1970,3.561,3.56,7762,62900,62010,70.972,46629.407,77,76886.36,23.566,51522,178,334.933
2022-09-19,11.138,24594,193.26,191.486,1908.3,3.5422,3.56,7753.5,63530,62570,71.354,46707.159,77,76886.36,23.566,51510,178,335.163
2022-09-20,11.3,24964,194.41,191.712,1975,3.526,3.55,7758,63335,62480,71.37,46753.971,77,76880.95,23.566,51510,178,335.708
2022-09-21,11.286,24949,197.74,192,2027.5,3.497,3.51,7690,63140,62550,71.024,46812.551,77,76880.95,23.566,51510,178,336.5
2022-09-22,11.105,24562,196.15,192,2049.2,3.4893,3.5,7680,63140,62390,70.961,46883.69,77,77214.29,23.566,51521,176,337.5
2022-09-23,10.568,23411,194.69,190.1,2043.5,3.3621,3.37,7433,63110,62530,70.443,46968.18,77,77214.29,23.566,51521,176,338
2022-09-26,9.9967,22206,188.79,178.25,1900,3.299,3.31,7341.5,61655,61080,70.032,47309.683,77,77214.29,23.566,51500,176,334
2022-09-27,9.8534,21858,185.35,178.55,1900,3.3028,3.32,7353,61530,61160,69.937,47455.502,77,77214.29,23.566,51505,176,336
2022-09-28,9.8396,21805,183.19,177,1891.5,3.3894,3.38,7422,61430,60980,70.564,47618.633,77,77357.14,23.566,51510,176,334
2022-09-29,10.092,22348,183.29,180.85,1828.3,3.4323,3.44,7542,62465,61650,71.61,47799.868,77,77452.38,23.566,51521,176,335.5
2022-09-30,9.5309,21107,187.39,179.05,1910,3.442,3.44,7560,62695,62050,71.738,48000,77,77476.19,23.566,51521,175,336.5
2022-10-03,9.5896,21258,187.853,178.05,1941.7,3.4374,3.46,7508,61948.059,61434.299,71.755,48712.273,80,80000,23.566,51505,175,336
2022-10-04,9.9491,22055,184.696,179.9,1875,3.5221,3.52,7718,61654.463,60993.473,71.755,48982.998,80,80000,23.566,51505,175,336.5
2022-10-05,10.193,22588,181.081,180.95,1855,3.5253,3.53,7679.5,61426.549,60593.308,71.755,49268.203,80,80000,23.566,51505,172,336.5
2022-10-06,10.281,22782,177.727,180.9,1855,3.4648,3.48,7607.5,61317.111,60328.878,71.755,49566.585,80,80000,23.566,51521,170,336.5
2022-10-07,10.145,22487,175.353,181.6,1927.5,3.4067,3.41,7457.5,61378.943,60295.258,71.755,49876.843,80,80000,23.566,51521,170,336.5
2022-10-10,10.107,22412,181.29,181.05,1915,3.4612,3.45,7578.5,63120,62530,71.386,50865.849,80,80000,23.566,51505,170,342
2022-10-11,9.9405,22079,186.04,179.15,1908.5,3.4527,3.48,7596,64000,63910,72.214,51210.588,80,80000,23.566,51505,168,350.5
2022-10-12,10.043,22292,181.89,179.9,1902.5,3.4343,3.44,7545,63825,64030,72.861,51560.691,80,80000,23.566,51505,168,350
2022-10-13,10.115,22427,185.73,181.2,1900,3.4952,3.47,7573,64090,64060,72.751,51914.857,80,80000,23.566,51515,168,349
2022-10-14,9.8252,21777,185.51,181.95,1927.5,3.4505,3.45,7538.5,64785,64890,72.61,52271.782,80,80000,23.566,51520,168,346.5
2022-10-17,9.7119,21541,186.54,182.5,1916.3,3.4553,3.46,7562.5,64600,64440,74.643,53346.099,80,80000,23.566,51503,168,347
2022-10-18,9.8606,21876,179.68,182.5,1874.2,3.4123,3.41,7421,63590,62830,75.355,53701.043,80,80000,23.566,51503,168,347
2022-10-19,9.8965,21945,183.12,183.5,1868,3.3645,3.36,7386.5,63050,62210,75.057,54052.237,80,80000,23.566,51503,168,341.5
2022-10-20,10.018,22196,186.34,188.2,1895.7,3.4472,3.45,7560.5,62920,62170,75.115,54398.378,81,80761.9,23.566,51514,168,339
2022-10-21,9.9105,21949,184.97,181.5,1890,3.5151,3.52,7624,64080,63070,74.865,54738.163,81,80761.9,23.566,51519,168,340
2022-10-24,10.048,22248,185.79,186,1873,3.4703,3.48,7556,64550,63610,76.075,55706.367,81,80761.9,23.566,51503,168,343
2022-10-25,10.07,22322,188.18,185.8,1873,3.4471,3.45,7523,64290,63860,75.594,56007.71,81,80761.9,23.566,51503,168,342
2022-10-26,10.233,22670,189.55,183,1873,3.5879,3.63,7792,63980,63700,76.968,56296.186,81,80761.9,23.566,51503,168,337
2022-10-27,10.103,22384,188.17,183.5,1890,3.5309,3.63,7764.5,64715,64350,77.81,56570.495,81,80761.9,23.566,51514,167,335
2022-10-28,9.9883,22134,187.51,180.3,1897,3.466,3.47,7550,64635,64280,77.57,56829.332,81,80761.9,23.566,51519,167,334.5
2022-10-31,9.8452,21809,185.25,177.8,1902.5,3.4189,3.41,7450,63840,63530,77.321,57500,81,80761.9,23.566,51503,167,327
2022-11-01,10.665,23600,189.47,185.25,1900,3.5107,3.51,7652,64385,64040,77.807,57684.288,83,83000,23.566,51503,167,327.5
2022-11-02,10.915,24145,194.54,189.35,1900,3.5031,3.51,7626.5,65015,64780,78.613,57848.724,83,83000,23.566,51503,167,327.5
2022-11-03,10.298,22803,195,188.1,1940,3.4554,3.46,7561,64740,64510,78.238,57994.134,83,83000,23.566,51513,167,322
2022-11-04,10.76,23811,193.94,189.45,1940,3.7145,3.71,8099,64685,64650,80.15,58121.346,83,83000,23.566,51518,167,315.5
2022-11-07,10.564,23395,196.69,186.65,1981,3.6228,3.63,7914.5,66440,66570,81.275,58402.057,83,83000,23.566,51503,167,319
2022-11-08,10.844,24012,192.91,190.15,1995,3.677,3.71,8115.5,66285,66350,81.68,58464.743,83,83000,23.566,51503,167,323
2022-11-09,11.156,24688,195.21,195.1,1995,3.7072,3.74,8104.5,66840,66940,81.689,58513.365,83,83000,23.566,51519,167,325.5
