Date,CUDALY,CUCOMX,CULMEX,CUSMMG,CUSHFE,CUETFC
2017-01-01,,,,51420.0,,
2017-01-03,2.481,2.48,5500.0,45710.0,45780.0,
2017-01-04,2.548,2.55,5644.0,44770.0,45000.0,
2017-01-05,2.5295,2.53,5580.0,45510.0,45560.0,
2017-01-06,2.538,2.54,5590.0,45195.0,45160.0,
2017-01-09,2.53,2.53,5591.0,45425.0,45330.0,
2017-01-10,2.6035,2.6,5758.0,45545.0,45530.0,
2017-01-11,2.601,2.6,5714.0,46770.0,46660.0,
2017-01-12,2.6605,2.66,5842.0,46790.0,46690.0,
2017-01-13,2.6805,2.68,5909.0,47315.0,47240.0,
2017-01-16,2.568,2.6500000000000004,5865.0,47725.0,47590.0,
2017-01-17,2.6165,2.62,5754.0,46890.0,47040.0,
2017-01-18,2.608,2.61,5769.0,46230.0,46350.0,
2017-01-19,2.6015,2.6,5739.5,46565.0,46530.0,
2017-01-20,2.617,2.62,5748.0,46430.0,46340.0,
2017-01-23,2.6395,2.64,5795.0,46875.0,46780.0,
2017-01-24,2.7005,2.7,5943.0,46785.0,46810.0,
2017-01-25,2.7025,2.7,5942.0,47400.0,47480.0,
2017-01-26,2.666,2.67,5857.0,47430.0,47660.0,
2017-01-27,2.68,2.68,5899.0,47308.333333333336,47503.333333333336,
2017-01-30,2.6475,2.65,5820.0,47186.666666666664,47346.666666666664,
2017-01-31,2.7215,2.72,5991.0,47065.0,47190.0,
2017-02-01,2.7045,2.7,5945.0,46943.333333333336,47033.333333333336,
2017-02-02,2.678,2.68,5886.0,46821.666666666664,46876.666666666664,
2017-02-03,2.6095,2.61,5772.0,46700.0,46720.0,
2017-02-06,2.6455,2.65,5846.0,46490.0,46480.0,
2017-02-07,2.626,2.63,5795.0,46630.0,46690.0,
2017-02-08,2.6605,2.66,5895.0,47055.0,47150.0,
2017-02-09,2.648,2.65,5822.0,47210.0,47250.0,
2017-02-10,2.762,2.76,6090.0,46885.0,47010.0,
2017-02-13,2.7765,2.78,6106.0,49640.0,49320.0,
2017-02-14,2.731,2.73,6021.0,49390.0,49400.0,
2017-02-15,2.736,2.74,6067.0,48710.0,48490.0,
2017-02-16,2.716,2.72,6000.0,48950.0,48780.0,
2017-02-17,2.7055,2.71,5960.0,48435.0,48400.0,
2017-02-20,2.66,2.73,6070.0,48270.0,48280.0,
2017-02-21,2.7455,2.75,6060.0,48795.0,48850.0,
2017-02-22,2.7325,2.73,6040.0,48540.0,48630.0,
2017-02-23,2.6425,2.64,5859.0,48370.0,48320.0,
2017-02-24,2.68,2.68,5928.0,47225.0,47460.0,
2017-02-27,2.6875,2.69,5934.0,47710.0,47700.0,
2017-02-28,2.704,2.7,5973.0,47540.0,47640.0,
2017-03-01,2.7265,2.73,6016.0,48050.0,48150.0,
2017-03-02,2.6795,2.68,5930.0,48275.0,48430.0,
2017-03-03,2.687,2.69,5917.0,47710.0,47860.0,
2017-03-06,2.643,2.64,5858.0,47950.0,47900.0,
2017-03-07,2.6095,2.61,5773.0,47400.0,47430.0,
2017-03-08,2.592,2.59,5765.5,46970.0,46990.0,
2017-03-09,2.57,2.57,5690.0,46520.0,46480.0,
2017-03-10,2.5865,2.59,5732.0,46230.0,46220.0,
2017-03-13,2.6165,2.62,5796.0,46680.0,46690.0,
2017-03-14,2.624,2.62,5820.0,46960.0,46840.0,
2017-03-15,2.6455,2.65,5864.0,47225.0,47020.0,
2017-03-16,2.6655,2.67,5909.0,47640.0,47770.0,
2017-03-17,2.6795,2.68,5935.0,47600.0,47690.0,
2017-03-20,2.6555,2.66,5880.0,47660.0,47810.0,
2017-03-21,2.61,2.61,5776.0,46960.0,47330.0,
2017-03-22,2.622,2.62,5808.0,46345.0,46580.0,
2017-03-23,2.6365,2.64,5825.0,46870.0,46830.0,
2017-03-24,2.6235,2.62,5804.0,46675.0,46820.0,
2017-03-27,2.625,2.63,5760.0,46040.0,46230.0,
2017-03-28,2.669,2.67,5873.0,46505.0,46260.0,
2017-03-29,2.67,2.67,5907.0,47040.0,47140.0,
2017-03-30,2.665,2.67,5956.0,47100.0,47220.0,
2017-03-31,2.6465,2.65,5837.5,47335.0,47510.0,
2017-04-03,2.5975,2.6,5753.0,47261.666666666664,47390.0,
2017-04-04,2.606,2.61,5779.5,47188.333333333336,47270.0,
2017-04-05,2.6755,2.68,5895.0,47115.0,47150.0,
2017-04-06,2.6555,2.66,5858.0,47625.0,47640.0,
2017-04-07,2.645,2.65,5834.0,47520.0,47400.0,
2017-04-10,2.602,2.6,5747.0,46970.0,46960.0,
2017-04-11,2.606,2.61,5767.0,46725.0,46610.0,
2017-04-12,2.544,2.54,5628.0,46560.0,46420.0,
2017-04-13,2.5695,2.57,5692.0,45845.0,45870.0,
2017-04-14,2.58225,2.585,5652.0,45880.0,45830.0,
2017-04-17,2.595,2.6,5612.0,46355.0,46240.0,
2017-04-18,2.529,2.53,5572.0,46305.0,46170.0,
2017-04-19,2.5335,2.53,5556.0,45840.0,45630.0,
2017-04-20,2.541,2.54,5623.0,45485.0,45380.0,
2017-04-21,2.5365,2.54,5623.0,45800.0,45730.0,
2017-04-24,2.5535,2.55,5655.0,45845.0,45740.0,
2017-04-25,2.582,2.58,5706.0,45970.0,45900.0,
2017-04-26,2.591,2.59,5715.0,46190.0,46180.0,
2017-04-27,2.58,2.58,5692.0,46175.0,46200.0,
2017-04-28,2.5965,2.6,5735.5,46230.0,46190.0,
2017-05-01,2.65,2.65,5768.75,46527.5,46475.0,
2017-05-02,2.625,2.63,5802.0,46825.0,46760.0,
2017-05-03,2.533,2.53,5600.0,46605.0,46540.0,
2017-05-04,2.502,2.5,5543.0,45575.0,45460.0,
2017-05-05,2.5195,2.52,5585.0,45235.0,45070.0,
2017-05-08,2.4855,2.49,5486.0,44975.0,44910.0,
2017-05-09,2.49,2.49,5512.0,44765.0,44690.0,
2017-05-10,2.487,2.49,5500.5,44950.0,44840.0,
2017-05-11,2.501,2.5,5543.0,44900.0,44880.0,
2017-05-12,2.518,2.52,5559.5,44965.0,44930.0,
2017-05-15,2.533,2.53,5613.0,45245.0,45170.0,
2017-05-16,2.5445,2.54,5611.0,45210.0,45230.0,
2017-05-17,2.5425,2.54,5610.0,45335.0,45370.0,
2017-05-18,2.5265,2.53,5580.0,45020.0,45050.0,
2017-05-19,2.574,2.57,5682.0,45200.0,45160.0,
2017-05-22,2.589,2.59,5703.0,45760.0,45760.0,
2017-05-23,2.5905,2.59,5714.0,45910.0,45880.0,
2017-05-24,2.578,2.58,5682.0,45780.0,45790.0,
2017-05-25,2.592,2.59,5724.0,45820.0,45870.0,
2017-05-26,2.5595,2.56,5657.5,45820.0,45920.0,
2017-05-29,2.5672,2.56,5656.75,45735.0,45780.0,
2017-05-30,2.561,2.56,5656.0,45650.0,45640.0,
2017-05-31,2.577,2.58,5682.0,45565.0,45500.0,
2017-06-01,2.5845,2.58,5699.0,45260.0,45250.0,
2017-06-02,2.5715,2.57,5665.0,45280.0,45280.0,
2017-06-05,2.5545,2.55,5628.0,45240.0,45200.0,
2017-06-06,2.5445,2.54,5616.0,45100.0,45070.0,
2017-06-07,2.549,2.55,5621.0,45110.0,44970.0,
2017-06-08,2.607,2.61,5729.5,45005.0,44990.0,
2017-06-09,2.646,2.65,5804.0,45715.0,45630.0,
2017-06-12,2.6125,2.61,5772.0,46240.0,46150.0,
2017-06-13,2.593,2.59,5717.0,45900.0,45890.0,
2017-06-14,2.5705,2.57,5699.0,45580.0,45600.0,
2017-06-15,2.564,2.56,5661.0,45480.0,45360.0,
2017-06-16,2.5625,2.56,5663.0,45515.0,45530.0,
2017-06-19,2.5895,2.59,5724.0,45415.0,45510.0,
2017-06-20,2.555,2.56,5657.0,45690.0,45790.0,
2017-06-21,2.602,2.6,5742.0,45360.0,45420.0,
2017-06-22,2.598,2.6,5742.0,45855.0,45900.0,
2017-06-23,2.623,2.62,5800.5,45820.0,46090.0,
2017-06-26,2.625,2.63,5794.5,46270.0,46420.0,
2017-06-27,2.6465,2.65,5858.0,46300.0,46460.0,
2017-06-28,2.662,2.66,5881.0,46565.0,46700.0,
2017-06-29,2.683,2.68,5940.0,47165.0,47170.0,
2017-06-30,2.699,2.7,5937.0,47115.0,47280.0,
2017-07-03,2.681,2.68,5928.0,47155.0,47250.0,
2017-07-04,2.6543,2.665,5892.0,46970.0,46940.0,
2017-07-05,2.649,2.65,5841.0,47095.0,47010.0,
2017-07-06,2.6515,2.65,5851.0,46760.0,46680.0,
2017-07-07,2.6375,2.64,5828.0,46735.0,46720.0,
2017-07-10,2.6395,2.64,5824.0,46820.0,46690.0,
2017-07-11,2.6645,2.66,5875.0,46660.0,46640.0,
2017-07-12,2.677,2.68,5905.0,47110.0,47060.0,
2017-07-13,2.6545,2.65,5876.0,47025.0,46980.0,
2017-07-14,2.684,2.68,5926.0,46940.0,46850.0,
2017-07-17,2.717,2.72,5996.0,47250.0,47330.0,
2017-07-18,2.7235,2.72,6007.0,47690.0,47700.0,
2017-07-19,2.703,2.7,5966.5,47570.0,47670.0,
2017-07-20,2.7085,2.71,5958.5,47630.0,47640.0,
2017-07-21,2.715,2.72,6004.0,47695.0,47720.0,
2017-07-24,2.729,2.73,6027.0,47720.0,47760.0,
2017-07-25,2.8405,2.84,6225.0,48090.0,48150.0,
2017-07-26,2.869,2.87,6329.0,49780.0,49680.0,
2017-07-27,2.874,2.87,6330.0,49925.0,49970.0,
2017-07-28,2.8705,2.87,6325.0,49760.0,49820.0,
2017-07-31,2.888,2.89,6369.0,50220.0,50230.0,
2017-08-01,2.879,2.88,6345.0,50125.0,50180.0,
2017-08-02,2.8825,2.88,6352.0,49850.0,49880.0,
2017-08-03,2.877,2.88,6352.0,50215.0,50090.0,
2017-08-04,2.885,2.89,6372.0,50100.0,50120.0,
2017-08-07,2.908,2.91,6414.0,50015.0,50060.0,
2017-08-08,2.9425,2.94,6480.0,50430.0,50410.0,
2017-08-09,2.93,2.93,6455.0,50810.0,50770.0,
2017-08-10,2.906,2.91,6423.0,50535.0,50520.0,
2017-08-11,2.914,2.91,6411.0,49760.0,49760.0,
2017-08-14,2.9065,2.91,6397.0,50030.0,49970.0,
2017-08-15,2.8845,2.88,6379.0,50095.0,49950.0,
2017-08-16,2.9545,2.95,6532.0,49935.0,49990.0,
2017-08-17,2.938,2.94,6490.0,51090.0,51110.0,
2017-08-18,2.9405,2.94,6486.0,50530.0,50730.0,
2017-08-21,2.981,2.98,6586.0,50920.0,51050.0,
2017-08-22,2.9865,2.99,6580.0,51385.0,51550.0,
2017-08-23,2.9805,2.98,6565.0,51210.0,51410.0,
2017-08-24,3.0335,3.03,6688.0,51540.0,51640.0,
2017-08-25,3.033,3.03,6666.0,52295.0,52330.0,
2017-08-28,3.065,3.07,6728.75,52315.0,52430.0,
2017-08-29,3.081,3.08,6791.5,52615.0,52590.0,
2017-08-30,3.0645,3.06,6769.0,52560.0,52610.0,
2017-08-31,3.079,3.08,6788.0,52640.0,52580.0,
2017-09-01,3.098,3.1,6835.0,52585.0,52600.0,
2017-09-04,3.10275,3.105,6917.0,53035.0,52980.0,
2017-09-05,3.1075,3.11,6900.0,53310.0,53220.0,
2017-09-06,3.1315,3.13,6901.0,52970.0,52960.0,
2017-09-07,3.123,3.12,6898.5,53085.0,52850.0,
2017-09-08,3.0215,3.02,6693.0,52585.0,52270.0,
2017-09-11,3.046,3.05,6748.0,51210.0,51200.0,
2017-09-12,3.0155,3.02,6668.0,51415.0,51410.0,
2017-09-13,2.961,2.96,6553.0,51195.0,51070.0,
2017-09-14,2.9365,2.94,6498.0,50610.0,50420.0,
2017-09-15,2.928,2.93,6507.0,50380.0,50220.0,
2017-09-18,2.949,2.95,6527.0,50600.0,50370.0,
2017-09-19,2.9495,2.95,6539.0,50750.0,50670.0,
2017-09-20,2.9495,2.95,6526.0,50750.0,50690.0,
2017-09-21,2.914,2.91,6480.0,50300.0,50240.0,
2017-09-22,2.9245,2.92,6457.0,49725.0,49710.0,
2017-09-25,2.9175,2.92,6450.0,50420.0,50180.0,
2017-09-26,2.8975,2.9,6413.0,50810.0,50510.0,
2017-09-27,2.911,2.91,6437.0,50495.0,50340.0,
2017-09-28,2.9625,2.96,6522.0,50520.0,50360.0,
2017-09-29,2.9375,2.94,6481.0,51495.0,51260.0,
2017-10-02,2.9395,2.94,6493.0,51635.833333333336,51400.0,
2017-10-03,2.9485,2.95,6520.0,51776.666666666664,51540.0,
2017-10-04,2.9445,2.94,6521.0,51917.5,51680.0,
2017-10-05,3.0315,3.03,6700.0,52058.333333333336,51820.0,
2017-10-06,3.0145,3.01,6666.5,52199.166666666664,51960.0,
2017-10-09,3.017,3.02,6666.0,52340.0,52100.0,
2017-10-10,3.0455,3.05,6760.0,52400.0,52130.0,
2017-10-11,3.08,3.08,6800.0,52700.0,52370.0,
2017-10-12,3.104,3.1,6887.0,53565.0,53390.0,
2017-10-13,3.1185,3.12,6882.0,53670.0,53790.0,
2017-10-16,3.224,3.22,7134.5,53970.0,54020.0,
2017-10-17,3.1805,3.18,7027.0,55660.0,55370.0,
2017-10-18,3.1635,3.16,6990.0,55280.0,54970.0,
2017-10-19,3.153,3.15,6967.0,54950.0,54790.0,
2017-10-20,3.1515,3.15,6952.0,55090.0,54850.0,
2017-10-23,3.174,3.17,7004.0,55005.0,54720.0,
2017-10-24,3.1865,3.19,7035.5,55930.0,55520.0,
2017-10-25,3.1715,3.17,7010.0,55520.0,55040.0,
2017-10-26,3.1675,3.17,6986.0,55235.0,54980.0,
2017-10-27,3.0935,3.09,6830.0,54595.0,54440.0,
2017-10-30,3.102,3.1,6867.0,53730.0,53630.0,
2017-10-31,3.092,3.09,6839.0,53730.0,53730.0,
2017-11-01,3.133,3.13,6930.0,54590.0,54430.0,
2017-11-02,3.1355,3.14,6929.0,54355.0,54160.0,
2017-11-03,3.1105,3.11,6895.0,54510.0,54390.0,
2017-11-06,3.1505,3.15,6970.0,54400.0,54300.0,
2017-11-07,3.0825,3.08,6826.0,54510.0,54470.0,
2017-11-08,3.093,3.09,6855.0,53730.0,53650.0,
2017-11-09,3.08,3.08,6808.0,53610.0,53450.0,
2017-11-10,3.0695,3.07,6786.0,53390.0,53450.0,
2017-11-13,3.1115,3.11,6895.0,53470.0,53450.0,
2017-11-14,3.06,3.06,6759.0,54020.0,53870.0,
2017-11-15,3.049,3.05,6773.0,52800.0,52820.0,
2017-11-16,3.0435,3.04,6737.0,52950.0,52890.0,
2017-11-17,3.0625,3.06,6777.0,52780.0,52890.0,
2017-11-20,3.0905,3.09,6828.0,52880.0,52950.0,
2017-11-21,3.1255,3.13,6909.0,53210.0,53270.0,
2017-11-22,3.1345,3.13,6954.0,53850.0,53910.0,
2017-11-23,3.1502499999999998,3.15,6963.0,53830.0,53910.0,
2017-11-24,3.166,3.17,7002.0,53960.0,54100.0,
2017-11-26,3.14925,3.15,6972.0,53960.0,54125.0,
2017-11-27,3.1325,3.13,6942.0,54285.0,54150.0,
2017-11-28,3.0705,3.07,6805.0,53470.0,53480.0,
2017-11-29,3.04,3.04,6760.0,53130.0,53160.0,
2017-11-30,3.037,3.04,6762.0,52590.0,52680.0,
2017-12-01,3.0655,3.07,6833.0,52730.0,52750.0,
2017-12-04,3.063,3.06,6826.0,53395.0,53320.0,
2017-12-05,2.9205,2.92,6543.0,53245.0,53000.0,
2017-12-06,2.9365,2.94,6550.0,51330.0,51410.0,
2017-12-07,2.9405,2.94,6564.0,51420.0,51370.0,
2017-12-08,2.955,2.96,6571.0,51385.0,51420.0,
2017-12-11,2.988,2.99,6670.0,51550.0,51470.0,
2017-12-12,2.9995,3.0,6663.0,51860.0,51810.0,
2017-12-13,3.0295,3.03,6729.0,52010.0,51940.0,
2017-12-14,3.0485,3.05,6793.0,52440.0,52240.0,
2017-12-15,3.11,3.11,6886.0,52580.0,52510.0,
2017-12-18,3.122,3.12,6905.0,53385.0,53410.0,
2017-12-19,3.1275,3.13,6942.0,53300.0,53420.0,
2017-12-20,3.1715,3.17,7044.0,53370.0,53530.0,
2017-12-21,3.1945,3.19,7086.0,53875.0,54120.0,
2017-12-22,3.2145,3.21,7125.0,53930.0,54160.0,
2017-12-25,3.2352499999999997,3.235,7163.333333333333,54620.0,54730.0,
2017-12-26,3.256,3.26,7201.666666666667,54310.0,54700.0,
2017-12-27,3.257,3.26,7240.0,54640.0,54910.0,
2017-12-28,3.286,3.29,7289.0,54920.0,55260.0,
2017-12-29,3.2795,3.28,7247.0,55280.0,55430.0,
2018-01-02,3.256,3.26,7205.0,54735.0,54920.0,
2018-01-03,3.237,3.24,7147.0,54630.0,54710.0,
2018-01-04,3.2425,3.24,7188.5,54610.0,54730.0,
2018-01-05,3.207,3.21,7121.0,54765.0,54720.0,
2018-01-08,3.201,3.2,7125.0,54350.0,54280.0,
2018-01-09,3.1945,3.19,7102.0,54470.0,54440.0,
2018-01-10,3.215,3.22,7153.0,54580.0,54510.0,
2018-01-11,3.2135,3.21,7140.5,54715.0,54690.0,
2018-01-12,3.2,3.2,7110.0,54340.0,54310.0,
2018-01-15,3.1823,3.2,7210.0,54320.0,54320.0,
2018-01-16,3.199,3.2,7078.0,54470.0,54420.0,
2018-01-17,3.1665,3.17,7034.0,53640.0,53690.0,
2018-01-18,3.177,3.18,7076.0,53540.0,53590.0,
2018-01-19,3.167,3.17,7041.0,53470.0,53560.0,
2018-01-22,3.1775,3.18,7068.0,53415.0,53500.0,
2018-01-23,3.0895,3.09,6923.0,53405.0,53490.0,
2018-01-24,3.2085,3.21,7150.0,52610.0,52630.0,
2018-01-25,3.199,3.2,7138.0,53530.0,53470.0,
2018-01-26,3.1825,3.18,7085.0,53240.0,53380.0,
2018-01-29,3.178,3.18,7085.0,53355.0,53370.0,
2018-01-30,3.177,3.18,7050.0,53150.0,53040.0,
2018-01-31,3.184,3.18,7118.0,52700.0,52880.0,
2018-02-01,3.197,3.2,7119.0,52840.0,52880.0,
2018-02-02,3.1765,3.18,7045.0,52845.0,53030.0,
2018-02-05,3.2105,3.21,7169.0,52690.0,52720.0,
2018-02-06,3.1775,3.18,7076.0,52590.0,52630.0,
2018-02-07,3.0765,3.08,6880.0,52800.0,52630.0,
2018-02-08,3.072,3.07,6845.0,51610.0,51660.0,
2018-02-09,3.0245,3.02,6755.0,51320.0,51240.0,
2018-02-12,3.0775,3.08,6831.0,51215.0,51250.0,
2018-02-13,3.1545,3.15,6988.0,51555.0,51710.0,
2018-02-14,3.2285,3.23,7163.0,52115.0,52360.0,
2018-02-15,3.239,3.24,7182.0,52139.166666666664,52386.666666666664,
2018-02-16,3.243,3.24,7233.0,52163.333333333336,52413.333333333336,
2018-02-19,2.9002,3.215,7118.0,52187.5,52440.0,
2018-02-20,3.186,3.19,7090.0,52211.666666666664,52466.666666666664,
2018-02-21,3.2115,3.21,7119.0,52235.833333333336,52493.333333333336,
2018-02-22,3.2375,3.24,7162.0,52260.0,52520.0,
2018-02-23,3.2085,3.21,7095.0,53040.0,53290.0,
2018-02-26,3.196,3.2,7110.0,52960.0,53190.0,
2018-02-27,3.1575,3.16,7021.0,52935.0,53070.0,
2018-02-28,3.1075,3.11,6931.0,52440.0,52490.0,
2018-03-01,3.0995,3.1,6922.0,52000.0,52120.0,
2018-03-02,3.101,3.1,6898.0,51960.0,52060.0,
2018-03-05,3.1055,3.11,6910.0,51785.0,51860.0,
2018-03-06,3.137,3.14,7004.0,51850.0,51980.0,
2018-03-07,3.114,3.11,6950.0,51990.0,52050.0,
2018-03-08,3.0585,3.06,6833.0,51770.0,51730.0,
2018-03-09,3.116,3.12,6962.0,51075.0,51020.0,
2018-03-12,3.104,3.1,6913.0,51580.0,51530.0,
2018-03-13,3.119,3.12,6945.0,51390.0,51310.0,
2018-03-14,3.14,3.14,6988.5,51530.0,51520.0,
2018-03-15,3.111,3.11,6920.0,51765.0,51670.0,
2018-03-16,3.093,3.09,6888.0,51375.0,51690.0,
2018-03-19,3.0695,3.07,6854.0,50850.0,51200.0,
2018-03-20,3.0255,3.03,6755.0,50920.0,51100.0,
2018-03-21,3.0485,3.05,6793.0,50535.0,50590.0,
2018-03-22,3.012,3.01,6695.0,50870.0,50860.0,
2018-03-23,2.9845,2.98,6660.0,49825.0,49970.0,
2018-03-26,2.9605,2.96,6602.0,48855.0,49140.0,
2018-03-27,2.9915,2.99,6649.0,49300.0,49360.0,
2018-03-28,2.994,2.99,6665.0,49160.0,49230.0,
2018-03-29,3.019,3.02,6714.0,49620.0,49620.0,
2018-03-30,3.02975,3.0300000000000002,6741.333333333333,49790.0,49980.0,
2018-04-02,3.0405,3.04,6768.666666666667,50160.0,50250.0,
2018-04-03,3.058,3.06,6796.0,50550.0,50480.0,
2018-04-04,3.007,3.01,6724.0,50570.0,50460.0,
2018-04-05,3.0695,3.07,6816.0,50523.333333333336,50430.0,
2018-04-06,3.054,3.05,6769.0,50476.666666666664,50400.0,
2018-04-09,3.0715,3.07,6830.0,50430.0,50370.0,
2018-04-10,3.131,3.13,6945.0,51090.0,50960.0,
2018-04-11,3.112,3.11,6950.0,51275.0,51170.0,
2018-04-12,3.06,3.06,6821.0,50760.0,50670.0,
2018-04-13,3.0675,3.07,6830.0,50620.0,50530.0,
2018-04-16,3.0915,3.09,6910.5,50450.0,50410.0,
2018-04-17,3.075,3.08,6877.0,50960.0,50700.0,
2018-04-18,3.1535,3.15,7022.0,50950.0,50680.0,
2018-04-19,3.128,3.13,6984.0,51870.0,51650.0,
2018-04-20,3.1315,3.13,6992.0,51615.0,51220.0,
2018-04-23,3.108,3.11,6943.5,51890.0,51550.0,
2018-04-24,3.1385,3.14,7013.0,51660.0,51280.0,
2018-04-25,3.132,3.13,7008.0,51770.0,51490.0,
2018-04-26,3.113,3.11,6965.0,51805.0,51460.0,
2018-04-27,3.046,3.05,6797.0,51645.0,51370.0,
2018-04-30,3.0525,3.05,6807.0,51360.0,51183.333333333336,
2018-05-01,3.015,3.02,6745.0,51075.0,50996.666666666664,
2018-05-02,3.0475,3.05,6820.0,50790.0,50810.0,
2018-05-03,3.059,3.06,6827.0,50770.0,50780.0,
2018-05-04,3.0655,3.07,6826.0,50920.0,50950.0,
2018-05-07,3.0595,3.06,6785.5,50900.0,50900.0,
2018-05-08,3.0405,3.04,6745.0,51030.0,50980.0,
2018-05-09,3.0395,3.04,6810.0,50755.0,50600.0,
2018-05-10,3.0925,3.09,6917.0,50955.0,50780.0,
2018-05-11,3.095,3.1,6942.0,51150.0,51080.0,
2018-05-14,3.0785,3.08,6885.0,51210.0,51190.0,
2018-05-15,3.0425,3.04,6808.0,50970.0,50910.0,
2018-05-16,3.0585,3.06,6826.0,50770.0,50780.0,
2018-05-17,3.077,3.08,6879.0,50970.0,50920.0,
2018-05-18,3.051,3.05,6855.0,51045.0,51050.0,
2018-05-21,3.0855,3.09,6879.0,51250.0,51170.0,
2018-05-22,3.119,3.12,6979.0,51285.0,51290.0,
2018-05-23,3.0605,3.06,6867.0,51600.0,51660.0,
2018-05-24,3.0855,3.09,6880.0,51180.0,51190.0,
2018-05-25,3.067,3.07,6885.0,51375.0,51350.0,
2018-05-28,3.0546,3.0599999999999996,6872.5,51250.0,51290.0,
2018-05-29,3.052,3.05,6860.0,51370.0,51410.0,
2018-05-30,3.0595,3.06,6840.0,51100.0,51080.0,
2018-05-31,3.058,3.06,6852.0,51120.0,51110.0,
2018-06-01,3.0915,3.09,6896.0,51300.0,51220.0,
2018-06-04,3.1265,3.13,6975.0,51875.0,51750.0,
2018-06-05,3.191,3.19,7099.0,51860.0,51870.0,
2018-06-06,3.2545,3.25,7220.0,52595.0,52620.0,
2018-06-07,3.268,3.27,7332.0,53635.0,53630.0,
2018-06-08,3.293,3.29,7312.0,53460.0,53540.0,
2018-06-11,3.2505,3.25,7255.0,53810.0,53800.0,
2018-06-12,3.2425,3.24,7222.0,53435.0,53520.0,
2018-06-13,3.248,3.25,7257.0,53250.0,53250.0,
2018-06-14,3.2165,3.22,7177.0,53375.0,53350.0,
2018-06-15,3.141,3.14,7020.0,53110.0,53090.0,
2018-06-18,3.1035,3.1,6964.0,52702.5,52655.0,
2018-06-19,3.0465,3.05,6840.0,52295.0,52220.0,
2018-06-20,3.0465,3.05,6773.0,51560.0,51690.0,
2018-06-21,3.025,3.03,6786.0,51660.0,51620.0,
2018-06-22,3.0325,3.03,6789.0,51445.0,51570.0,
2018-06-25,2.992,2.99,6755.0,51740.0,51760.0,
2018-06-26,2.997,3.0,6713.0,51170.0,51370.0,
2018-06-27,2.9895,2.99,6692.5,51310.0,51430.0,
2018-06-28,2.9535,2.95,6623.0,51410.0,51570.0,
2018-06-29,2.951,2.95,6626.0,51200.0,51320.0,
2018-07-02,2.9315,2.93,6523.0,51235.0,51190.0,
2018-07-03,2.906,2.91,6491.0,51105.0,51200.0,
2018-07-04,2.8455,2.8600000000000003,6386.0,50710.0,50610.0,
2018-07-05,2.814,2.81,6345.0,49670.0,49520.0,
2018-07-06,2.813,2.81,6282.0,48885.0,49010.0,
2018-07-09,2.839,2.84,6390.0,49605.0,49570.0,
2018-07-10,2.8285,2.83,6332.5,49645.0,49570.0,
2018-07-11,2.7335,2.73,6145.0,48030.0,47990.0,
2018-07-12,2.768,2.77,6228.0,48480.0,48440.0,
2018-07-13,2.77,2.77,6237.0,48610.0,48490.0,
2018-07-16,2.757,2.76,6192.0,48880.0,48680.0,
2018-07-17,2.7395,2.74,6152.0,48755.0,48740.0,
2018-07-18,2.752,2.75,6150.0,48495.0,48380.0,
2018-07-19,2.686,2.69,6065.0,48820.0,48640.0,
2018-07-20,2.746,2.75,6147.5,48260.0,48290.0,
2018-07-23,2.737,2.74,6130.0,48760.0,48770.0,
2018-07-24,2.8,2.8,6295.0,49210.0,49170.0,
2018-07-25,2.806,2.81,6290.0,49915.0,49910.0,
2018-07-26,2.804,2.8,6291.0,49940.0,49910.0,
2018-07-27,2.7875,2.79,6297.0,49940.0,49950.0,
2018-07-30,2.779,2.78,6250.0,49800.0,49740.0,
2018-07-31,2.819,2.82,6300.0,49700.0,49690.0,
2018-08-01,2.735,2.74,6172.0,49910.0,49820.0,
2018-08-02,2.727,2.73,6139.5,49160.0,49090.0,
2018-08-03,2.7535,2.75,6206.0,49235.0,49140.0,
2018-08-06,2.721,2.72,6133.0,49325.0,49220.0,
2018-08-07,2.741,2.74,6175.0,49315.0,49290.0,
2018-08-08,2.7405,2.74,6173.0,49495.0,49440.0,
2018-08-09,2.8331,2.76,6225.0,49540.0,49600.0,
2018-08-10,2.7758,2.73,6190.0,49820.0,49620.0,
2018-08-13,2.7578,2.72,6153.5,49570.0,49550.0,
2018-08-14,2.7479,2.68,6044.0,49530.0,49480.0,
2018-08-15,2.6501,2.56,5801.0,48920.0,48680.0,
2018-08-16,2.6135,2.61,5938.0,47895.0,47730.0,
2018-08-17,2.6499,2.62,5926.0,48070.0,47870.0,
2018-08-20,2.7043,2.66,5991.5,48510.0,48200.0,
2018-08-21,2.7329,2.69,6045.0,48715.0,48510.0,
2018-08-22,2.7206,2.67,6005.0,48770.0,48560.0,
2018-08-23,2.6807,2.65,5986.5,48300.0,48190.0,
2018-08-24,2.7216,2.7,6105.0,48470.0,48410.0,
2018-08-27,2.705,2.71,6126.0,48830.0,48750.0,
2018-08-28,2.7746,2.73,6147.0,48625.0,48570.0,
2018-08-29,2.7501,2.71,6086.0,49090.0,48930.0,
2018-08-30,2.7513,2.69,6066.0,48810.0,48710.0,
2018-08-31,2.7297,2.65,5975.0,48650.0,48580.0,
2018-09-03,2.6989,2.615,5967.0,48300.0,48170.0,
2018-09-04,2.6408,2.58,5815.0,48255.0,48030.0,
2018-09-05,2.6533,2.59,5871.0,47680.0,47420.0,
2018-09-06,2.6939,2.62,5927.5,47960.0,47740.0,
