Date,NIDALY,NILMEX,NIETFN,NISHFE,NIWUXI,NIINDA
2022-01-20,10.921,23795.0,,170.85,182.25,1789.8
2022-01-21,11.031,24028.0,,176.71,180.0,1820.0
2022-01-22,,,,,,
2022-01-23,,,,,,
2022-01-24,10.286,22404.0,,179.19,171.0,1725.4
2022-01-25,10.286,22340.0,,167.87,163.0,1716.4
2022-01-26,10.454,22695.0,,165.77,166.8,
2022-01-27,10.339,22398.0,,167.31,166.05,1733.2
2022-01-28,10.326,22332.0,,167.3,165.4,1712.3
2022-01-29,,,,,,
2022-01-30,,,,,,
2022-01-31,,22328.0,,,,1728.5
2022-02-01,10.584,22764.0,,,167.85,1726.6
2022-02-02,10.578,22866.0,,,168.05,1735.2
2022-02-03,10.533,22866.0,,,,1730.7
2022-02-04,10.61,22991.0,,,,1742.6
2022-02-07,10.802,23398.0,,173.48,175.85,1774.2
2022-02-08,10.443,22692.0,,174.62,169.0,1729.3
2022-02-09,10.692,23187.0,,172.78,174.75,1767.7
2022-02-10,10.835,23526.0,,176.21,177.7,1782.9
2022-02-11,10.602,23051.0,,176.25,174.8,1766.1
2022-02-12,,,,,,
2022-02-13,,,,,,
2022-02-14,10.673,23170.0,,176.98,174.2,1779.8
2022-02-15,10.692,23292.0,,173.88,175.25,1776.3
2022-02-16,10.759,23406.0,,172.88,175.15,1780.6
2022-02-17,11.001,23886.0,,173.16,177.7,1805.9
2022-02-18,11.162,24144.0,,176.77,178.5,1809.3
2022-02-19,,,,,,
2022-02-20,,,,,,
2022-02-21,11.281,24349.0,,178.28,179.0,1820.8
2022-02-22,11.432,24558.0,,179.26,180.0,1852.9
2022-02-23,11.289,24396.0,,178.38,177.0,1857.6
2022-02-24,11.445,24716.0,,178.37,178.5,1864.8
2022-02-25,11.266,24361.0,,179.24,178.5,1863.1
2022-02-26,,,,,,
2022-02-27,,,,,,
2022-02-28,11.186,24282.0,,177.6,177.1,1886.9
2022-03-01,11.592,25103.0,,178.12,180.05,1930.5
2022-03-02,12.015,25879.0,,181.15,180.35,1983.6
2022-03-03,12.511,26897.0,,183.91,189.1,2089.4
2022-03-04,13.43,28919.0,,190.42,189.35,2229.4
2022-03-07,,48078.0,,202.78,210.55,3795.5
2022-03-08,21.864,,,227.11,235.55,3341.2
2022-03-09,21.868,,,254.36,,3205.2
2022-03-10,21.882,,,256.09,219.95,2922.2
2022-03-11,21.875,,,225.35,217.95,2794.5
2022-03-12,,,,,,
2022-03-13,,,,,,
2022-03-14,21.868,,,207.93,219.2,2815.7
2022-03-15,,,,221.41,227.0,2856.4
2022-03-16,20.679,45590.0,,223.34,220.15,2717.6
2022-03-17,19.11,41945.0,,221.43,224.0,2612.5
2022-03-18,16.835,36915.0,,219.9,222.35,2455.0
2022-03-19,,,,,,
2022-03-20,,,,,,
2022-03-21,14.324,31380.0,,214.4,205.0,2201.5
2022-03-22,12.76,28159.0,,206.42,214.05,2083.0
2022-03-23,,32380.0,,210.04,249.6,2153.1
2022-03-24,16.867,37235.0,,234.38,265.0,2325.3
2022-03-25,16.088,35491.0,,263.29,260.0,2598.1
2022-03-26,,,,,,
2022-03-27,,,,,,
2022-03-28,14.84,32725.0,,237.32,222.3,2493.7
2022-03-29,,31803.0,,223.48,219.9,2390.3
2022-03-30,14.938,32893.0,,219.84,226.35,2450.0
2022-03-31,14.557,32107.0,,223.64,219.95,2430.0
2022-04-01,15.067,33223.0,,221.01,223.0,2447.8
2022-04-02,,,,,,
2022-04-03,,,,,,
2022-04-04,15.073,33245.0,,,222.55,2500.0
2022-04-05,15.107,33312.0,,,221.8,2529.7
2022-04-06,15.181,33467.0,,221.2,220.25,2529.7
2022-04-07,15.286,33698.0,,219.3,216.9,2464.3
2022-04-08,15.362,33855.0,,218.25,217.3,2464.3
2022-04-09,,,,,,
2022-04-10,,,,,,
2022-04-11,14.727,32483.0,,211.85,210.95,2436.8
2022-04-12,14.72,32488.0,,211.94,216.35,2457.7
2022-04-13,14.944,32981.0,,226.22,221.55,2479.6
2022-04-14,15.034,33175.0,,224.08,225.45,2501.0
2022-04-15,15.034,,,229.25,230.0,
2022-04-16,,,,,,
2022-04-17,,,,,,
2022-04-18,15.034,,,231.85,237.5,2516.0
2022-04-19,15.293,33768.0,,241.11,239.0,2505.6
2022-04-20,15.179,33505.0,,238.73,237.8,2516.6
2022-04-21,15.365,33911.0,,235.46,235.5,2517.3
2022-04-22,15.0,33107.0,,238.88,236.5,2508.2
2022-04-23,,,,,,
2022-04-24,,,,,,
2022-04-25,14.79,32636.0,,226.95,228.0,2466.5
2022-04-26,14.993,33076.0,,217.54,224.35,2490.0
2022-04-27,15.096,33300.0,,225.04,229.45,2553.0
2022-04-28,14.938,32977.0,,229.07,227.2,2603.8
2022-04-29,14.389,31771.0,,230.21,231.6,2532.3
2022-04-30,,,,,,
2022-05-01,,,,,,
2022-05-02,14.389,,,,,2474.2
2022-05-03,14.011,30975.0,,,224.8,2474.2
2022-05-04,13.845,30638.0,,,224.95,2376.0
2022-05-05,13.614,30114.0,,226.08,220.3,2336.4
2022-05-06,13.595,30076.0,,219.19,216.1,2325.0
2022-05-07,,,,,,
2022-05-08,,,,,,
2022-05-09,12.735,28185.0,,214.07,206.8,2273.0
2022-05-10,12.841,28414.0,,206.53,204.95,2211.0
2022-05-11,12.57,27806.0,,212.27,210.95,2211.0
2022-05-12,12.576,27810.0,,211.21,205.6,2156.4
2022-05-13,12.325,27262.0,,210.28,207.1,2165.2
2022-05-14,,,,,,
2022-05-15,,,,,,
2022-05-16,11.997,26549.0,,211.5,205.3,2120.0
2022-05-17,11.942,26406.0,,200.08,208.0,2105.0
2022-05-18,11.842,26159.0,,202.25,205.0,2096.7
2022-05-19,12.793,28231.0,,203.03,205.0,2096.7
2022-05-20,12.674,27973.0,,210.7,214.5,2180.8
2022-05-21,,,,,,
2022-05-22,,,,,,
2022-05-23,12.561,27732.0,,210.93,210.0,2152.5
2022-05-24,12.022,26550.0,,208.63,210.0,2136.7
2022-05-25,12.125,26788.0,,203.8,210.0,2083.8
2022-05-26,12.317,27198.0,,203.45,206.05,2109.0
2022-05-27,12.807,28284.0,,210.56,209.0,2109.0
2022-05-30,13.259,29279.0,,216.66,209.95,2109.0
2022-05-31,12.856,28392.0,,221.15,205.8,2109.0
2022-06-01,12.728,28119.0,,216.52,207.2,2304.0
2022-06-02,12.728,,,220.86,209.45,2304.0
2022-06-03,12.728,,,,209.3,2304.0
2022-06-04,,,,,,
2022-06-05,,,,,,
2022-06-06,13.439,29701.0,,224.96,212.15,2304.0
2022-06-07,13.336,29481.0,,225.98,209.9,2304.0
2022-06-08,13.052,28855.0,,224.38,212.0,2336.7
2022-06-09,12.676,28023.0,,223.4,211.25,2360.0
2022-06-10,12.332,27264.0,,219.76,209.9,2297.9
2022-06-11,,,,,,
2022-06-12,,,,,,
2022-06-13,11.72,25929.0,,212.13,203.4,2280.0
2022-06-14,11.411,25259.0,,206.1,199.7,2201.7
2022-06-15,11.684,25857.0,,204.57,199.7,2163.5
2022-06-16,11.417,25259.0,,203.39,201.05,2144.0
2022-06-17,11.603,25669.0,,197.11,198.6,2154.5
2022-06-18,,,,,,
2022-06-19,,,,,,
2022-06-20,11.644,25738.0,,197.24,198.8,2153.3
2022-06-21,11.746,25949.0,,200.41,199.5,2140.0
2022-06-22,11.063,24449.0,,197.16,199.3,2159.2
2022-06-23,10.883,24038.0,,189.17,190.0,2056.8
2022-06-24,10.142,22400.0,,180.64,185.0,2000.0
2022-06-25,,,,,,
2022-06-26,,,,,,
2022-06-27,10.363,22882.0,,173.41,168.75,2000.0
2022-06-28,10.487,23158.0,,177.01,170.4,2060.7
2022-06-29,10.773,23773.0,,177.24,173.6,2080.0
2022-06-30,10.271,22698.0,,181.9,171.4,2080.0
2022-07-01,9.8729,21824.0,,175.75,166.55,2043.4
2022-07-02,,,,,,
2022-07-03,,,,,,
2022-07-04,10.182,22499.0,,175.35,169.4,2012.0
2022-07-05,10.243,22652.0,,180.4,164.75,2036.7
2022-07-06,9.8774,21849.0,,177.18,163.65,2035.8
2022-07-07,9.7377,21535.0,,177.28,164.65,2043.0
2022-07-08,9.7575,21581.0,,177.69,166.05,2045.5
2022-07-09,,,,,,
2022-07-10,,,,,,
2022-07-11,9.8833,21839.0,,179.3,166.65,2017.5
2022-07-12,9.6706,21374.0,,182.96,166.1,2005.0
2022-07-13,9.5679,21150.0,,184.5,164.45,1995.5
2022-07-14,8.7754,19402.0,,175.82,162.5,1995.0
2022-07-15,8.7693,19385.0,,166.75,154.0,1963.5
2022-07-16,,,,,,
2022-07-17,,,,,,
2022-07-18,9.346,20652.0,,149.99,160.0,1910.0
2022-07-19,9.3179,20596.0,,157.03,160.0,1955.5
2022-07-20,9.5841,21179.0,,160.93,159.0,1948.8
2022-07-21,9.7209,21478.0,,166.59,159.0,1931.7
2022-07-22,10.015,22122.0,,167.42,159.6,1947.0
2022-07-23,,,,,,
2022-07-24,,,,,,
2022-07-25,10.057,22228.0,,171.4,166.0,1920.0
2022-07-26,9.7581,21571.0,,175.24,,1950.8
2022-07-27,9.8674,21813.0,,174.15,,1982.5
2022-07-28,9.926,21935.0,,173.14,,1938.3
2022-07-29,10.695,23619.0,,176.23,,1950.8
2022-08-01,10.669,23575.0,,188.42,,1948.3
2022-08-02,10.176,22492.0,,185.69,,2034.0
2022-08-03,10.104,22332.0,,180.94,,1987.5
2022-08-04,10.041,22210.0,,179.91,,1949.2
2022-08-05,10.048,22216.0,,179.67,,1928.5
2022-08-08,9.8039,21685.0,,175.19,,1880.0
2022-08-09,9.7477,21561.0,,171.23,,1870.0
2022-08-10,10.17,22490.0,,170.65,,1870.0
2022-08-11,10.698,23659.0,,177.72,,1886.0
2022-08-12,10.416,23036.0,,183.67,,1880.0
2022-08-15,9.9508,22013.0,,179.96,,
2022-08-16,10.051,22235.0,,172.37,,1878.0
2022-08-17,9.8915,21885.0,,173.96,,1878.0
2022-08-18,9.8448,21780.0,,172.45,,1918.0
2022-08-19,10.059,22258.0,,170.8,,1885.0
2022-08-22,10.094,22343.0,,176.13,,1887.0
2022-08-23,9.8231,21745.0,,177.29,,1882.5
2022-08-24,9.6445,21354.0,,174.51,,1834.5
2022-08-25,9.7876,21677.0,,173.25,,1825.1
2022-08-26,9.7704,21633.0,,175.42,,1825.1
2022-08-29,9.7704,,,172.15,,1859.3
2022-08-30,9.6493,21369.0,,167.63,,1832.3
2022-08-31,9.672,21411.0,,172.74,,1822.0
2022-09-01,9.1846,20311.0,,169.96,,1822.0
2022-09-02,9.2878,20529.0,,164.72,,1797.0
2022-09-05,9.7178,21458.0,,170.59,,1780.0
2022-09-06,9.7668,21574.0,,176.82,,1781.0
2022-09-07,9.7622,21580.0,,175.34,,1828.8
2022-09-08,9.8502,21753.0,,177.73,,1806.3
2022-09-09,10.414,22994.0,,183.78,,1799.2
2022-09-12,11.13,24577.0,,,,1930.0
2022-09-13,11.003,24281.0,,192.94,,1930.0
2022-09-14,10.97,24217.0,,190.67,,1930.0
2022-09-15,10.476,23127.0,,195.61,,1930.0
2022-09-16,10.99,24249.0,,185.36,,1970.0
2022-09-19,11.138,24594.0,,193.26,,1908.3
2022-09-20,11.3,24964.0,,194.41,,1975.0
2022-09-21,11.286,24949.0,,197.74,192.0,2027.5
2022-09-22,11.105,24562.0,,196.15,192.0,2049.2
2022-09-23,10.568,23411.0,,194.69,190.1,2043.5
2022-09-25,,,,,,
2022-09-26,9.9967,22206.0,,188.79,178.25,1900.0
2022-09-27,9.8534,21858.0,,185.35,178.55,1900.0
2022-09-28,9.8396,21805.0,,183.19,177.0,1891.5
2022-09-29,10.092,22348.0,,183.29,180.85,1828.3
2022-09-30,9.5309,21107.0,,187.39,179.05,1910.0
2022-10-03,9.5896,21258.0,,,178.05,1941.7
2022-10-04,9.9491,22055.0,,,179.9,1875.0
2022-10-05,10.193,22588.0,,,180.95,1855.0
2022-10-06,10.281,22782.0,,,180.9,1855.0
2022-10-07,10.145,22487.0,,,181.6,1927.5
2022-10-09,,,,,,
2022-10-10,10.107,22412.0,,181.29,181.05,1915.0
2022-10-11,9.9405,22079.0,,186.04,179.15,1908.5
2022-10-12,10.043,22292.0,,181.89,179.9,1902.5
2022-10-13,10.115,22427.0,,185.73,181.2,1900.0
2022-10-14,9.8252,21777.0,,185.51,181.95,1927.5
2022-10-16,,,,,,
2022-10-17,9.7119,21541.0,,186.54,182.5,1916.3
2022-10-18,9.8606,21876.0,,179.68,182.5,1874.2
2022-10-19,9.8965,21945.0,,183.12,183.5,1868.0
2022-10-20,10.018,22196.0,,186.34,188.2,1895.7
2022-10-21,9.9105,21949.0,,184.97,181.5,1890.0
2022-10-23,,,,,,
2022-10-24,10.048,22248.0,,185.79,186.0,1873.0
2022-10-25,10.07,22322.0,,188.18,185.8,1873.0
2022-10-26,10.233,22670.0,,189.55,183.0,1873.0
2022-10-27,10.103,22384.0,,188.17,183.5,1890.0
2022-10-28,9.9883,22134.0,,187.51,180.3,1897.0
2022-10-30,,,,,,
2022-10-31,9.8452,21809.0,,185.25,177.8,1902.5
2022-11-01,10.665,23600.0,,189.47,185.25,1900.0
2022-11-02,10.915,24145.0,,194.54,189.35,1900.0
2022-11-03,10.298,22803.0,,195.0,188.1,1940.0
2022-11-04,10.76,23811.0,,193.94,189.45,1940.0
2022-11-06,,,,,,
2022-11-07,10.564,23395.0,,196.69,186.65,1981.0
2022-11-08,10.844,24012.0,,192.91,190.15,1995.0
2022-11-09,11.156,24688.0,,195.21,195.1,1995.0
2022-11-10,11.727,25949.0,,201.9,198.15,2075.0
2022-11-11,12.182,26925.0,,207.62,205.55,2075.0
2022-11-13,,,,,,
2022-11-14,13.048,28840.0,,205.11,202.75,2176.0
2022-11-15,13.689,30254.0,,208.96,205.0,2310.0
2022-11-16,,27532.0,,207.54,203.0,2496.0
2022-11-17,11.308,25064.0,,201.01,208.1,2496.0
2022-11-18,11.454,25385.0,,199.01,195.0,2262.5
2022-11-20,,,,,,
2022-11-21,11.262,24983.0,,197.93,200.0,2095.0
2022-11-22,11.746,26022.0,,198.82,195.0,2137.4
2022-11-23,11.863,26293.0,,201.33,200.5,2150.0
2022-11-24,11.787,26100.0,,199.22,202.0,2186.0
2022-11-25,11.478,25416.0,,198.78,200.0,2186.0
2022-11-27,,,,,,
2022-11-28,11.572,25639.0,,195.62,191.4,2199.2
2022-11-29,12.131,26861.0,,196.13,196.65,2134.5
2022-11-30,12.198,26987.0,,201.27,197.8,2203.0
2022-12-01,12.472,27601.0,,204.14,199.45,2246.7
2022-12-02,13.041,28862.0,,205.05,200.0,2256.0
2022-12-04,,,,,,
2022-12-05,12.953,28680.0,,209.44,205.15,2292.3
2022-12-06,13.219,29271.0,,210.76,208.05,2376.3
2022-12-07,14.189,31441.0,,212.3,210.0,2365.0
2022-12-08,13.398,29725.0,,219.2,215.95,2385.0
2022-12-09,13.249,29433.0,,225.35,219.8,2600.0
2022-12-11,,,,,,
2022-12-12,13.256,29518.0,,224.61,218.35,2530.0
2022-12-13,12.704,28287.0,,229.1,220.0,2467.5
2022-12-14,12.765,28365.0,,225.95,218.2,2445.0
2022-12-15,12.747,28311.0,,223.89,217.0,2401.3
2022-12-16,12.761,28273.0,,217.68,214.55,2402.5
2022-12-18,,,,,,
2022-12-19,12.28,27215.0,,216.98,221.0,2400.0
2022-12-20,12.791,28334.0,,214.04,215.5,2372.5
2022-12-21,13.35,29591.0,,218.03,215.0,2392.5
2022-12-22,13.188,29240.0,,220.75,220.1,2360.0
2022-12-23,13.325,29547.0,,218.31,221.9,2425.8
2022-12-25,,,,,,
2022-12-26,13.325,,,220.63,216.7,2425.8
2022-12-27,13.325,,,224.32,225.75,2481.5
2022-12-28,13.714,30431.0,,230.43,225.3,2475.0
2022-12-29,13.643,30259.0,,231.29,226.0,2580.0
2022-12-30,13.556,30048.0,,232.75,231.25,2547.0
2023-01-02,13.556,,,,,2567.5
2023-01-03,14.042,31118.0,,231.64,231.6,2547.0
2023-01-04,13.434,29768.0,,235.65,223.55,2607.5
2023-01-05,12.519,27748.0,,226.92,213.85,2595.0
2023-01-06,12.657,28079.0,,217.67,215.35,2450.0
2023-01-08,,,,,,
2023-01-09,12.344,27434.0,,217.85,214.35,2450.0
2023-01-10,12.353,27466.0,,215.03,214.5,2450.0
2023-01-11,12.173,27039.0,,215.24,212.05,2351.5
2023-01-12,12.169,27013.0,,212.44,207.0,2377.5
2023-01-13,12.065,26795.0,,227.8,205.65,2247.0
2023-01-15,,,,,,
2023-01-16,12.259,27217.0,,207.24,205.0,2340.8
2023-01-17,12.013,26690.0,,205.06,,2263.0
2023-01-18,12.542,27844.0,,204.93,,2283.5
2023-01-19,,29346.0,,211.52,,2359.0
2023-01-20,12.946,28771.0,,217.08,,2382.5
2023-01-23,12.653,28110.0,,,,2392.0
2023-01-24,12.955,28782.0,,,,2361.3
2023-01-25,13.133,29182.0,,,,2370.0
2023-01-26,13.242,29427.0,,,223.3,
2023-01-27,13.006,28902.0,,,222.45,2392.0
2023-01-29,,,,,,
2023-01-30,13.162,29219.0,,222.98,222.95,2451.5
2023-01-31,13.677,30344.0,,225.04,223.9,2451.5
2023-02-01,13.196,29296.0,,228.95,220.15,2450.0
2023-02-02,13.431,29790.0,,224.21,222.65,2515.5
2023-02-03,12.894,28612.0,,225.26,218.85,2430.0
2023-02-05,,,,,,
2023-02-06,12.271,27258.0,,218.28,209.6,2465.0
2023-02-07,12.266,27248.0,,214.46,209.7,2382.5
2023-02-08,12.334,27390.0,,214.28,211.05,2346.7
2023-02-09,13.132,29142.0,,214.57,217.0,2380.0
2023-02-10,12.508,27794.0,,220.88,214.9,2380.0
2023-02-12,,,,,,
2023-02-13,11.979,26627.0,,216.42,210.2,2450.0
2023-02-14,11.896,26459.0,,211.66,209.5,2450.0
2023-02-15,11.752,26143.0,,214.42,207.8,2312.5
2023-02-16,11.915,26489.0,,204.11,204.9,2282.5
2023-02-17,11.599,25793.0,,204.85,199.1,2269.0
2023-02-19,,,,,,
2023-02-20,12.121,26932.0,,202.12,208.0,2272.0
2023-02-21,12.193,27105.0,,209.3,209.5,2284.0
2023-02-22,11.893,26431.0,,211.01,211.9,2312.0
2023-02-23,,25387.0,,206.51,206.0,2314.0
2023-02-24,11.041,24554.0,,201.16,199.0,2286.1
2023-02-26,,,,,,
2023-02-27,11.477,25505.0,,200.16,199.2,2209.0
2023-02-28,11.154,24794.0,,201.37,194.7,2180.0
2023-03-01,11.193,24890.0,,197.45,193.8,2189.6
2023-03-02,10.967,24395.0,,193.94,189.5,2177.5
2023-03-03,11.061,24597.0,,189.44,192.5,2140.0
2023-03-05,,,,,,
2023-03-06,10.979,24430.0,,191.77,191.55,2137.5
2023-03-07,10.85,24145.0,,191.88,188.6,2148.3
2023-03-08,10.773,23974.0,,189.89,190.5,2148.3
2023-03-09,10.458,23269.0,,188.92,187.4,2097.5
2023-03-10,10.201,22684.0,,183.06,180.75,2093.8
2023-03-12,,,,,,
2023-03-13,10.4,23123.0,,178.71,179.55,2018.5
2023-03-14,10.356,23040.0,,179.51,177.95,2012.5
2023-03-15,10.336,23003.0,,180.42,177.5,2012.5
2023-03-16,10.441,23236.0,,175.19,174.5,2043.6
2023-03-17,10.499,23364.0,,176.2,176.9,2002.5
2023-03-19,,,,,,
2023-03-20,10.231,22797.0,,177.94,179.5,2022.5
2023-03-21,10.096,22514.0,,174.84,173.4,2006.1
2023-03-22,10.037,22461.0,20.82,174.54,177.9,1991.7
2023-03-23,10.1,22517.0,20.75,174.87,174.05,1985.0
2023-03-24,10.554,23468.0,20.79,177.11,178.25,1967.0
2023-03-26,,,,,,
2023-03-27,10.734,23843.0,20.8,181.38,179.45,2013.0
2023-03-28,10.842,24074.0,21.51,181.13,182.55,2011.5
2023-03-29,10.69,23743.0,21.73,184.63,178.5,2030.0
2023-03-30,10.436,23199.0,21.76,181.22,175.65,2020.0
2023-03-31,10.728,23838.0,22.12,179.32,178.1,2020.0
2023-04-02,,,,,,
2023-04-03,10.514,23372.0,22.21,183.24,180.35,2000.5
2023-04-04,10.392,23124.0,21.86,184.66,176.65,2005.0
2023-04-05,10.203,22706.0,21.72,,175.2,2005.0
2023-04-06,10.277,22800.0,21.42,179.98,176.0,1973.3
2023-04-07,10.277,,,185.22,178.75,
2023-04-09,,,,,,
2023-04-10,10.277,,21.49,185.45,176.2,1946.0
2023-04-11,10.552,23472.0,21.78,184.91,180.9,1963.0
2023-04-12,10.607,23579.0,21.73,187.62,181.25,1987.5
2023-04-13,10.682,23698.0,22.37,187.93,180.85,1973.0
2023-04-14,10.898,24132.0,22.39,190.34,183.0,1972.5
2023-04-16,,,,,,
2023-04-17,11.174,24701.0,22.26,194.46,187.5,1972.5
2023-04-18,11.609,25633.0,22.37,188.02,193.0,2063.9
2023-04-19,11.53,25551.0,22.49,195.29,193.1,2065.0
2023-04-20,11.305,25061.0,22.17,195.31,191.8,2067.5
2023-04-21,11.065,24477.0,21.96,192.92,189.5,2104.2
2023-04-23,,,,,,
2023-04-24,11.114,24582.0,21.92,187.45,188.0,2068.0
2023-04-25,10.554,23341.0,21.61,187.57,188.0,2054.2
2023-04-26,10.72,23646.0,21.41,184.74,179.4,2041.5
2023-04-27,10.914,24099.0,21.71,185.88,181.7,2000.5
2023-04-28,10.982,24219.0,21.93,188.6,182.0,2000.0
2023-05-01,10.982,,21.65,,,1994.2
2023-05-02,11.317,24965.0,21.56,,184.05,1994.2
2023-05-03,11.199,24743.0,21.63,,185.0,2005.0
2023-05-04,10.869,23997.0,21.84,193.74,181.4,2065.0
2023-05-05,11.089,24531.0,22.27,189.92,183.75,2081.7
2023-05-07,,,,,,
2023-05-08,11.089,,22.29,191.12,184.35,2010.0
2023-05-09,10.618,23507.0,22.14,189.18,179.85,2040.0
2023-05-10,10.183,22531.0,22.16,185.89,173.95,2008.6
2023-05-11,9.8443,21780.0,21.7,178.83,169.8,1974.0
2023-05-12,10.029,22217.0,21.25,174.7,169.75,1939.2
2023-05-14,,,,,,
2023-05-15,9.7453,21622.0,21.32,177.13,173.0,1917.5
2023-05-16,9.5191,21122.0,20.77,167.03,164.0,1924.2
2023-05-17,9.623,21334.0,20.92,164.46,163.0,1855.0
2023-05-18,9.4403,20934.0,20.91,166.24,163.6,1836.3
2023-05-19,9.603,21278.0,20.89,163.36,161.7,1855.5
2023-05-21,,,,,,
2023-05-22,9.6493,21413.0,20.83,166.55,162.1,1885.0
2023-05-23,9.452,21047.0,20.41,166.34,162.0,1849.5
2023-05-24,9.3086,20732.0,20.05,164.02,163.1,1821.7
2023-05-25,9.5497,21228.0,19.87,166.0,161.2,1807.4
2023-05-26,9.5411,21162.0,20.19,167.92,161.7,1808.3
2023-05-28,,,,,,
2023-05-29,9.5411,,,167.07,161.4,1847.0
2023-05-30,9.4644,21027.0,20.25,169.29,162.0,1842.8
2023-05-31,9.2683,20588.0,19.98,165.61,157.3,1818.6
2023-06-01,9.6094,21318.0,20.07,161.87,161.65,1776.7
2023-06-02,9.5667,21211.0,20.53,165.36,161.25,1806.3
2023-06-04,,,,,,
2023-06-05,9.4211,20898.0,20.44,162.7,159.2,1843.6
2023-06-06,9.4556,20968.0,20.79,163.49,160.55,1820.8
2023-06-07,9.6656,21417.0,20.52,165.46,162.0,1818.8
2023-06-08,9.5304,21132.0,20.59,165.26,160.9,1806.0
2023-06-09,9.5395,21170.0,21.09,165.53,162.6,1820.0
2023-06-11,,,,,,
2023-06-12,9.3721,20755.0,21.22,166.92,161.35,1842.1
2023-06-13,9.9246,21952.0,21.47,164.74,165.7,1819.2
2023-06-14,10.268,22720.0,21.69,171.94,173.1,1818.9
2023-06-15,10.388,22993.0,21.72,173.5,174.8,1871.1
2023-06-16,10.413,23034.0,22.04,172.79,174.5,1927.0
2023-06-18,,,,,,
2023-06-19,10.161,22503.0,,170.11,169.5,1950.3
2023-06-20,9.9423,22039.0,21.73,168.36,165.6,1923.3
2023-06-21,9.5554,21238.0,21.94,167.71,164.5,1888.0
2023-06-22,9.5334,21182.0,21.65,,166.5,1869.3
2023-06-23,9.5785,21311.0,21.42,,166.1,1819.0
2023-06-26,9.1129,20305.0,21.59,164.48,157.25,1798.3
2023-06-27,9.3354,20789.0,21.58,161.47,158.9,1799.2
2023-06-28,9.0065,20056.0,21.32,161.51,155.95,1781.0
2023-06-29,9.2796,20634.0,21.4,158.47,156.9,1748.0
2023-06-30,9.2288,20516.0,21.49,159.9,158.25,1748.0
2023-07-02,,,,,,
2023-07-03,9.256,20580.0,21.95,161.98,158.45,1729.8
2023-07-04,9.2233,20508.0,,161.45,157.45,1744.0
2023-07-05,9.5393,21207.0,22.09,160.66,162.1,1728.0
2023-07-06,9.5361,21209.0,21.86,166.33,163.3,1721.7
2023-07-07,9.3467,20804.0,22.0,167.34,161.8,1780.0
2023-07-09,,,,,,
2023-07-10,9.442,21014.0,21.95,164.79,162.45,1767.5
2023-07-11,9.2991,20704.0,22.21,166.39,161.85,1770.0
2023-07-12,9.7361,21685.0,22.61,166.84,167.6,1762.5
2023-07-13,9.5626,21294.0,23.16,170.43,167.2,1768.7
2023-07-14,9.7071,21630.0,22.92,170.98,166.55,1778.8
2023-07-16,,,,,,
2023-07-17,9.4393,21054.0,22.42,171.0,164.0,1796.3
2023-07-18,9.4529,21084.0,22.2,163.07,167.8,1773.4
2023-07-19,9.3717,20907.0,21.89,165.48,166.8,1770.6
2023-07-20,9.5477,21280.0,22.12,168.06,170.8,1766.7
2023-07-21,9.3161,20769.0,22.02,169.71,168.5,1781.9
2023-07-23,,,,,,
2023-07-24,9.6157,21428.0,21.69,169.21,171.8,1783.2
2023-07-25,10.07,22450.0,21.86,171.03,170.9,1752.5
2023-07-26,9.6797,21590.0,21.91,172.71,167.85,1795.8
2023-07-27,9.7336,21689.0,21.4,170.99,167.4,1812.9
2023-07-28,10.015,22307.0,21.48,170.53,169.75,1797.5
2023-07-30,,,,,,
2023-07-31,10.014,22293.0,21.59,173.48,170.2,1786.7
2023-08-01,10.044,22358.0,21.39,173.86,169.4,1816.3
2023-08-02,9.6792,21560.0,21.16,174.14,165.2,1850.0
2023-08-03,9.6928,21607.0,21.28,170.02,166.0,1834.1
2023-08-04,9.5626,21310.0,21.65,172.18,164.0,1810.7
2023-08-06,,,,,,
2023-08-07,9.4633,21102.0,21.73,168.49,164.05,1826.8
2023-08-08,9.3408,20841.0,21.45,168.71,163.3,1816.3
2023-08-09,9.2104,20554.0,21.09,167.41,162.25,1789.3
2023-08-10,9.1503,20441.0,20.89,166.18,162.8,1773.5
2023-08-11,9.0505,20241.0,20.45,167.09,162.65,1754.5
2023-08-13,,,,,,
2023-08-14,8.9761,20093.0,20.5,166.63,162.35,1741.1
2023-08-15,8.8446,19780.0,20.18,163.78,157.5,
2023-08-16,8.8587,19804.0,20.06,162.63,161.2,1732.0
2023-08-17,9.0841,20277.0,19.79,164.08,163.0,1699.0
2023-08-18,9.0297,20131.0,19.79,167.55,164.7,1710.0
2023-08-20,,,,,,
2023-08-21,9.0108,20119.0,19.97,167.07,164.0,1721.8
2023-08-22,9.1911,20504.0,20.09,168.21,165.4,1724.6
2023-08-23,9.3993,20956.0,20.26,169.25,165.2,1726.3
2023-08-24,9.3535,20829.0,19.83,169.93,166.2,1738.8
2023-08-25,9.3513,20795.0,19.78,169.68,165.6,1737.6
2023-08-27,,,,,,
2023-08-28,9.3513,,19.82,169.3,164.4,1758.0
2023-08-29,9.2923,20683.0,19.96,166.68,163.65,1748.1
2023-08-30,9.2611,20631.0,19.83,165.77,164.1,1744.3
2023-08-31,9.1113,20289.0,19.9,165.63,162.35,1740.0
2023-09-01,9.476,21085.0,20.15,166.82,169.35,1728.1
2023-09-03,,,,,,
