Date;Close Price;;;;;
3/15/16;23037;;;;;
3/14/16;22736;;;;;
3/11/16;23090,5;;;;;
3/10/16;22789;;;;;
3/9/16;22786;;;;;
3/8/16;23336;;;;;
3/7/16;23336;;;;;
3/4/16;23340,5;;;;;
3/3/16;23338,5;;;;;
3/2/16;23335;;;;;
3/1/16;23085;;;;;
2/29/16;22584,5;;;;;
2/26/16;22191;;;;;
2/25/16;21991;;;;;
2/24/16;21838;;;;;
2/23/16;22088;;;;;
2/22/16;22086;;;;;
2/19/16;22591;;;;;
2/18/16;22542;;;;;
2/17/16;22439;;;;;
2/16/16;22339;;;;;
2/15/16;21887;;;;;
2/12/16;22090,5;;;;;
2/11/16;22092,5;;;;;
2/10/16;22384,5;;;;;
2/9/16;22484;;;;;
2/8/16;22481,5;;;;;
2/5/16;22835;;;;;
2/4/16;22402;;;;;
2/3/16;22550;;;;;
2/2/16;22249;;;;;
2/1/16;21648;;;;;
1/29/16;21802;;;;;
1/28/16;22052;;;;;
1/27/16;21900;;;;;
1/26/16;21900;;;;;
1/25/16;21900;;;;;
1/22/16;22604;;;;;
1/21/16;23004;;;;;
1/20/16;23652;;;;;
1/19/16;23652;;;;;
1/18/16;23652;;;;;
1/15/16;23655;;;;;
1/14/16;23655;;;;;
1/13/16;23654;;;;;
1/12/16;23655;;;;;
1/11/16;23655;;;;;
1/8/16;23660;;;;;
1/7/16;23660;;;;;
1/6/16;23660;;;;;
1/5/16;23660;;;;;
1/4/16;23660;;;;;
12/31/15;23950;;;;;
12/30/15;24450;;;;;
12/29/15;24550;;;;;
12/24/15;24705;;;;;
12/23/15;24154;;;;;
12/22/15;24150;;;;;
12/21/15;24600;;;;;
12/18/15;24150;;;;;
12/17/15;24252;;;;;
12/16/15;24250;;;;;
12/15/15;23150;;;;;
12/14/15;23148;;;;;
12/11/15;22650;;;;;
12/10/15;23150;;;;;
12/9/15;24146;;;;;
12/8/15;24146;;;;;
12/7/15;23646,75;;;;;
12/4/15;23651;;;;;
12/3/15;23651;;;;;
12/2/15;24150;;;;;
12/1/15;24275;;;;;
11/30/15;24651,25;;;;;
11/27/15;23905;;;;;
11/26/15;23154;;;;;
11/25/15;23152;;;;;
11/24/15;23153;;;;;
11/23/15;23153;;;;;
11/20/15;23157;;;;;
11/19/15;23156;;;;;
11/18/15;23655;;;;;
11/17/15;23655;;;;;
11/16/15;23857;;;;;
11/13/15;23962,5;;;;;
11/12/15;24310;;;;;
11/11/15;25661;;;;;
11/10/15;25661,5;;;;;
11/9/15;25662,5;;;;;
11/6/15;26167;;;;;
11/5/15;25366;;;;;
11/4/15;25666;;;;;
11/3/15;25666;;;;;
11/2/15;25917;;;;;
10/30/15;26921,75;;;;;
10/29/15;27671;;;;;
10/28/15;27924,75;;;;;
10/27/15;27426;;;;;
10/26/15;27426;;;;;
10/23/15;27180;;;;;
10/22/15;27179;;;;;
10/21/15;27678;;;;;
10/20/15;27678;;;;;
10/19/15;27679;;;;;
10/16/15;27684;;;;;
10/15/15;27183;;;;;
10/14/15;27432;;;;;
10/13/15;27432;;;;;
10/12/15;27432;;;;;
10/9/15;27436;;;;;
10/8/15;27686;;;;;
10/7/15;27685;;;;;
10/6/15;27686;;;;;
10/5/15;27686,5;;;;;
10/2/15;27437;;;;;
10/1/15;27436;;;;;
9/30/15;27690;;;;;
9/29/15;27691;;;;;
9/28/15;27690,5;;;;;
9/25/15;27695;;;;;
9/24/15;27694;;;;;
9/23/15;27693;;;;;
9/22/15;27693;;;;;
9/21/15;27690,5;;;;;
9/18/15;27692,5;;;;;
9/17/15;27693,5;;;;;
9/16/15;27692,5;;;;;
9/15/15;27692;;;;;
9/14/15;27692;;;;;
9/11/15;28192,5;;;;;
9/10/15;28192;;;;;
9/9/15;27691;;;;;
9/8/15;28191;;;;;
9/7/15;27190,25;;;;;
9/4/15;27691;;;;;
9/3/15;27191;;;;;
9/2/15;27688,5;;;;;
9/1/15;27688;;;;;
8/28/15;28139;;;;;
8/27/15;27688;;;;;
8/26/15;28484;;;;;
8/25/15;28434;;;;;
8/24/15;28434;;;;;
8/21/15;28435;;;;;
8/20/15;28442;;;;;
8/19/15;28445;;;;;
8/18/15;28200;;;;;
8/17/15;28050;;;;;
8/14/15;30103,5;;;;;
8/13/15;30107;;;;;
8/12/15;30460,5;;;;;
8/11/15;30014;;;;;
8/10/15;30018;;;;;
8/7/15;28722;;;;;
8/6/15;30476;;;;;
8/5/15;30755;;;;;
8/4/15;30734;;;;;
8/3/15;30738;;;;;
7/31/15;30742;;;;;
7/30/15;30746;;;;;
7/29/15;30750;;;;;
7/28/15;30791;;;;;
7/27/15;30545;;;;;
7/24/15;31049;;;;;
7/23/15;31053;;;;;
7/22/15;31057;;;;;
7/21/15;31061;;;;;
7/20/15;31315;;;;;
7/17/15;31070;;;;;
7/16/15;31375;;;;;
7/15/15;31380;;;;;
7/14/15;31600;;;;;
7/13/15;31650;;;;;
7/10/15;32155;;;;;
7/9/15;32160;;;;;
7/8/15;32228;;;;;
7/7/15;32354;;;;;
7/6/15;32880;;;;;
7/3/15;32560;;;;;
7/2/15;32594;;;;;
7/1/15;33222;;;;;
6/30/15;33500;;;;;
6/29/15;30890;;;;;
6/26/15;30842;;;;;
6/25/15;30742;;;;;
6/24/15;30743;;;;;
6/23/15;30643;;;;;
6/22/15;30553;;;;;
6/19/15;30380;;;;;
6/18/15;30265;;;;;
6/17/15;30620;;;;;
6/16/15;30720;;;;;
6/15/15;30820;;;;;
6/12/15;30370;;;;;
6/11/15;30300;;;;;
6/10/15;30200;;;;;
6/9/15;30350;;;;;
6/8/15;30185;;;;;
6/5/15;30439;;;;;
6/4/15;30488;;;;;
6/3/15;30587;;;;;
6/2/15;30485,5;;;;;
6/1/15;30186;;;;;
5/29/15;30340;;;;;
5/28/15;30522;;;;;
5/27/15;30394;;;;;
5/26/15;30394,5;;;;;
5/22/15;30401;;;;;
5/21/15;30000;;;;;
5/20/15;29835,5;;;;;
5/19/15;29936;;;;;
5/18/15;29986;;;;;
5/15/15;30000;;;;;
5/14/15;30003;;;;;
5/13/15;30000;;;;;
5/12/15;30050;;;;;
5/11/15;29951;;;;;
5/8/15;29754;;;;;
5/7/15;29903;;;;;
5/6/15;29850;;;;;
5/5/15;29845;;;;;
5/1/15;30100;;;;;
4/30/15;29902;;;;;
4/29/15;30198;;;;;
4/28/15;29898;;;;;
4/27/15;29748;;;;;
4/24/15;29800;;;;;
4/23/15;29850;;;;;
4/22/15;29625;;;;;
4/21/15;29475;;;;;
4/20/15;29575;;;;;
4/17/15;28777;;;;;
4/16/15;28227;;;;;
4/15/15;28195;;;;;
4/14/15;28605,5;;;;;
4/13/15;28897;;;;;
4/10/15;28860;;;;;
4/9/15;28670;;;;;
4/8/15;27665;;;;;
4/7/15;27165;;;;;
4/2/15;26965;;;;;
4/1/15;26448;;;;;
3/31/15;26743;;;;;
3/30/15;27142;;;;;
3/27/15;27196;;;;;
3/26/15;27395;;;;;
3/25/15;27393;;;;;
3/24/15;27393;;;;;
3/23/15;27543,5;;;;;
3/20/15;27547,5;;;;;
3/19/15;27646,5;;;;;
3/18/15;27644,75;;;;;
3/17/15;27645;;;;;
3/16/15;27635;;;;;
3/13/15;27600;;;;;
3/12/15;27823;;;;;
3/11/15;27800;;;;;
3/10/15;27800;;;;;
3/9/15;27600;;;;;
3/6/15;27603;;;;;
3/5/15;27602;;;;;
3/4/15;27401;;;;;
3/3/15;27676;;;;;
3/2/15;28684;;;;;
2/27/15;28690;;;;;
2/26/15;28767;;;;;
2/25/15;28762;;;;;
2/24/15;28861;;;;;
2/23/15;29016;;;;;
2/20/15;29167;;;;;
2/19/15;29165;;;;;
2/18/15;29164;;;;;
2/17/15;29162;;;;;
2/16/15;29210;;;;;
2/13/15;29059;;;;;
2/12/15;29209;;;;;
2/11/15;29056;;;;;
2/10/15;29055;;;;;
2/9/15;29200;;;;;
2/6/15;29198;;;;;
2/5/15;29646;;;;;
2/4/15;29642;;;;;
2/3/15;29640;;;;;
2/2/15;29438,5;;;;;
1/30/15;29421;;;;;
1/29/15;29620;;;;;
1/28/15;29616;;;;;
1/27/15;30365;;;;;
1/26/15;30368;;;;;
1/23/15;30370;;;;;
1/22/15;30620;;;;;
1/21/15;30816;;;;;
1/20/15;30615;;;;;
1/19/15;31015;;;;;
1/16/15;30773,5;;;;;
1/15/15;30774,5;;;;;
1/14/15;30769,5;;;;;
1/13/15;30769;;;;;
1/12/15;31367,5;;;;;
1/9/15;31371;;;;;
1/8/15;31371;;;;;
1/7/15;31367;;;;;
1/6/15;31366;;;;;
1/5/15;31365;;;;;
1/2/15;31619;;;;;
12/31/14;31370;;;;;
12/30/14;30866;;;;;
12/29/14;30863;;;;;
12/24/14;30669;;;;;
12/23/14;30668;;;;;
12/22/14;30360;;;;;
12/19/14;30123;;;;;
12/18/14;30123;;;;;
12/17/14;31169,5;;;;;
12/16/14;31269;;;;;
12/15/14;31417;;;;;
12/12/14;31871;;;;;
12/11/14;31681;;;;;
12/10/14;31869,5;;;;;
12/9/14;31869;;;;;
12/8/14;30868;;;;;
12/5/14;31122;;;;;
12/4/14;30571,5;;;;;
12/3/14;30368;;;;;
12/2/14;30367;;;;;
12/1/14;30365;;;;;
11/28/14;30370;;;;;
11/27/14;30118;;;;;
11/26/14;30114;;;;;
11/25/14;30365;;;;;
11/24/14;30371;;;;;
11/21/14;29875;;;;;
11/20/14;30875;;;;;
11/19/14;30875;;;;;
11/18/14;31075;;;;;
11/17/14;31100;;;;;
11/14/14;31124;;;;;
11/13/14;31122,75;;;;;
11/12/14;31148;;;;;
11/11/14;31146;;;;;
11/10/14;31146;;;;;
11/7/14;30948,5;;;;;
11/6/14;30945,5;;;;;
11/5/14;30942;;;;;
11/4/14;30441,5;;;;;
11/3/14;30940,5;;;;;
10/31/14;29941,5;;;;;
10/30/14;30440;;;;;
10/29/14;30437;;;;;
10/28/14;30437;;;;;
10/27/14;30187;;;;;
10/24/14;30438,5;;;;;
10/23/14;31437;;;;;
10/22/14;31184;;;;;
10/21/14;30934;;;;;
10/20/14;30923;;;;;
10/17/14;31274;;;;;
10/16/14;31277;;;;;
10/15/14;31284;;;;;
10/14/14;31284;;;;;
10/13/14;30933;;;;;
10/10/14;30933;;;;;
10/9/14;30933;;;;;
10/8/14;31925;;;;;
10/7/14;31915,5;;;;;
10/6/14;31915;;;;;
10/3/14;31917;;;;;
10/2/14;31915,25;;;;;
10/1/14;32411;;;;;
9/30/14;32162;;;;;
9/29/14;32161,5;;;;;
9/26/14;31910;;;;;
9/25/14;31913;;;;;
9/24/14;31908,5;;;;;
9/23/14;31808;;;;;
9/22/14;31908;;;;;
9/19/14;32717;;;;;
9/18/14;32718;;;;;
9/17/14;32315;;;;;
9/16/14;32415;;;;;
9/15/14;32415;;;;;
9/12/14;32417,25;;;;;
9/11/14;32416,5;;;;;
9/10/14;32412,25;;;;;
9/9/14;32412;;;;;
9/8/14;32661,25;;;;;
9/5/14;32663;;;;;
9/4/14;32662;;;;;
9/3/14;32658;;;;;
9/2/14;32657;;;;;
9/1/14;32406;;;;;
8/29/14;32407;;;;;
8/28/14;32532;;;;;
8/27/14;32500;;;;;
8/26/14;33005;;;;;
8/22/14;32283;;;;;
8/21/14;32406;;;;;
8/20/14;32400;;;;;
8/19/14;32400;;;;;
8/18/14;32398;;;;;
8/15/14;32272;;;;;
8/14/14;32270;;;;;
8/13/14;32266;;;;;
8/12/14;32264;;;;;
8/11/14;32262;;;;;
8/8/14;31888;;;;;
8/7/14;32261,13;;;;;
8/6/14;32256;;;;;
8/5/14;32255;;;;;
8/4/14;32378;;;;;
8/1/14;32128;;;;;
7/31/14;31876;;;;;
7/30/14;31371;;;;;
7/29/14;32370;;;;;
7/28/14;32244;;;;;
7/25/14;32620;;;;;
7/24/14;32368;;;;;
7/23/14;32363;;;;;
7/22/14;32362;;;;;
7/21/14;32361;;;;;
7/18/14;32362;;;;;
7/17/14;32360;;;;;
7/16/14;32355;;;;;
7/15/14;32352;;;;;
7/14/14;32479;;;;;
7/11/14;31355,5;;;;;
7/10/14;31003;;;;;
7/9/14;30998;;;;;
7/8/14;30747;;;;;
7/7/14;30595;;;;;
7/4/14;30596;;;;;
7/3/14;30344;;;;;
7/2/14;30754;;;;;
7/1/14;30800;;;;;
6/30/14;30499;;;;;
6/27/14;30350;;;;;
6/26/14;30448;;;;;
6/25/14;30342;;;;;
6/24/14;30241;;;;;
6/23/14;30140;;;;;
6/20/14;30146;;;;;
6/19/14;30144;;;;;
6/18/14;30418;;;;;
6/17/14;30442;;;;;
6/16/14;30506;;;;;
6/13/14;30458,5;;;;;
6/12/14;30559;;;;;
6/11/14;30635;;;;;
6/10/14;30510;;;;;
6/9/14;30609;;;;;
6/6/14;30560;;;;;
6/5/14;30508;;;;;
6/4/14;30505;;;;;
6/3/14;30805;;;;;
6/2/14;30805;;;;;
5/30/14;30457;;;;;
5/29/14;30455;;;;;
5/28/14;30451;;;;;
5/27/14;30450;;;;;
5/23/14;30050;;;;;
5/22/14;30058;;;;;
5/21/14;30055;;;;;
5/20/14;30055;;;;;
5/19/14;30060;;;;;
5/16/14;29960;;;;;
5/15/14;29921;;;;;
5/14/14;29720;;;;;
5/13/14;29700;;;;;
5/12/14;29700;;;;;
5/9/14;29751;;;;;
5/8/14;29800;;;;;
5/7/14;29878,5;;;;;
5/6/14;29878;;;;;
5/2/14;29583;;;;;
5/1/14;29882;;;;;
4/30/14;29869;;;;;
4/29/14;29868;;;;;
4/28/14;29868;;;;;
4/25/14;30370;;;;;
4/24/14;30379;;;;;
4/23/14;30376;;;;;
4/22/14;29876;;;;;
4/17/14;29380;;;;;
4/16/14;29380;;;;;
4/15/14;29375;;;;;
4/14/14;29375;;;;;
4/11/14;29378;;;;;
4/10/14;29377;;;;;
4/9/14;29374;;;;;
4/8/14;29374;;;;;
4/7/14;29624;;;;;
4/4/14;29872;;;;;
4/3/14;29876;;;;;
4/2/14;29873;;;;;
4/1/14;30573;;;;;
3/31/14;31373;;;;;
3/28/14;31376;;;;;
3/27/14;30374;;;;;
3/26/14;30372;;;;;
3/25/14;30373;;;;;
3/24/14;30373;;;;;
3/21/14;30877;;;;;
3/20/14;29875;;;;;
3/19/14;30870;;;;;
3/18/14;30372;;;;;
3/17/14;30370;;;;;
3/14/14;30875;;;;;
3/13/14;30375;;;;;
3/12/14;30378;;;;;
3/11/14;31029;;;;;
3/10/14;30794;;;;;
3/7/14;30587;;;;;
3/6/14;30885;;;;;
3/5/14;31130;;;;;
3/4/14;31140;;;;;
3/3/14;30890;;;;;
2/28/14;31297;;;;;
2/27/14;31147;;;;;
2/26/14;31143;;;;;
2/25/14;31392;;;;;
2/24/14;31147;;;;;
2/21/14;31400;;;;;
2/20/14;31000;;;;;
2/19/14;31146;;;;;
2/18/14;30845;;;;;
2/17/14;31150;;;;;
2/14/14;31155;;;;;
2/13/14;31105;;;;;
2/12/14;31050;;;;;
2/11/14;31211;;;;;
2/10/14;31161;;;;;
2/7/14;31161;;;;;
2/6/14;31160;;;;;
2/5/14;30406;;;;;
2/4/14;30905;;;;;
2/3/14;30656;;;;;
1/31/14;28906;;;;;
1/30/14;29905;;;;;
1/29/14;28402;;;;;
1/28/14;27901;;;;;
1/27/14;28150;;;;;
1/24/14;27900;;;;;
1/23/14;28350;;;;;
1/22/14;28600;;;;;
1/21/14;28255;;;;;
1/20/14;27805;;;;;
1/17/14;27860;;;;;
1/16/14;26910;;;;;
1/15/14;26915;;;;;
1/14/14;27425;;;;;
1/13/14;27525;;;;;
1/10/14;27500;;;;;
1/9/14;27250;;;;;
1/8/14;27000;;;;;
1/7/14;27750;;;;;
1/6/14;29600;;;;;
1/3/14;29600;;;;;
1/2/14;29451,5;;;;;
12/31/13;28950;;;;;
12/30/13;27904;;;;;
12/27/13;27854;;;;;
12/24/13;27404;;;;;
12/23/13;27100;;;;;
12/20/13;26772;;;;;
12/19/13;26370;;;;;
12/18/13;26315;;;;;
12/17/13;26513;;;;;
12/16/13;26411;;;;;
12/13/13;26210;;;;;
12/12/13;26310;;;;;
12/11/13;26404,5;;;;;
12/10/13;26404;;;;;
12/9/13;26202;;;;;
12/6/13;25705;;;;;
12/5/13;25704;;;;;
12/4/13;25600;;;;;
12/3/13;25700;;;;;
12/2/13;25923;;;;;
11/29/13;25425;;;;;
11/28/13;25525;;;;;
11/27/13;25522;;;;;
11/26/13;25648;;;;;
11/25/13;25397;;;;;
11/22/13;25400;;;;;
11/21/13;25150;;;;;
11/20/13;25898;;;;;
11/19/13;25898;;;;;
11/18/13;25898;;;;;
11/15/13;25400;;;;;
11/14/13;26603;;;;;
11/13/13;26600;;;;;
11/12/13;26600;;;;;
11/11/13;26600;;;;;
11/8/13;26904;;;;;
11/7/13;27154;;;;;
11/6/13;26900;;;;;
11/5/13;27100;;;;;
11/4/13;27150;;;;;
11/1/13;26850;;;;;
10/31/13;26852;;;;;
10/30/13;26850;;;;;
10/29/13;27050;;;;;
10/28/13;27050;;;;;
10/25/13;26975;;;;;
10/24/13;26677;;;;;
10/23/13;27026;;;;;
10/22/13;27126;;;;;
10/21/13;27076;;;;;
10/18/13;27178;;;;;
10/17/13;27177;;;;;
10/16/13;27175;;;;;
10/15/13;27425;;;;;
10/14/13;27175;;;;;
10/11/13;27470;;;;;
10/10/13;27070;;;;;
10/9/13;27170;;;;;
10/8/13;26920;;;;;
10/7/13;26920;;;;;
10/4/13;27175;;;;;
10/3/13;27181;;;;;
10/2/13;26530;;;;;
10/1/13;26625;;;;;
9/30/13;26525;;;;;
9/27/13;26220;;;;;
9/26/13;26800;;;;;
9/25/13;27250;;;;;
9/24/13;27850;;;;;
9/23/13;27860;;;;;
9/20/13;28280;;;;;
9/19/13;27700;;;;;
9/18/13;28000;;;;;
9/17/13;28500;;;;;
9/16/13;29100;;;;;
9/13/13;28500;;;;;
9/12/13;29440;;;;;
9/11/13;29991;;;;;
9/10/13;30093;;;;;
9/9/13;30495;;;;;
9/6/13;30446;;;;;
9/5/13;30948;;;;;
9/4/13;30950;;;;;
9/3/13;29000;;;;;
9/2/13;28341;;;;;
8/30/13;27925;;;;;
8/29/13;27202;;;;;
8/28/13;27150,5;;;;;
8/27/13;27200;;;;;
8/23/13;27010;;;;;
8/22/13;26900;;;;;
8/21/13;26350;;;;;
8/20/13;26900;;;;;
8/19/13;28159;;;;;
8/16/13;27402,5;;;;;
8/15/13;27652;;;;;
8/14/13;27400;;;;;
8/13/13;26326;;;;;
8/12/13;26825;;;;;
8/9/13;26327;;;;;
8/8/13;25825;;;;;
8/7/13;25832;;;;;
8/6/13;25831;;;;;
8/5/13;25830;;;;;
8/2/13;26520;;;;;
8/1/13;26305;;;;;
7/31/13;26351;;;;;
7/30/13;26100;;;;;
7/29/13;26573;;;;;
7/26/13;27075;;;;;
7/25/13;28181;;;;;
7/24/13;29000;;;;;
7/23/13;28750;;;;;
7/22/13;28700;;;;;
7/19/13;29000;;;;;
7/18/13;29513;;;;;
7/17/13;28204;;;;;
7/16/13;29550;;;;;
7/15/13;29500;;;;;
7/12/13;29550;;;;;
7/11/13;30251;;;;;
7/10/13;30250;;;;;
7/9/13;30250;;;;;
7/8/13;30950;;;;;
7/5/13;30806;;;;;
7/4/13;30804;;;;;
7/3/13;30800;;;;;
7/2/13;31783;;;;;
7/1/13;31730;;;;;
6/28/13;32038;;;;;
6/27/13;30910;;;;;
6/26/13;30127;;;;;
6/25/13;29825;;;;;
6/24/13;30001;;;;;
6/21/13;29950;;;;;
6/20/13;29806;;;;;
6/19/13;30050;;;;;
6/18/13;30000;;;;;
6/17/13;30200;;;;;
6/14/13;30500;;;;;
6/13/13;29750;;;;;
6/12/13;29900;;;;;
6/11/13;29900;;;;;
6/10/13;29700;;;;;
6/7/13;29500;;;;;
6/6/13;29500;;;;;
6/5/13;29900;;;;;
6/4/13;29896,5;;;;;
6/3/13;29497,25;;;;;
5/31/13;29500;;;;;
5/30/13;28000;;;;;
5/29/13;28000;;;;;
5/28/13;28200;;;;;
5/24/13;28200;;;;;
5/23/13;28000;;;;;
5/22/13;27800;;;;;
5/21/13;27860;;;;;
5/20/13;28260;;;;;
5/17/13;28360;;;;;
5/16/13;28360;;;;;
5/15/13;27710;;;;;
5/14/13;27610;;;;;
5/13/13;28060;;;;;
5/10/13;27957;;;;;
5/9/13;27857;;;;;
5/8/13;27557;;;;;
5/7/13;27857;;;;;
5/3/13;27558;;;;;
5/2/13;27458;;;;;
5/1/13;27508;;;;;
4/30/13;27508,75;;;;;
4/29/13;27249;;;;;
4/26/13;27324,5;;;;;
4/25/13;27499,75;;;;;
4/24/13;27125;;;;;
4/23/13;27375;;;;;
4/22/13;27000;;;;;
4/19/13;27200;;;;;
4/18/13;25750;;;;;
4/17/13;26090;;;;;
4/16/13;26014;;;;;
4/15/13;25788,5;;;;;
4/12/13;25988;;;;;
4/11/13;25350;;;;;
4/10/13;25350;;;;;
4/9/13;25326;;;;;
4/8/13;25325;;;;;
4/5/13;25330;;;;;
4/4/13;25330;;;;;
4/3/13;25175;;;;;
4/2/13;25300;;;;;
3/28/13;26925;;;;;
3/27/13;25175;;;;;
3/26/13;25174;;;;;
3/25/13;25174;;;;;
3/22/13;25175;;;;;
3/21/13;25050;;;;;
3/20/13;25296;;;;;
3/19/13;25250;;;;;
3/18/13;24949;;;;;
3/15/13;25150;;;;;
3/14/13;25154;;;;;
3/13/13;25138,5;;;;;
3/12/13;25150;;;;;
3/11/13;25150;;;;;
3/8/13;25401;;;;;
3/7/13;25400;;;;;
3/6/13;25402;;;;;
3/5/13;25401;;;;;
3/4/13;25400;;;;;
3/1/13;25425;;;;;
2/28/13;25425;;;;;
2/27/13;25450;;;;;
2/26/13;25550;;;;;
2/25/13;25411;;;;;
2/22/13;25410;;;;;
2/21/13;25357;;;;;
2/20/13;25353;;;;;
2/19/13;25352;;;;;
2/18/13;25251;;;;;
2/15/13;25250;;;;;
2/14/13;25525;;;;;
2/13/13;25525;;;;;
2/12/13;25275;;;;;
2/11/13;25527,5;;;;;
2/8/13;25651;;;;;
2/7/13;25650;;;;;
2/6/13;25405;;;;;
2/5/13;25654;;;;;
2/4/13;25903;;;;;
2/1/13;24902;;;;;
1/31/13;26167;;;;;
1/30/13;26413;;;;;
1/29/13;26412;;;;;
1/28/13;26411;;;;;
1/25/13;26160;;;;;
1/24/13;26160;;;;;
1/23/13;26155;;;;;
1/22/13;26155;;;;;
1/21/13;25155;;;;;
1/18/13;25655;;;;;
1/17/13;24905;;;;;
1/16/13;24900;;;;;
1/15/13;25150;;;;;
1/14/13;25650;;;;;
1/11/13;25650;;;;;
1/10/13;24900;;;;;
1/9/13;24900;;;;;
1/8/13;24900;;;;;
1/7/13;24900;;;;;
1/4/13;24900;;;;;
1/3/13;24900;;;;;
1/2/13;24900;;;;;
12/31/12;25400;;;;;
12/28/12;25330;;;;;
12/27/12;24825;;;;;
12/24/12;24320;;;;;
12/21/12;24315;;;;;
12/20/12;24060;;;;;
12/19/12;24055;;;;;
12/18/12;23555;;;;;
12/17/12;23550;;;;;
12/14/12;23615;;;;;
12/13/12;23615;;;;;
12/12/12;23365;;;;;
12/11/12;23615;;;;;
12/10/12;23615;;;;;
12/7/12;23613;;;;;
12/6/12;23611,5;;;;;
12/5/12;23611,5;;;;;
12/4/12;23611,5;;;;;
12/3/12;23861,5;;;;;
11/30/12;22855;;;;;
11/29/12;22555;;;;;
11/28/12;22555;;;;;
11/27/12;22405;;;;;
11/26/12;22500;;;;;
11/23/12;22850;;;;;
11/22/12;22850;;;;;
11/21/12;22700;;;;;
11/20/12;22950;;;;;
11/19/12;23200;;;;;
11/16/12;23075;;;;;
11/15/12;23350;;;;;
11/14/12;23350;;;;;
11/13/12;23500;;;;;
11/12/12;23500;;;;;
11/9/12;24000;;;;;
11/8/12;24000;;;;;
11/7/12;24550;;;;;
11/6/12;25250;;;;;
11/5/12;24875;;;;;
11/2/12;25675;;;;;
11/1/12;25850;;;;;
10/31/12;25550;;;;;
10/30/12;25250;;;;;
10/29/12;25250;;;;;
10/26/12;25500;;;;;
10/25/12;25500;;;;;
10/24/12;26500;;;;;
10/23/12;26625;;;;;
10/22/12;26750;;;;;
10/19/12;26750;;;;;
10/18/12;26500;;;;;
10/17/12;26250;;;;;
10/16/12;27650;;;;;
10/15/12;26750;;;;;
10/12/12;27325;;;;;
10/11/12;27400;;;;;
10/10/12;27400;;;;;
10/9/12;27400;;;;;
10/8/12;27650;;;;;
10/5/12;27625;;;;;
10/4/12;27750;;;;;
10/3/12;27500;;;;;
10/2/12;28000;;;;;
10/1/12;29750;;;;;
9/28/12;29750;;;;;
9/27/12;29750;;;;;
9/26/12;29750;;;;;
9/25/12;29500;;;;;
9/24/12;29000;;;;;
9/21/12;29000;;;;;
9/20/12;28500;;;;;
9/19/12;28500;;;;;
9/18/12;29000;;;;;
9/17/12;28500;;;;;
9/14/12;28000;;;;;
9/13/12;29375;;;;;
9/12/12;29375;;;;;
9/11/12;29500;;;;;
9/10/12;29500;;;;;
9/7/12;29500;;;;;
9/6/12;29425;;;;;
9/5/12;29500;;;;;
9/4/12;29500;;;;;
9/3/12;29500;;;;;
8/31/12;29500;;;;;
8/30/12;29500;;;;;
8/29/12;29500;;;;;
8/28/12;29500;;;;;
8/24/12;29500;;;;;
8/23/12;29500;;;;;
8/22/12;28500;;;;;
8/21/12;28750;;;;;
8/20/12;28200;;;;;
8/17/12;28500;;;;;
8/16/12;28900;;;;;
8/15/12;27750;;;;;
8/14/12;28000;;;;;
8/13/12;27800;;;;;
8/10/12;29400;;;;;
8/9/12;29400;;;;;
8/8/12;29375;;;;;
8/7/12;29250;;;;;
8/6/12;29500;;;;;
8/3/12;29250;;;;;
8/2/12;29518;;;;;
8/1/12;30015;;;;;
7/31/12;29760;;;;;
7/30/12;30005,75;;;;;
7/27/12;30500;;;;;
7/26/12;27700;;;;;
7/25/12;27750;;;;;
7/24/12;27750;;;;;
7/23/12;27750;;;;;
7/20/12;28000;;;;;
7/19/12;28000;;;;;
7/18/12;28000;;;;;
7/17/12;27750;;;;;
7/16/12;28000;;;;;
7/13/12;28000;;;;;
7/12/12;27800;;;;;
7/11/12;28000;;;;;
7/10/12;28000;;;;;
7/9/12;28250;;;;;
7/6/12;28325;;;;;
7/5/12;28325;;;;;
7/4/12;28500;;;;;
7/3/12;29000;;;;;
7/2/12;29504;;;;;
6/29/12;28000;;;;;
6/28/12;28500;;;;;
6/27/12;28100;;;;;
6/26/12;27850;;;;;
6/25/12;27250;;;;;
6/22/12;27725;;;;;
6/21/12;27800;;;;;
6/20/12;28000;;;;;
6/19/12;28000;;;;;
6/18/12;29250;;;;;
6/15/12;29675;;;;;
6/14/12;29950;;;;;
6/13/12;29550;;;;;
6/12/12;29050;;;;;
6/11/12;29531,25;;;;;
6/8/12;30025;;;;;
6/7/12;30025;;;;;
6/6/12;30025;;;;;
6/1/12;29500;;;;;
5/31/12;30250;;;;;
5/30/12;30000;;;;;
5/29/12;30500;;;;;
5/28/12;30500;;;;;
5/25/12;30500;;;;;
5/24/12;30600;;;;;
5/23/12;30650;;;;;
5/22/12;30250;;;;;
5/21/12;30400;;;;;
5/18/12;30400;;;;;
5/17/12;30400;;;;;
5/16/12;30400;;;;;
5/15/12;30400;;;;;
5/14/12;30250;;;;;
5/11/12;30500;;;;;
5/10/12;30500;;;;;
5/9/12;30300;;;;;
5/8/12;31100;;;;;
5/4/12;31060;;;;;
5/3/12;30870;;;;;
5/2/12;30870;;;;;
5/1/12;30670;;;;;
4/30/12;30525;;;;;
4/27/12;30400;;;;;
4/26/12;30425;;;;;
4/25/12;30440;;;;;
4/24/12;30570;;;;;
4/23/12;30475;;;;;
4/20/12;30530;;;;;
