Date,Price
2019-11-11,690.0
2019-11-12,690.0
2019-11-13,690.0
2019-11-14,690.0
2019-11-15,690.0
2019-11-18,690.0
2019-11-19,690.0
2019-11-20,690.0
2019-11-21,690.0
2019-11-22,687.0
2019-11-25,687.0
2019-11-26,687.0
2019-11-27,687.0
2019-11-28,687.0
2019-11-29,687.0
2019-12-02,687.0
2019-12-03,684.0
2019-12-04,684.0
2019-12-05,692.0
2019-12-06,686.0
2019-12-09,686.0
2019-12-10,686.0
2019-12-11,686.0
2019-12-12,686.0
2019-12-13,685.0
2019-12-16,685.0
2019-12-17,685.0
2019-12-18,685.0
2019-12-19,685.0
2019-12-20,685.0
2019-12-23,685.0
2019-12-24,685.0
2019-12-27,685.0
2019-12-30,685.0
2019-12-31,685.0
2020-01-02,668.0
2020-01-03,667.0
2020-01-06,667.0
2020-01-07,667.0
2020-01-08,667.0
2020-01-09,667.0
2020-01-10,667.0
2020-01-13,667.0
2020-01-14,667.0
2020-01-15,667.0
2020-01-16,662.0
2020-01-17,662.0
2020-01-20,662.0
2020-01-21,661.0
2020-01-22,661.0
2020-01-23,661.0
2020-01-24,661.0
2020-01-27,661.0
2020-01-28,651.0
2020-01-29,650.0
2020-01-30,650.0
2020-01-31,650.0
2020-02-03,650.0
2020-02-04,650.0
2020-02-05,650.0
2020-02-06,650.0
2020-02-07,650.0
2020-02-10,650.0
2020-02-11,650.0
2020-02-12,649.0
2020-02-13,649.0
2020-02-14,649.0
2020-02-17,649.0
2020-02-18,649.0
2020-02-19,649.0
2020-02-20,649.0
2020-02-21,649.0
2020-02-24,649.0
2020-02-25,649.0
2020-02-26,649.0
2020-02-27,645.0
2020-02-28,645.0
2020-03-02,645.0
2020-03-03,645.0
2020-03-04,645.0
2020-03-05,645.0
2020-03-06,645.0
2020-03-09,645.0
2020-03-10,645.0
2020-03-11,645.0
2020-03-12,645.0
2020-03-13,645.0
2020-03-16,645.0
2020-03-17,645.0
2020-03-18,645.0
2020-03-19,645.0
2020-03-20,645.0
2020-03-23,645.0
2020-03-24,645.0
2020-03-25,645.0
2020-03-26,645.0
2020-03-27,645.0
2020-03-30,643.0
2020-03-31,643.0
2020-04-01,627.0
2020-04-02,627.0
2020-04-03,627.0
2020-04-06,627.0
2020-04-07,627.0
2020-04-08,627.0
2020-04-09,627.0
2020-04-14,607.0
2020-04-15,607.0
2020-04-16,607.0
2020-04-17,607.0
2020-04-20,606.0
2020-04-21,606.0
2020-04-22,606.0
2020-04-23,606.0
2020-04-24,606.0
2020-04-27,606.0
2020-04-28,606.0
2020-04-29,604.0
2020-04-30,604.0
2020-05-01,604.0
2020-05-04,603.0
2020-05-05,603.0
2020-05-06,603.0
2020-05-07,603.0
2020-05-11,603.0
2020-05-12,603.0
2020-05-13,603.0
2020-05-14,603.0
2020-05-15,603.0
2020-05-18,603.0
2020-05-19,603.0
2020-05-20,603.0
2020-05-21,603.0
2020-05-22,603.0
2020-05-26,603.0
2020-05-27,603.0
2020-05-28,602.0
2020-05-29,602.0
2020-06-01,602.0
2020-06-02,602.0
2020-06-03,602.0
2020-06-04,602.0
2020-06-05,602.0
2020-06-08,602.0
2020-06-09,602.0
