Exchange Date;Close;Net;%Chg;Open;Low;High;Volume;Bid;Ask
05-Feb-2018;52 720;-310;-1%;52 980;52 510;53 050;14 930;52 750;52 790
02-Feb-2018;53 030;+150;+0%;52 800;52 640;53 420;14 245;53 200;53 300
01-Feb-2018;52 880;0;0%;53 100;52 750;53 140;11 263;52 750;52 780
31-Jan-2018;52 880;-160;-0%;52 970;52 720;53 120;21 643;52 950;53 020
30-Jan-2018;53 040;-330;-1%;53 380;52 670;53 420;25 362;52 780;52 800
29-Jan-2018;53 370;-10;-0%;53 240;52 980;53 630;20 367;53 400;53 440
26-Jan-2018;53 380;-90;-0%;53 550;53 120;53 720;16 819;53 260;53 290
25-Jan-2018;53 470;+840;+2%;52 800;52 670;53 990;31 280;53 670;53 710
24-Jan-2018;52 630;-860;-2%;52 790;52 450;52 860;43 820;52 610;52 640
23-Jan-2018;53 490;-10;-0%;53 770;53 310;53 770;27 960;53 590;53 600
22-Jan-2018;53 500;-60;-0%;53 650;53 210;53 820;32 055;53 740;53 770
19-Jan-2018;53 560;-30;-0%;53 720;53 440;53 760;27 893;53 560;53 620
18-Jan-2018;53 590;-100;-0%;53 600;53 360;53 790;31 471;53 540;53 590
17-Jan-2018;53 690;-730;-1%;53 780;53 460;53 910;36 790;53 460;53 480
16-Jan-2018;54 420;+100;+0%;54 830;54 060;54 840;36 848;54 120;54 150
15-Jan-2018;54 320;+10;+0%;54 200;54 030;54 660;4 155;54 550;54 780
12-Jan-2018;54 310;-380;-1%;54 680;54 060;54 700;6 910;54 330;54 550
11-Jan-2018;54 690;+180;+0%;54 760;54 580;54 920;8 135;54 720;54 730
10-Jan-2018;54 510;+70;+0%;54 610;54 380;54 760;8 605;54 420;54 440
09-Jan-2018;54 440;+160;+0%;54 280;54 220;54 710;11 535;54 620;54 650
08-Jan-2018;54 280;-440;-1%;54 410;54 140;54 530;12 025;54 330;54 380
05-Jan-2018;54 720;-10;-0%;55 100;54 540;55 100;10 830;54 620;54 750
04-Jan-2018;54 730;+20;+0%;54 600;54 430;55 070;11 105;54 960;55 100
03-Jan-2018;54 710;-210;-0%;54 950;54 570;55 080;10 805;54 620;54 710
02-Jan-2018;54 920;-510;-1%;54 430;54 430;55 420;11 252;55 090;55 130
29-Dec-2017;55 430;+170;+0%;55 500;55 130;55 680;14 619;55 150;55 450
28-Dec-2017;55 260;+350;+1%;54 910;54 870;55 660;16 813;55 570;55 650
27-Dec-2017;54 910;+210;+0%;55 170;54 690;55 270;18 909;54 770;54 840
26-Dec-2017;54 700;-30;-0%;54 590;54 320;55 150;19 851;55 050;55 100
25-Dec-2017;54 730;+570;+1%;54 280;54 230;55 070;22 270;54 540;54 600
22-Dec-2017;54 160;+40;+0%;54 050;53 890;54 390;19 855;54 310;54 340
21-Dec-2017;54 120;+590;+1%;53 770;53 700;54 500;23 812;54 030;54 080
20-Dec-2017;53 530;+110;+0%;53 310;53 270;53 770;22 145;53 520;53 600
19-Dec-2017;53 420;+10;+0%;53 480;53 180;53 700;26 355;53 260;53 290
18-Dec-2017;53 410;+900;+2%;52 750;52 700;53 760;35 589;53 480;53 490
15-Dec-2017;52 510;+270;+1%;52 320;52 300;52 820;1 485;52 580;52 990
14-Dec-2017;52 240;+300;+1%;52 190;51 950;52 420;3 475;52 050;52 140
13-Dec-2017;51 940;+130;+0%;51 940;51 700;52 140;6 885;52 040;52 070
12-Dec-2017;51 810;+340;+1%;51 430;51 340;52 080;13 050;51 840;51 860
11-Dec-2017;51 470;+50;+0%;51 560;51 190;51 710;14 310;51 200;51 250
08-Dec-2017;51 420;+50;+0%;51 320;51 210;51 720;16 650;51 600;51 650
07-Dec-2017;51 370;-40;-0%;51 420;51 150;51 660;12 905;51 150;51 370
06-Dec-2017;51 410;-1 590;-3%;52 200;51 060;52 200;21 400;51 370;51 440
05-Dec-2017;53 000;-320;-1%;53 480;52 450;53 480;16 520;52 460;52 500
04-Dec-2017;53 320;+570;+1%;52 850;52 680;53 590;14 325;53 480;53 490
01-Dec-2017;52 750;+70;+0%;52 990;52 590;53 080;13 057;52 820;52 880
30-Nov-2017;52 680;-480;-1%;52 960;52 390;53 000;24 561;52 710;52 780
29-Nov-2017;53 160;-320;-1%;53 160;52 930;53 350;25 315;53 100;53 120
28-Nov-2017;53 480;-670;-1%;53 760;53 130;53 920;25 964;53 330;53 360
27-Nov-2017;54 150;+50;+0%;54 300;53 660;54 580;26 782;53 700;53 720
24-Nov-2017;54 100;+190;+0%;53 740;53 740;54 330;21 488;54 230;54 250
23-Nov-2017;53 910;0;0%;53 880;53 750;54 180;26 245;53 770;53 780
22-Nov-2017;53 910;+640;+1%;53 460;53 460;54 150;33 981;54 000;54 040
21-Nov-2017;53 270;+320;+1%;52 990;52 860;53 550;29 049;53 340;53 370
20-Nov-2017;52 950;+60;+0%;52 990;52 600;53 430;26 234;52 900;52 920
17-Nov-2017;52 890;0;0%;53 020;52 660;53 180;30 072;52 900;52 920
16-Nov-2017;52 890;+70;+0%;53 000;52 530;53 050;30 682;52 790;52 830
15-Nov-2017;52 820;-1 050;-2%;53 700;52 560;53 820;2 480;52 510;53 300
14-Nov-2017;53 870;+420;+1%;53 520;53 200;54 290;6 115;53 680;53 780
13-Nov-2017;53 450;0;0%;53 520;53 350;53 550;7 800;53 490;53 540
10-Nov-2017;53 450;0;0%;53 230;53 130;53 650;9 765;53 500;53 580
09-Nov-2017;53 450;-200;-0%;53 390;53 080;53 830;12 295;53 130;53 200
08-Nov-2017;53 650;-820;-2%;54 220;53 370;54 250;16 280;53 380;53 400
07-Nov-2017;54 470;+170;+0%;54 500;54 300;54 870;12 450;54 430;54 500
06-Nov-2017;54 300;-90;-0%;54 220;53 850;54 670;11 160;54 480;54 570
03-Nov-2017;54 390;+230;+0%;53 860;53 860;54 740;12 245;54 310;54 330
02-Nov-2017;54 160;-270;-0%;54 440;53 900;54 440;14 075;54 000;54 120
01-Nov-2017;54 430;+700;+1%;53 600;53 520;54 920;15 220;54 480;54 630
31-Oct-2017;53 730;+100;+0%;53 690;53 470;54 260;20 828;53 880;53 930
30-Oct-2017;53 630;-810;-1%;53 800;53 370;53 890;23 938;53 660;53 690
27-Oct-2017;54 440;-540;-1%;54 760;53 950;54 970;28 620;54 020;54 100
26-Oct-2017;54 980;-60;-0%;54 910;54 800;55 320;24 963;54 850;54 870
25-Oct-2017;55 040;-480;-1%;55 630;54 440;55 680;30 835;54 710;54 750
24-Oct-2017;55 520;+800;+1%;54 610;54 610;55 900;33 189;55 540;55 600
23-Oct-2017;54 720;-130;-0%;55 180;54 180;55 220;33 385;54 480;54 500
20-Oct-2017;54 850;+60;+0%;54 500;54 230;55 470;31 200;55 180;55 230
19-Oct-2017;54 790;-180;-0%;54 950;54 530;55 280;31 671;54 700;54 780
18-Oct-2017;54 970;-400;-1%;55 200;54 560;55 340;34 493;54 980;55 010
17-Oct-2017;55 370;+1 350;+2%;55 080;54 460;55 830;52 713;55 150;55 160
16-Oct-2017;54 020;+230;+0%;54 210;53 600;55 450;2 605;54 980;55 500
13-Oct-2017;53 790;+400;+1%;53 800;53 650;54 100;8 130;53 880;55 310
12-Oct-2017;53 390;+1 020;+2%;52 600;52 480;53 970;9 710;53 700;53 830
11-Oct-2017;52 370;+240;+0%;51 940;51 940;52 740;13 145;52 680;53 220
10-Oct-2017;52 130;+30;+0%;52 100;51 850;52 310;19 115;51 960;52 020
09-Oct-2017;52 100;+840;+2%;52 060;51 900;52 320;15 964;52 110;52 150
29-Sep-2017;51 260;+900;+2%;50 760;50 590;51 920;17 835;51 580;51 920
28-Sep-2017;50 360;+20;+0%;50 570;50 090;50 640;24 992;50 610;50 630
27-Sep-2017;50 340;-170;-0%;50 440;50 050;50 620;22 824;50 500;50 510
26-Sep-2017;50 510;+330;+1%;50 170;50 110;50 750;27 461;50 570;50 640
25-Sep-2017;50 180;+470;+1%;49 780;49 750;50 430;31 464;50 210;50 230
22-Sep-2017;49 710;-530;-1%;50 150;49 300;50 370;43 988;49 530;49 570
21-Sep-2017;50 240;-450;-1%;50 680;49 940;50 760;43 461;50 010;50 170
20-Sep-2017;50 690;+20;+0%;50 650;50 460;50 880;28 607;50 720;50 740
19-Sep-2017;50 670;+300;+1%;50 570;50 390;50 820;32 103;50 630;50 640
18-Sep-2017;50 370;+150;+0%;50 220;49 820;50 690;44 958;50 620;50 630
15-Sep-2017;50 220;-200;-0%;50 350;50 060;50 450;1 830;50 010;50 700
14-Sep-2017;50 420;-650;-1%;50 500;50 180;50 620;4 925;50 150;50 300
13-Sep-2017;51 070;-340;-1%;51 000;50 820;51 280;8 215;50 800;50 950
12-Sep-2017;51 410;+210;+0%;51 600;51 230;51 720;10 770;51 470;51 600
11-Sep-2017;51 200;-1 070;-2%;51 640;50 850;51 640;13 915;51 400;51 480
08-Sep-2017;52 270;-580;-1%;52 600;51 510;52 670;19 110;51 520;51 800
07-Sep-2017;52 850;-110;-0%;52 970;52 530;53 120;15 365;52 600;52 720
06-Sep-2017;52 960;-260;-0%;53 300;52 560;53 300;17 340;53 010;53 020
05-Sep-2017;53 220;+240;+0%;52 970;52 920;53 520;14 265;53 440;53 530
04-Sep-2017;52 980;+380;+1%;52 580;52 460;53 230;16 455;53 010;53 050
01-Sep-2017;52 600;+20;+0%;52 810;52 460;52 810;14 542;52 670;52 710
31-Aug-2017;52 580;-30;-0%;52 600;52 000;52 750;17 784;52 680;52 780
30-Aug-2017;52 610;+20;+0%;52 710;52 400;52 840;21 348;52 590;52 620
29-Aug-2017;52 590;+160;+0%;52 780;52 320;52 900;24 098;52 490;52 540
28-Aug-2017;52 430;+100;+0%;52 650;51 910;52 810;23 601;52 760;52 790
25-Aug-2017;52 330;+690;+1%;51 770;51 650;52 680;27 234;52 630;52 650
24-Aug-2017;51 640;+230;+0%;51 420;51 230;51 990;23 319;51 740;51 780
23-Aug-2017;51 410;-140;-0%;52 090;51 200;52 140;26 483;51 430;51 440
22-Aug-2017;51 550;+500;+1%;51 510;51 250;52 040;27 217;52 000;52 010
21-Aug-2017;51 050;+320;+1%;50 960;50 550;51 750;33 207;51 480;51 530
18-Aug-2017;50 730;-380;-1%;50 940;50 500;51 080;28 819;50 900;50 970
17-Aug-2017;51 110;+1 120;+2%;50 400;50 400;51 520;39 640;51 290;51 320
16-Aug-2017;49 990;+40;+0%;50 240;49 750;50 250;29 100;50 050;50 060
15-Aug-2017;49 950;-20;-0%;49 900;49 790;50 050;2 670;49 880;50 050
14-Aug-2017;49 970;+210;+0%;49 890;49 720;50 120;5 790;49 750;49 950
11-Aug-2017;49 760;-760;-2%;50 390;49 510;50 390;11 810;49 630;49 720
10-Aug-2017;50 520;-250;-0%;50 830;50 340;50 900;13 340;50 430;50 550
09-Aug-2017;50 770;+360;+1%;50 170;50 150;51 020;16 660;50 920;50 950
08-Aug-2017;50 410;+350;+1%;50 200;50 050;50 750;15 770;50 110;50 150
07-Aug-2017;50 060;-60;-0%;50 110;49 900;50 700;15 490;50 150;50 180
04-Aug-2017;50 120;+30;+0%;49 950;49 830;50 300;11 580;50 100;50 190
03-Aug-2017;50 090;+210;+0%;49 950;49 730;50 260;12 370;49 710;49 750
02-Aug-2017;49 880;-300;-1%;50 020;49 700;50 180;13 595;49 870;49 910
01-Aug-2017;50 180;-50;-0%;50 220;50 000;50 300;13 462;50 070;50 090
31-Jul-2017;50 230;+410;+1%;49 920;49 770;50 710;23 060;50 540;50 600
28-Jul-2017;49 820;-150;-0%;50 020;49 440;50 230;21 715;49 770;49 800
27-Jul-2017;49 970;+290;+1%;49 810;49 780;50 240;22 933;49 860;49 920
26-Jul-2017;49 680;+1 530;+3%;48 850;48 850;50 560;40 874;49 880;49 930
25-Jul-2017;48 150;+390;+1%;47 790;47 690;48 550;31 094;48 420;48 460
24-Jul-2017;47 760;+40;+0%;48 060;47 630;48 110;21 773;47 650;47 680
21-Jul-2017;47 720;+80;+0%;47 710;47 350;48 000;23 909;47 880;47 900
20-Jul-2017;47 640;-30;-0%;47 790;47 460;47 800;27 344;47 680;47 710
19-Jul-2017;47 670;-30;-0%;47 590;47 550;47 860;21 697;47 860;47 870
18-Jul-2017;47 700;+370;+1%;47 800;47 440;47 930;30 321;47 560;47 580
17-Jul-2017;47 330;+480;+1%;47 010;46 950;49 660;1 670;47 540;48 000
14-Jul-2017;46 850;-130;-0%;47 040;46 760;47 050;4 825;46 810;47 000
13-Jul-2017;46 980;-80;-0%;47 120;46 890;47 210;8 590;47 070;47 120
12-Jul-2017;47 060;+420;+1%;46 700;46 700;47 200;12 155;46 930;47 000
11-Jul-2017;46 640;-50;-0%;46 450;46 400;46 940;12 065;46 820;46 880
10-Jul-2017;46 690;-30;-0%;46 720;46 570;46 840;13 345;46 580;46 640
07-Jul-2017;46 720;+40;+0%;46 720;46 650;46 950;8 590;46 870;46 950
06-Jul-2017;46 680;-330;-1%;46 780;46 500;46 810;11 345;46 750;46 830
05-Jul-2017;47 010;+70;+0%;46 900;46 900;47 120;11 675;46 950;46 970
04-Jul-2017;46 940;-310;-1%;47 250;46 750;47 280;15 020;46 760;46 880
03-Jul-2017;47 250;-30;-0%;47 300;47 150;47 410;11 970;47 370;47 400
30-Jun-2017;47 280;+110;+0%;47 300;47 110;47 520;17 971;47 380;47 440
29-Jun-2017;47 170;+470;+1%;46 720;46 680;47 390;22 738;47 300;47 350
28-Jun-2017;46 700;+240;+1%;46 610;46 520;46 890;21 062;46 800;46 820
27-Jun-2017;46 460;+40;+0%;46 590;46 340;46 640;19 712;46 620;46 650
26-Jun-2017;46 420;+330;+1%;46 480;46 250;46 720;20 244;46 680;46 690
23-Jun-2017;46 090;+190;+0%;45 960;45 820;46 610;23 242;46 560;46 570
22-Jun-2017;45 900;+480;+1%;45 780;45 670;46 150;23 485;45 700;45 720
21-Jun-2017;45 420;-370;-1%;45 520;45 300;45 570;24 768;45 460;45 480
20-Jun-2017;45 790;+280;+1%;45 720;45 660;45 990;23 861;45 750;45 780
19-Jun-2017;45 510;-20;-0%;45 510;45 360;45 670;26 113;45 570;45 590
16-Jun-2017;45 530;+170;+0%;45 480;45 310;45 710;28 695;45 420;45 430
15-Jun-2017;45 360;-240;-1%;45 560;45 250;45 580;2 480;45 310;45 530
14-Jun-2017;45 600;-290;-1%;45 720;45 510;45 850;6 125;45 710;45 770
13-Jun-2017;45 890;-260;-1%;46 060;45 700;46 100;8 580;45 700;45 720
12-Jun-2017;46 150;+520;+1%;46 010;45 960;46 330;11 730;46 120;46 150
09-Jun-2017;45 630;+640;+1%;45 370;45 360;45 850;14 700;45 760;45 840
08-Jun-2017;44 990;+20;+0%;44 900;44 800;45 240;12 595;45 130;45 160
07-Jun-2017;44 970;-100;-0%;44 830;44 670;45 190;13 130;44 810;44 860
06-Jun-2017;45 070;-130;-0%;45 150;44 860;45 250;13 790;44 860;44 890
05-Jun-2017;45 200;-80;-0%;44 900;44 840;45 800;12 485;45 200;45 210
02-Jun-2017;45 280;+30;+0%;45 320;45 220;45 500;10 925;45 300;45 310
01-Jun-2017;45 250;-250;-1%;45 300;45 060;45 460;15 228;45 270;45 290
31-May-2017;45 500;-420;-1%;45 510;45 150;45 770;21 392;45 160;45 200
26-May-2017;45 920;+50;+0%;45 890;45 810;46 260;21 745;45 930;45 940
25-May-2017;45 870;+80;+0%;45 730;45 680;46 000;24 649;45 910;45 950
24-May-2017;45 790;-90;-0%;45 850;45 490;46 080;29 147;45 730;45 750
23-May-2017;45 880;+120;+0%;45 910;45 720;46 050;29 632;45 720;45 730
22-May-2017;45 760;+600;+1%;45 520;45 440;45 970;38 426;45 760;45 780
19-May-2017;45 160;+110;+0%;44 630;44 570;45 370;33 937;45 250;45 280
18-May-2017;45 050;-320;-1%;45 230;44 910;45 450;30 460;44 920;44 960
17-May-2017;45 370;+140;+0%;45 260;45 240;45 590;33 074;45 360;45 380
16-May-2017;45 230;+60;+0%;45 530;45 010;45 530;32 868;45 100;45 150
15-May-2017;45 170;+240;+1%;45 050;44 900;45 360;3 870;45 160;45 350
12-May-2017;44 930;+50;+0%;45 380;44 810;45 380;5 570;44 860;44 880
11-May-2017;44 880;+40;+0%;45 410;44 650;45 410;8 775;45 140;45 200
10-May-2017;44 840;+150;+0%;44 850;44 650;45 100;11 325;44 790;44 800
09-May-2017;44 690;-220;-0%;44 570;44 480;44 830;12 850;44 660;44 730
08-May-2017;44 910;-160;-0%;45 000;44 650;45 460;15 505;44 620;44 720
05-May-2017;45 070;-390;-1%;44 990;44 680;45 230;15 580;44 960;45 000
04-May-2017;45 460;-1 080;-2%;45 800;45 000;45 920;24 085;45 160;45 210
03-May-2017;46 540;-220;-0%;46 790;46 430;46 830;12 335;46 460;46 510
02-May-2017;46 760;+570;+1%;46 860;46 620;46 950;15 811;46 680;46 690
28-Apr-2017;46 190;-10;-0%;46 300;45 790;46 360;21 839;46 210;46 310
27-Apr-2017;46 200;+20;+0%;46 250;46 080;46 400;20 545;46 210;46 220
26-Apr-2017;46 180;+280;+1%;46 130;45 840;46 350;24 694;46 130;46 150
25-Apr-2017;45 900;+160;+0%;45 770;45 510;46 240;26 720;45 940;45 980
24-Apr-2017;45 740;+10;+0%;45 820;45 420;45 980;30 327;45 850;45 880
21-Apr-2017;45 730;+350;+1%;45 680;45 410;46 030;31 200;45 920;45 980
20-Apr-2017;45 380;-250;-1%;45 720;44 800;46 050;44 265;45 480;45 500
19-Apr-2017;45 630;-540;-1%;45 780;45 100;46 020;47 373;45 750;45 780
18-Apr-2017;46 170;-70;-0%;46 560;45 700;46 830;45 166;45 750;45 810
17-Apr-2017;46 240;+410;+1%;46 290;45 800;47 100;4 455;46 250;46 430
14-Apr-2017;45 830;-40;-0%;45 950;45 650;46 200;5 335;45 840;45 930
13-Apr-2017;45 870;-550;-1%;46 020;45 500;46 300;11 640;46 160;46 300
12-Apr-2017;46 420;-190;-0%;46 570;46 000;46 790;17 955;46 020;46 040
11-Apr-2017;46 610;-350;-1%;46 890;46 450;46 940;16 720;46 470;46 520
10-Apr-2017;46 960;-440;-1%;46 610;46 540;47 350;16 920;46 880;46 910
07-Apr-2017;47 400;-240;-1%;47 740;46 770;47 900;16 975;46 850;46 970
06-Apr-2017;47 640;+490;+1%;47 620;47 480;48 030;14 145;47 600;47 630
05-Apr-2017;47 150;-360;-1%;46 830;46 830;47 400;12 908;47 210;47 220
31-Mar-2017;47 510;+290;+1%;47 300;47 210;48 110;25 581;47 500;47 530
30-Mar-2017;47 220;+80;+0%;47 300;47 000;47 540;22 081;47 220;47 240
29-Mar-2017;47 140;+880;+2%;46 650;46 490;47 450;25 894;47 270;47 300
28-Mar-2017;46 260;+30;+0%;45 970;45 490;46 830;29 821;46 540;46 580
27-Mar-2017;46 230;-590;-1%;46 770;45 970;47 030;29 445;46 060;46 110
24-Mar-2017;46 820;-10;-0%;46 950;46 540;47 120;23 139;46 890;46 950
23-Mar-2017;46 830;+250;+1%;46 580;46 290;47 160;21 960;46 930;46 950
22-Mar-2017;46 580;-750;-2%;47 060;46 250;47 270;35 428;46 440;46 470
21-Mar-2017;47 330;-480;-1%;47 730;46 830;48 130;34 221;47 080;47 100
20-Mar-2017;47 810;+120;+0%;47 710;47 620;48 030;30 850;47 670;47 720
17-Mar-2017;47 690;-80;-0%;48 010;47 450;48 050;28 201;47 530;47 550
16-Mar-2017;47 770;+750;+2%;47 630;47 460;48 000;43 341;47 920;47 930
15-Mar-2017;47 020;+180;+0%;46 680;46 350;47 220;4 135;46 980;47 260
14-Mar-2017;46 840;+150;+0%;47 020;46 730;47 070;6 695;46 800;46 860
13-Mar-2017;46 690;+470;+1%;46 350;46 160;47 050;10 545;47 000;47 050
10-Mar-2017;46 220;-260;-1%;45 880;45 820;46 400;13 130;46 280;46 360
09-Mar-2017;46 480;-510;-1%;47 020;46 120;47 600;16 205;46 130;46 200
08-Mar-2017;46 990;-440;-1%;47 300;46 720;47 350;18 090;46 910;47 090
07-Mar-2017;47 430;-470;-1%;47 500;47 240;47 560;13 795;47 460;47 530
06-Mar-2017;47 900;+40;+0%;47 940;47 520;48 160;13 220;47 650;47 730
03-Mar-2017;47 860;-570;-1%;48 500;47 680;48 500;12 515;48 030;48 080
02-Mar-2017;48 430;+280;+1%;48 580;48 120;48 820;10 020;48 430;48 440
01-Mar-2017;48 150;+510;+1%;47 460;47 460;48 530;16 746;48 400;48 500
28-Feb-2017;47 640;-60;-0%;47 670;47 250;47 870;19 048;47 460;47 600
27-Feb-2017;47 700;+240;+1%;47 520;47 250;48 100;21 706;47 520;47 540
24-Feb-2017;47 460;-860;-2%;48 420;46 950;48 490;35 216;47 550;47 610
23-Feb-2017;48 320;-310;-1%;48 370;48 000;48 750;27 749;48 170;48 220
22-Feb-2017;48 630;-220;-0%;48 690;48 300;48 950;25 001;48 440;48 470
21-Feb-2017;48 850;+570;+1%;48 590;48 520;49 100;29 205;48 660;48 690
20-Feb-2017;48 280;-120;-0%;48 100;47 760;48 620;30 172;48 530;48 580
17-Feb-2017;48 400;-380;-1%;48 450;47 970;48 740;33 942;48 190;48 240
16-Feb-2017;48 780;+290;+1%;48 590;48 310;49 150;43 784;48 520;48 600
15-Feb-2017;48 490;-910;-2%;49 680;47 670;49 680;1 535;48 110;48 340
14-Feb-2017;49 400;+80;+0%;49 460;49 170;49 630;5 755;49 390;49 750
13-Feb-2017;49 320;+2 310;+5%;47 300;47 280;50 300;7 975;49 370;49 580
10-Feb-2017;47 010;-240;-1%;47 240;46 720;47 500;11 795;47 300;47 370
09-Feb-2017;47 250;+100;+0%;47 500;47 010;47 510;9 045;47 130;47 180
08-Feb-2017;47 150;+460;+1%;46 530;46 450;47 450;10 125;47 270;47 500
07-Feb-2017;46 690;+210;+0%;46 460;46 130;46 870;7 905;46 670;46 840
06-Feb-2017;46 480;-240;-1%;46 550;46 210;46 790;7 880;46 410;46 460
03-Feb-2017;46 720;-940;-2%;46 880;46 440;47 350;4 742;46 610;46 700
26-Jan-2017;47 660;+180;+0%;47 380;47 310;48 590;6 804;47 550;48 550
25-Jan-2017;47 480;+670;+1%;47 190;47 190;47 690;8 021;47 480;47 500
24-Jan-2017;46 810;+30;+0%;46 680;46 400;47 070;10 051;46 860;46 960
23-Jan-2017;46 780;+440;+1%;46 150;46 060;47 100;12 401;46 720;46 740
20-Jan-2017;46 340;-190;-0%;46 380;45 910;46 590;19 618;45 980;46 040
19-Jan-2017;46 530;+180;+0%;46 430;46 170;46 720;12 558;46 580;46 600
18-Jan-2017;46 350;-690;-1%;46 660;45 800;46 880;17 834;46 430;46 470
17-Jan-2017;47 040;-550;-1%;47 700;46 410;47 870;20 267;46 600;46 660
16-Jan-2017;47 590;+350;+1%;47 180;47 180;48 000;2 165;47 420;47 580
13-Jan-2017;47 240;+550;+1%;47 040;46 820;47 450;4 450;47 000;47 140
12-Jan-2017;46 690;+30;+0%;46 680;46 530;46 890;4 790;46 710;46 760
11-Jan-2017;46 660;+1 130;+2%;45 910;45 910;46 880;7 255;46 750;46 880
10-Jan-2017;45 530;+200;+0%;45 340;45 130;46 000;7 710;45 790;45 960
09-Jan-2017;45 330;+170;+0%;45 160;44 880;45 480;8 520;45 400;45 490
06-Jan-2017;45 160;-400;-1%;45 350;44 930;45 430;9 540;45 090;45 140
05-Jan-2017;45 560;+560;+1%;45 210;45 110;45 830;8 155;45 360;45 480
04-Jan-2017;45 000;-780;-2%;45 670;44 630;45 670;11 845;45 260;45 320
03-Jan-2017;45 780;;;45 470;45 420;45 970;9 380;45 450;45 530
