30-Nov-2017;66 750,00;+500,00;+0,75%;0,00;0,00;0,00;0;66 500,00;67 000,00
01-Dec-2017;66 250,00;--500,00;--0,75%;0,00;0,00;0,00;0;66 000,00;66 500,00
04-Dec-2017;68 250,00;+2 000,00;+3,02%;0,00;0,00;0,00;0;68 000,00;68 500,00
05-Dec-2017;69 500,00;+1 250,00;+1,83%;68 000,00;68 000,00;69 500,00;25;69 000,00;69 500,00
06-Dec-2017;69 650,00;+150,00;+0,22%;68 500,00;68 500,00;70 000,00;29;69 500,00;69 800,00
07-Dec-2017;69 500,00;--150,00;--0,22%;69 800,00;69 800,00;69 900,00;2;69 500,00;70 000,00
08-Dec-2017;74 500,00;+5 000,00;+7,19%;71 000,00;71 000,00;75 000,00;34;74 000,00;75 000,00
11-Dec-2017;74 750,00;+250,00;+0,34%;74 000,00;74 000,00;74 000,00;2;74 500,00;75 000,00
12-Dec-2017;72 750,00;--2 000,00;--2,68%;0,00;0,00;0,00;0;72 500,00;73 000,00
13-Dec-2017;71 000,00;--1 750,00;--2,41%;71 000,00;71 000,00;71 000,00;1;71 000,00;71 500,00
14-Dec-2017;72 250,00;+1 250,00;+1,76%;0,00;0,00;0,00;0;72 000,00;72 500,00
15-Dec-2017;72 250,00;0,00;0,00%;0,00;0,00;0,00;0;72 000,00;72 500,00
18-Dec-2017;72 250,00;0,00;0,00%;0,00;0,00;0,00;0;72 000,00;72 500,00
19-Dec-2017;74 250,00;+2 000,00;+2,77%;0,00;0,00;0,00;0;74 000,00;74 500,00
20-Dec-2017;74 750,00;+500,00;+0,67%;0,00;0,00;0,00;0;74 500,00;75 000,00
21-Dec-2017;75 250,00;+500,00;+0,67%;0,00;0,00;0,00;0;75 000,00;75 500,00
22-Dec-2017;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
27-Dec-2017;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
28-Dec-2017;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
29-Dec-2017;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
02-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
03-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
04-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
05-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
08-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
09-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
10-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
11-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
12-Jan-2018;75 250,00;0,00;0,00%;0,00;0,00;0,00;0;75 000,00;75 500,00
15-Jan-2018;78 250,00;+3 000,00;+3,99%;0,00;0,00;0,00;0;78 000,00;78 500,00
16-Jan-2018;77 250,00;--1 000,00;--1,28%;77 000,00;77 000,00;77 000,00;1;77 000,00;77 500,00
17-Jan-2018;77 250,00;0,00;0,00%;0,00;0,00;0,00;0;77 000,00;77 500,00
18-Jan-2018;77 250,00;0,00;0,00%;0,00;0,00;0,00;0;77 000,00;77 500,00
19-Jan-2018;79 750,00;+2 500,00;+3,24%;0,00;0,00;0,00;0;79 500,00;80 000,00
