Date;Price;;;;;
14-Feb-2023;268.00;;;;;
13-Feb-2023;267.00;;;;;
12-Feb-2023;;;;;;
10-Feb-2023;268.00;;;;;
09-Feb-2023;267.50;;;;;
08-Feb-2023;266.50;;;;;
07-Feb-2023;267.00;;;;;
06-Feb-2023;267.50;;;;;
05-Feb-2023;;;;;;
03-Feb-2023;270.00;;;;;
02-Feb-2023;274.00;;;;;
01-Feb-2023;279.00;;;;;
31-Jan-2023;270.50;;;;;
30-Jan-2023;271.00;;;;;
29-Jan-2023;;;;;;
27-Jan-2023;271.50;;;;;
26-Jan-2023;271.50;;;;;
16-Jan-2023;273.00;;;;;
15-Jan-2023;;;;;;
13-Jan-2023;280.50;;;;;
12-Jan-2023;287.50;;;;;
11-Jan-2023;279.50;;;;;
10-Jan-2023;290.50;;;;;
09-Jan-2023;291.00;;;;;
08-Jan-2023;;;;;;
06-Jan-2023;282.50;;;;;
05-Jan-2023;305.50;;;;;
04-Jan-2023;309.00;;;;;
03-Jan-2023;311.00;;;;;
02-Jan-2023;;;;;;
30-Dec-2022;311.50;;;;;
29-Dec-2022;310.00;;;;;
28-Dec-2022;311.50;;;;;
27-Dec-2022;312.00;;;;;
26-Dec-2022;311.00;;;;;
25-Dec-2022;;;;;;
23-Dec-2022;314.00;;;;;
22-Dec-2022;310.50;;;;;
21-Dec-2022;313.00;;;;;
20-Dec-2022;312.50;;;;;
19-Dec-2022;318.00;;;;;
18-Dec-2022;;;;;;
16-Dec-2022;315.00;;;;;
15-Dec-2022;315.00;;;;;
14-Dec-2022;312.50;;;;;
13-Dec-2022;313.00;;;;;
12-Dec-2022;312.00;;;;;
11-Dec-2022;;;;;;
09-Dec-2022;311.00;;;;;
08-Dec-2022;307.50;;;;;
07-Dec-2022;310.50;;;;;
06-Dec-2022;310.00;;;;;
05-Dec-2022;310.00;;;;;
04-Dec-2022;;;;;;
02-Dec-2022;312.50;;;;;
01-Dec-2022;313.00;;;;;
30-Nov-2022;314.50;;;;;
29-Nov-2022;313.00;;;;;
28-Nov-2022;312.00;;;;;
27-Nov-2022;;;;;;
25-Nov-2022;325.00;;;;;
24-Nov-2022;327.00;;;;;
23-Nov-2022;329.00;;;;;
22-Nov-2022;331.00;;;;;
21-Nov-2022;333.50;;;;;
20-Nov-2022;;;;;;
18-Nov-2022;340.00;;;;;
17-Nov-2022;341.00;;;;;
16-Nov-2022;337.00;;;;;
15-Nov-2022;343.00;;;;;
14-Nov-2022;338.50;;;;;
13-Nov-2022;;;;;;
11-Nov-2022;335.00;;;;;
10-Nov-2022;326.00;;;;;
09-Nov-2022;325.50;;;;;
08-Nov-2022;323.00;;;;;
07-Nov-2022;319.00;;;;;
06-Nov-2022;;;;;;
04-Nov-2022;315.50;;;;;
03-Nov-2022;322.00;;;;;
02-Nov-2022;327.50;;;;;
01-Nov-2022;327.50;;;;;
31-Oct-2022;327.00;;;;;
30-Oct-2022;;;;;;
28-Oct-2022;334.50;;;;;
27-Oct-2022;335.00;;;;;
26-Oct-2022;337.00;;;;;
25-Oct-2022;342.00;;;;;
24-Oct-2022;343.00;;;;;
23-Oct-2022;;;;;;
21-Oct-2022;340.00;;;;;
20-Oct-2022;339.00;;;;;
19-Oct-2022;341.50;;;;;
18-Oct-2022;347.00;;;;;
17-Oct-2022;347.00;;;;;
16-Oct-2022;;;;;;
14-Oct-2022;346.50;;;;;
13-Oct-2022;349.00;;;;;
12-Oct-2022;350.00;;;;;
11-Oct-2022;350.50;;;;;
10-Oct-2022;342.00;;;;;
09-Oct-2022;;;;;;
07-Oct-2022;336.50;;;;;
06-Oct-2022;336.50;;;;;
05-Oct-2022;336.50;;;;;
