Date,Price
2020-06-26,2.715
2020-06-29,2.702
2020-06-30,2.7388
2020-07-01,2.729
2020-07-02,2.7578
2020-07-03,2.7318
2020-07-06,2.7724
2020-07-07,2.7606
2020-07-08,2.8096
2020-07-09,2.8755
2020-07-10,2.8678
2020-07-13,2.9688
2020-07-14,2.9436
2020-07-15,2.9515
2020-07-16,2.878
2020-07-17,2.9277
2020-07-20,2.9105
2020-07-21,2.9542
2020-07-22,2.9606
2020-07-23,2.9635
2020-07-24,2.9087
2020-07-27,2.9146
2020-07-28,2.9028
2020-07-29,2.937
2020-07-30,2.9182
2020-07-31,2.9241
2020-08-03,2.9216
2020-08-04,2.9211
2020-08-05,2.9599
2020-08-06,2.9273
2020-08-07,2.9198
2020-08-10,2.8862
2020-08-11,2.8833
2020-08-12,2.8935
2020-08-13,2.8939
2020-08-14,2.8769
2020-08-17,2.9209
2020-08-18,2.9449
2020-08-19,3.0241
2020-08-20,2.9912
2020-08-21,2.9776
2020-08-24,2.9844
2020-08-25,2.9685
2020-08-26,2.9953
2020-08-27,2.9948
2020-08-28,3.0518
2020-08-31,3.0285
2020-09-01,3.0792
2020-09-02,3.0477
2020-09-03,2.9996
2020-09-04,3.0291
2020-09-07,3.0801
2020-09-08,3.0697
2020-09-09,3.0432
2020-09-10,3.0438
2020-09-11,3.0652
2020-09-14,3.079
2020-09-15,3.0906
2020-09-16,3.0735
2020-09-17,3.0667
2020-09-18,3.0996
2020-09-21,3.1012
2020-09-22,3.089
2020-09-23,3.0506
2020-09-24,2.9658
2020-09-25,2.9615
2020-09-28,2.9808
2020-09-29,2.9692
2020-09-30,2.9982
2020-10-01,3.0001
2020-10-02,2.9073
2020-10-05,2.9518
2020-10-06,2.9524
2020-10-07,2.9597
2020-10-08,2.9989
2020-10-09,3.0574
2020-10-12,3.0704
2020-10-13,3.0388
2020-10-14,3.04
2020-10-15,3.0316
2020-10-16,3.0518
2020-10-19,3.064
2020-10-20,3.0908
2020-10-21,3.1538
2020-10-22,3.1234
2020-10-23,3.1205
2020-10-26,3.0871
2020-10-27,3.0788
2020-10-28,3.0366
2020-10-29,3.0354
2020-10-30,3.0366
2020-11-02,3.0447
2020-11-03,3.0806
2020-11-04,3.0608
2020-11-05,3.115
2020-11-06,3.1473
2020-11-09,3.1906
2020-11-10,3.1141
2020-11-11,3.1355
2020-11-12,3.1316
2020-11-13,3.1416
2020-11-16,3.2264
2020-11-17,3.1978
2020-11-18,3.2128
2020-11-19,3.1878
2020-11-20,3.2561
2020-11-23,3.2729
2020-11-24,3.3121
2020-11-25,3.2833
2020-11-26,3.3575
2020-11-27,3.3847
2020-11-30,3.438
2020-12-01,3.4673
2020-12-02,3.4548
2020-12-03,3.4831
2020-12-04,3.5115
2020-12-07,3.4729
2020-12-08,3.4632
2020-12-09,3.4947
2020-12-10,3.4981
2020-12-11,3.5113
2020-12-14,3.5212
2020-12-15,3.5445
2020-12-16,3.5485
2020-12-17,3.5802
2020-12-18,3.6124
2020-12-21,3.5555
2020-12-22,3.5167
2020-12-23,3.5219
2020-12-24,3.5348
2020-12-28,3.571
2020-12-29,3.5562
2020-12-30,3.5396
2020-12-31,3.5115
2021-01-04,3.5918
2021-01-05,3.5897
2021-01-06,3.6875
2021-01-07,3.6453
2021-01-08,3.695
2021-01-11,3.6067
2021-01-12,3.621
2021-01-13,3.6108
2021-01-14,3.6299
2021-01-15,3.6194
2021-01-18,3.6163
2021-01-19,3.6226
2021-01-20,3.6353
2021-01-21,3.6519
2021-01-22,3.5707
2021-01-25,3.6217
2021-01-26,3.6092
2021-01-27,3.5811
2021-01-28,3.5283
2021-01-29,3.5729
2021-02-01,3.5503
2021-02-02,3.5178
2021-02-03,3.5528
2021-02-04,3.5532
2021-02-05,3.5999
2021-02-08,3.6319
2021-02-09,3.6952
2021-02-10,3.7555
2021-02-11,3.7612
2021-02-12,3.7514
2021-02-15,3.8177
2021-02-16,3.834
2021-02-17,3.8163
2021-02-18,3.9236
2021-02-19,3.9946
2021-02-22,4.1129
2021-02-23,4.154
2021-02-24,4.2121
2021-02-25,4.3611
2021-02-26,4.1606
2021-03-01,4.1721
2021-03-02,4.1792
2021-03-03,4.203
2021-03-04,3.9855
2021-03-05,4.0921
2021-03-08,4.0789
2021-03-09,4.0347
2021-03-10,4.0547
2021-03-11,4.1107
2021-03-12,4.1061
2021-03-15,4.1492
2021-03-16,4.0667
2021-03-17,4.0946
2021-03-18,4.1232
2021-03-19,4.0987
2021-03-22,4.1266
2021-03-23,4.0898
2021-03-24,4.0896
2021-03-25,3.983
2021-03-26,4.0501
2021-03-29,4.0562
2021-03-30,3.9864
2021-03-31,4.0145
2021-04-01,3.9771
2021-04-05,4.149
2021-04-06,4.0753
2021-04-07,4.0739
2021-04-08,4.083
2021-04-09,4.0792
2021-04-12,4.0374
2021-04-13,4.0388
2021-04-14,4.0873
2021-04-15,4.2305
2021-04-16,4.2347
2021-04-19,4.2706
2021-04-20,4.2622
2021-04-21,4.2558
2021-04-22,4.298
2021-04-23,4.3298
2021-04-26,4.4262
2021-04-27,4.4899
2021-04-28,4.4599
2021-04-29,4.5314
2021-04-30,4.5128
2021-05-03,4.543
2021-05-04,4.5182
2021-05-05,4.5321
2021-05-06,4.5475
2021-05-07,4.6997
2021-05-10,4.8646
2021-05-11,4.7754
2021-05-12,4.7795
2021-05-13,4.6509
2021-05-14,4.6321
2021-05-17,4.6525
2021-05-18,4.7468
2021-05-19,4.5879
2021-05-20,4.5749
2021-05-21,4.5409
2021-05-24,4.476
2021-05-25,4.5101
2021-05-26,4.52
2021-05-27,4.5507
2021-05-28,4.6083
2021-05-31,4.676
2021-06-01,4.6323
2021-06-02,4.5892
2021-06-03,4.521
2021-06-04,4.4688
2021-06-07,4.467
2021-06-08,4.4808
2021-06-09,4.4801
2021-06-10,4.4491
2021-06-11,4.5491
2021-06-14,4.4906
2021-06-15,4.3329
2021-06-16,4.3128
2021-06-17,4.2762
2021-06-18,4.1758
2021-06-21,4.1016
2021-06-22,4.1687
2021-06-23,4.2136
2021-06-24,4.2595
2021-06-25,4.2785
2021-06-28,4.2336
2021-06-29,4.1846
2021-06-30,4.257
2021-07-01,4.2375
2021-07-02,4.2168
2021-07-05,4.2783
2021-07-06,4.3218
2021-07-07,4.2871
2021-07-08,4.2023
2021-07-09,4.2808
2021-07-12,4.2397
2021-07-13,4.2229
2021-07-14,4.2225
2021-07-15,4.2397
2021-07-16,4.2622
2021-07-19,4.2023
2021-07-20,4.178
2021-07-21,4.2055
2021-07-22,4.2558
2021-07-23,4.279
2021-07-26,4.3454
2021-07-27,4.4039
2021-07-28,4.3985
2021-07-29,4.4366
2021-07-30,4.4214
2021-08-02,4.4166
2021-08-03,4.347
2021-08-04,4.3105
2021-08-05,4.2769
2021-08-06,4.3225
2021-08-09,4.2236
2021-08-10,4.2681
2021-08-11,4.2733
2021-08-12,4.313
2021-08-13,4.2771
2021-08-16,4.2533
2021-08-17,4.2395
2021-08-18,4.1497
