Date;NIDALY;NILMEX;NISHFE;NIWUXI;CUDALY;CUCOMX;CULMEX;CUSHFE;LIDALY;LISAME;LICOMX;LILMEX;CODALY;COLMEX;COWUXI;COCOMX;NIDALY_BD;NILMEX_BD;NISHFE_BD;NIWUXI_BD;CUDALY_BD;CUCOMX_BD;CULMEX_BD;CUSHFE_BD;LIDALY_BD;LISAME_BD;LICOMX_BD;LILMEX_BD;CODALY_BD;COLMEX_BD;COWUXI_BD;COCOMX_BD
2022-12-14;12,7650;28365,000;225,950;218,200;3,8808;3,880;8516,500;66580,000;81,060;57529,108;85,000;85000,000;23,566;51486,000;312,500;21,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-15;12,7470;28311,000;223,890;217,000;3,7626;3,760;8293,500;66260,000;80,881;57564,527;85,000;85000,000;23,566;51494,000;315,000;21,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-16;12,7610;28273,000;217,680;214,550;3,7615;3,760;8266,500;65460,000;80,679;57608,261;85,000;85000,000;23,566;51494,000;315,000;21,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-19;12,2800;27215,000;216,980;221,000;3,7650;3,780;8320,000;65310,000;79,519;57792,148;85,000;85000,000;23,566;51481,000;318,000;21,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-20;12,7910;28334,000;214,040;215,500;3,7940;3,800;8354,500;65160,000;79,420;57871,936;85,000;85000,000;23,566;51486,000;312,500;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-21;13,3500;29591,000;218,030;215,000;3,8103;3,810;8393,500;65640,000;79,317;57961,434;85,000;85000,000;23,566;51487,000;313,000;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-22;13,1880;29240,000;220,750;220,100;3,7520;3,750;8310,500;65990,000;78,424;58060,924;85,000;84681,820;23,566;51510,000;310,500;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-23;13,3250;29547,000;218,310;221,900;3,8030;3,800;8349,500;65500,000;78,376;58170,683;85,000;84681,820;23,566;51511,000;314,000;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-26;13,3250;30458,791;220,630;216,700;3,8640;3,840;8455,859;65830,000;76,978;58564,370;84,999;84777,339;23,566;51494,765;311,000;20,002;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-27;13,3250;30495,145;224,320;225,750;3,8401;3,830;8454,744;66330,000;77,032;58718,000;85,000;84763,876;23,566;51493,206;312,000;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-28;13,7140;30431,000;230,430;225,300;3,8200;3,830;8443,000;66470,000;76,341;58883,295;85,000;84750,000;23,566;51495,000;311,500;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-29;13,6430;30259,000;231,290;226,000;3,8274;3,820;8418,000;66330,000;76,474;59060,536;85,000;84750,000;23,566;51513,000;310,000;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2022-12-30;13,5560;30048,000;232,750;231,250;3,8055;3,810;8372,000;66180,000;77,189;59250,000;85,000;84730,000;23,566;51514,000;311,500;20,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-03;14,0420;31118,000;231,640;231,600;3,7758;3,770;8321,500;65680,000;75,186;60117,908;84,000;83500,000;22,886;50000,000;311,000;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2023-01-04;13,4340;29768,000;235,650;223,550;3,7451;3,740;8252,000;65020,000;75,459;60355,739;84,000;83500,000;22,886;50001,000;309,000;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2023-01-05;12,5190;27748,000;226,920;213,850;3,8240;3,820;8374,500;64180,000;75,584;60599,138;84,000;83500,000;22,680;49558,000;305,500;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2023-01-06;12,6570;28079,000;217,670;215,350;3,9085;3,910;8589,500;65170,000;75,715;60846,716;82,000;81785,710;22,226;48560,000;282,500;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2023-01-09;12,3440;27434,000;217,850;214,350;3,9916;4,020;8859,500;66020,000;74,082;61600,662;82,000;81785,710;22,114;48544,000;291,000;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2023-01-10;12,3530;27466,000;215,030;214,500;4,0679;4,070;8912,000;66480,000;74,086;61851,090;82,000;81785,710;22,226;48549,500;290,500;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-11;12,1730;27039,000;215,240;212,050;4,1610;4,150;9124,500;67450,000;74,165;62098,762;82,000;81785,710;22,247;48555,000;279,500;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-12;12,1690;27013,000;212,440;207,000;4,1659;4,190;9187,000;68510,000;74,442;62342,291;81,000;81119,050;22,226;48572,500;287,500;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-13;12,0650;26795,000;227,800;205,650;4,2148;4,210;9185,500;68590,000;71,742;62580,290;81,000;81119,050;22,226;48568,000;280,500;19,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-16;12,2590;27217,000;207,240;205,000;4,1357;4,215;9104,500;68380,000;71,373;63247,235;81,067;81119,050;22,229;48556,000;273,000;18,184;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-17;12,0130;26690,000;205,060;206,016;4,2134;4,220;9287,000;68450,000;71,373;63449,242;81,000;81119,050;22,227;48561,000;273,813;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-18;12,5420;27844,000;204,930;207,786;4,2095;4,230;9323,500;69680,000;70,706;63638,783;81,000;81119,050;22,226;48562,000;274,240;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-19;12,9190;29346,000;211,520;210,094;4,2354;4,230;9305,500;70100,000;70,374;63814,471;81,000;81119,050;22,226;48574,000;274,344;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-20;12,9460;28771,000;217,080;212,726;4,2485;4,250;9324,000;70080,000;70,407;63974,919;81,000;80738,100;22,226;48574,000;274,191;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-23;12,6530;28110,000;224,383;220,420;4,2462;4,250;9356,000;70178,553;70,296;64350,948;81,000;80738,100;22,226;48558,000;272,836;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-24;12,9550;28782,000;224,853;222,201;4,2416;4,250;9314,500;70251,364;70,296;64436,562;81,000;80738,100;22,226;48563,000;272,302;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-25;13,1330;29182,000;224,720;223,233;4,2461;4,240;9314,500;70309,446;70,296;64500,000;81,000;80619,050;22,226;48563,000;271,835;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-26;13,2420;29427,000;224,212;223,300;4,2637;4,270;9329,500;70331,973;70,296;64540,347;81,000;80619,050;22,226;48574,000;271,500;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-27;13,0060;28902,000;223,556;222,450;4,2215;4,220;9263,500;70298,117;70,296;64558,574;81,000;80619,050;22,226;48574,000;271,500;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-30;13,1620;29219,000;222,980;222,950;4,1992;4,200;9210,000;69650,000;70,735;64494,984;81,000;80619,050;22,226;48575,000;271,000;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-01-31;13,6770;30344,000;225,040;223,900;4,2176;4,230;9222,500;69370,000;70,678;64439,177;81,000;80620,000;22,226;48580,000;270,500;18,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-01;13,1960;29296,000;228,950;220,150;4,1072;4,110;9087,000;69520,000;70,384;64368,472;79,000;79000,000;18,908;41250,000;279,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-02;13,4310;29790,000;224,210;222,650;4,1137;4,090;9052,500;69090,000;70,270;64284,313;79,000;79000,000;18,908;41266,250;274,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-03;12,8940;28612,000;225,260;218,850;4,0630;4,060;8980,500;68620,000;70,131;64188,145;77,000;76750,000;17,654;38500,000;270,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-06;12,2710;27258,000;218,280;209,600;4,0403;4,040;8871,500;68250,000;69,683;63842,027;77,000;76750,000;17,654;38495,000;267,500;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-07;12,2660;27248,000;214,460;209,700;4,0565;4,090;8925,000;67930,000;69,623;63712,264;77,000;76750,000;17,654;38478,000;267,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-08;12,3340;27390,000;214,280;211,050;4,0606;4,040;8892,500;68240,000;69,628;63577,712;77,000;76750,000;17,654;38483,000;266,500;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-09;13,1320;29142,000;214,570;217,000;4,0958;4,110;8983,000;68320,000;69,723;63439,816;77,000;76750,000;17,654;38499,000;267,500;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-10;12,5080;27794,000;220,880;214,900;4,0275;4,030;8857,500;68260,000;69,349;63300,021;77,000;76750,000;17,654;38499,000;268,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-13;11,9790;26627,000;216,420;210,200;4,0830;4,090;8938,000;68010,000;69,239;62883,678;77,000;76750,000;17,654;38493,000;267,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-14;11,8960;26459,000;211,660;209,500;4,1071;4,110;8946,500;68440,000;69,349;62750,726;76,000;76200,000;16,189;35250,000;268,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-15;11,7520;26143,000;214,420;207,800;4,0646;4,050;8857,500;68800,000;69,052;62623,096;76,000;76200,000;16,189;35255,000;269,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-16;11,9150;26489,000;204,110;204,900;4,1556;4,170;9023,000;68260,000;68,927;62502,231;76,000;76200,000;16,189;35271,000;273,000;17,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-17;11,5990;25793,000;204,850;199,100;4,1362;4,110;8987,500;68980,000;68,691;62389,576;76,000;76200,000;16,189;35266,000;276,000;16,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-20;12,1210;26932,000;202,120;208,000;4,1822;4,185;9141,500;69040,000;62,327;62115,314;76,004;76200,000;16,189;35263,000;281,500;15,750;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-21;12,1930;27105,000;209,300;209,500;4,2097;4,230;9200,500;69830,000;61,410;62049,941;76,000;76200,000;16,189;35256,000;282,500;16,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-22;11,8930;26431,000;211,010;211,900;4,1731;4,200;9112,000;70350,000;60,573;62000,000;76,000;76200,000;15,504;33750,000;283,500;16,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-23;11,3800;25387,000;206,510;206,000;4,0556;4,070;8904,000;70080,000;58,783;61966,304;76,000;76200,000;15,315;33761,000;282,500;16,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-24;11,0410;24554,000;201,160;199,000;3,9520;3,960;8716,500;69440,000;56,670;61947,144;76,000;76200,000;15,504;33761,000;285,000;16,000;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2023-02-27;11,4770;25505,000;200,160;199,200;4,0078;4,010;8802,000;68600,000;55,015;61953,507;76,000;76150,000;15,504;33758,000;286,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-02-28;11,1540;24794,000;201,370;194,700;4,0977;4,100;8961,000;68640,000;55,133;61969,114;76,000;76150,000;15,504;33746,000;283,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-01;11,1930;24890,000;197,450;193,800;4,1629;4,170;9100,500;69680,000;55,713;61987,566;75,000;74500,000;15,504;33743,000;283,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-02;10,9670;24395,000;193,940;189,500;4,0722;4,080;8958,500;69850,000;52,894;62006,526;74,000;73543,480;15,504;33754,500;281,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-03;11,0610;24597,000;189,440;192,500;4,0780;4,080;8983,500;69380,000;52,476;62023,655;73,000;72630,430;15,504;33760,000;279,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-06;10,9790;24430,000;191,770;191,550;4,0789;4,100;8920,500;69320,000;51,539;62040,675;73,000;72630,430;15,504;33748,000;280,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-07;10,8500;24145,000;191,880;188,600;3,9848;3,990;8763,500;69540,000;51,545;62027,099;73,000;72630,430;15,504;33749,000;281,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-08;10,7730;23974,000;189,890;190,500;4,0482;4,040;8910,500;68850,000;51,387;62000,000;72,000;72239,130;15,504;33750,000;283,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-09;10,4580;23269,000;188,920;187,400;4,0281;4,050;8853,000;69210,000;51,323;61957,263;72,000;72239,130;15,504;33761,500;286,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-10;10,2010;22684,000;183,060;180,750;4,0455;4,050;8867,000;68970,000;48,561;61897,657;72,000;71891,300;15,504;33767,000;283,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-13;10,4000;23123,000;178,710;179,550;4,0709;4,070;8931,000;69000,000;48,474;61607,561;71,000;71239,130;15,504;33755,000;278,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-14;10,3560;23040,000;179,510;177,950;4,0047;4,010;8833,500;68440,000;48,411;61470,410;71,000;71239,130;15,504;33755,000;272,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-15;10,3360;23003,000;180,420;177,500;3,8981;3,860;8504,500;68800,000;47,450;61311,354;71,000;70956,520;15,504;33755,000;273,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-16;10,4410;23236,000;175,190;174,500;3,8790;3,890;8518,000;67090,000;47,498;61129,386;71,000;70956,520;15,504;33764,000;275,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-17;10,4990;23364,000;176,200;176,900;3,9135;3,910;8580,000;66890,000;46,412;60923,498;71,000;70478,260;15,504;33768,000;271,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-20;10,2310;22797,000;177,940;179,500;3,9716;3,980;8697,500;67220,000;44,694;60152,240;70,000;70043,480;15,504;33755,500;264,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-21;10,0960;22514,000;174,840;173,400;4,0236;4,020;8757,500;67550,000;43,569;59840,599;70,000;69260,870;15,504;33756,000;265,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-22;10,0370;22461,000;174,540;177,900;4,0567;4,070;8888,500;68150,000;42,493;59500,000;70,000;69260,870;15,504;33755,000;266,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-23;10,1000;22517,000;174,870;174,050;4,1292;4,150;9031,000;68590,000;42,829;59130,757;70,000;68956,520;15,504;33763,000;262,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-24;10,5540;23468,000;177,110;178,250;4,1015;4,100;8921,500;69220,000;40,237;58738,465;69,000;68826,090;15,504;33767,500;266,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-27;10,7340;23843,000;181,380;179,450;4,1183;4,100;8964,000;69310,000;39,018;57492,435;69,000;68500,000;15,504;33751,000;265,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-28;10,8420;24074,000;181,130;182,550;4,0917;4,110;8978,000;69570,000;37,877;57077,090;68,000;68326,090;15,617;34000,000;261,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-29;10,6900;23743,000;184,630;178,500;4,0858;4,120;9002,500;69490,000;37,840;56673,268;68,000;68326,090;15,844;34500,000;256,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-30;10,4360;23199,000;181,220;175,650;4,1005;4,090;9001,000;69710,000;35,386;56287,884;68,000;68282,610;15,844;34508,000;254,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-03-31;10,7280;23838,000;179,320;178,100;4,0876;4,100;8993,000;69520,000;34,401;55927,853;68,000;68280,000;15,844;34512,000;253,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-03;10,5140;23372,000;183,240;180,350;4,0489;4,060;8917,000;69470,000;33,332;55069,022;61,000;62000,000;15,844;34500,000;242,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-04;10,3920;23124,000;184,660;176,650;3,9902;3,980;8751,000;69180,000;32,470;54879,548;59,000;58600,000;15,844;34494,000;241,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-05;10,2030;22706,000;181,443;175,200;4,0046;4,000;8782,000;68879,950;31,616;54750,000;58,000;57700,000;15,844;34516,000;238,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2023-04-06;10,2770;22800,000;179,980;176,000;4,0260;4,030;8800,000;68730,000;31,645;54684,249;53,000;53450,000;15,844;34515,000;237,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2023-04-07;10,2770;22994,803;185,220;178,750;4,0120;4,030;8801,600;68790,000;31,596;54673,994;50,125;50641,587;15,844;34508,093;234,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2023-04-10;10,2770;23359,025;185,450;176,200;3,9848;3,990;8832,077;68830,000;31,625;54862,751;53,000;52309,290;15,844;34496,360;236,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2023-04-11;10,5520;23472,000;184,910;180,900;4,0487;4,020;8854,500;68650,000;30,864;54961,027;53,000;52777,780;15,844;34493,000;236,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2023-04-12;10,6070;23579,000;187,620;181,250;4,0836;4,080;8916,500;69060,000;30,872;55058,074;52,000;52055,560;15,844;34492,000;243,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2023-04-13;10,6820;23698,000;187,930;180,850;4,1354;4,120;9058,500;69280,000;29,441;55142,547;51,000;50722,220;15,844;34500,000;241,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-14;10,8980;24132,000;190,340;183,000;4,1075;4,110;9023,500;70200,000;28,815;55203,100;47,000;47055,560;15,844;34499,000;246,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-17;11,1740;24701,000;194,460;187,500;4,0747;4,070;8964,500;69960,000;28,019;55127,793;47,000;46500,000;15,844;34488,000;251,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-18;11,6090;25633,000;188,020;193,000;4,0910;4,090;9012,500;69640,000;27,271;54979,219;47,000;46500,000;15,844;34488,000;255,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-19;11,5300;25551,000;195,290;193,100;4,0692;4,070;8965,500;69600,000;26,462;54750,000;46,000;46055,560;15,844;34488,000;248,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-20;11,3050;25061,000;195,310;191,800;4,0329;4,020;8881,000;69480,000;26,525;54432,675;46,000;46055,560;15,844;34499,000;241,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-21;11,0650;24477,000;192,920;189,500;3,9780;3,980;8794,500;68910,000;25,769;54035,313;46,000;46055,560;15,844;34499,000;237,500;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-24;11,1140;24582,000;187,450;188,000;3,9623;3,950;8730,500;68500,000;25,027;52482,538;46,000;46055,560;15,844;34488,000;240,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-25;10,5540;23341,000;187,570;188,000;3,8472;3,850;8528,000;68290,000;24,922;51884,559;46,000;46055,560;15,844;34488,000;237,000;17,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-26;10,7200;23646,000;184,740;179,400;3,8548;3,850;8552,500;67280,000;23,905;51266,310;46,000;46055,560;15,844;34488,000;236,000;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-27;10,9140;24099,000;185,880;181,700;3,8773;3,860;8586,500;66900,000;23,902;50639,741;46,000;46055,560;15,844;34505,000;232,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-04-28;10,9820;24219,000;188,600;182,000;3,8700;3,870;8595,500;67110,000;24,931;50016,806;46,000;46070,000;15,844;34505,000;231,500;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-01;10,9820;24833,004;196,176;182,255;3,9123;3,920;8557,553;67680,570;24,934;48289,337;41,000;41736,010;15,844;34488,170;229,372;16,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-02;11,3170;24965,000;197,068;184,050;3,8456;3,850;8514,000;67659,078;25,657;47800,469;41,000;40750,000;15,844;34483,000;229,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-03;11,1990;24743,000;196,404;185,000;3,8346;3,830;8468,500;67487,698;25,657;47375,000;41,000;40750,000;15,844;34483,000;230,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-04;10,8690;23997,000;193,740;181,400;3,8576;3,850;8493,500;67140,000;25,682;47022,188;41,000;40750,000;15,844;34499,000;229,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-05;11,0890;24531,000;189,920;183,750;3,8715;3,870;8581,500;66710,000;25,690;46740,513;41,000;40750,000;15,844;34504,500;230,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-08;11,0890;24310,159;191,120;184,350;3,9163;3,920;8626,177;67180,000;26,383;46280,167;41,000;40946,310;15,844;34488,740;230,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-09;10,6180;23507,000;189,180;179,850;3,8850;3,890;8591,500;67420,000;27,812;46240,895;41,000;40952,380;15,844;34483,000;229,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-10;10,1830;22531,000;185,890;173,950;3,8176;3,830;8475,000;67330,000;28,523;46251,687;41,000;40952,380;15,844;34483,000;230,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-11;9,8443;21780,000;178,830;169,800;3,6958;3,700;8163,500;66550,000;28,470;46308,329;41,000;41309,520;15,844;34494,000;231,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-12;10,0290;22217,000;174,700;169,750;3,7165;3,720;8253,000;64570,000;29,126;46406,606;42,000;42042,860;15,844;34500,000;234,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-15;9,7453;21622,000;177,130;173,000;3,7248;3,740;8272,500;64810,000;29,847;46909,099;42,000;42042,860;15,844;34484,000;232,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-16;9,5191;21122,000;167,030;164,000;3,6497;3,650;8121,500;64800,000;31,227;47131,769;42,000;42042,860;15,844;34483,000;232,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-17;9,6230;21334,000;164,460;163,000;3,7511;3,740;8302,000;64340,000;32,519;47375,000;42,000;42042,860;15,844;34483,000;233,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-18;9,4403;20934,000;166,240;163,600;3,6780;3,680;8172,500;65600,000;32,373;47634,322;43,000;43185,710;15,844;34492,000;234,000;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-19;9,6030;21278,000;163,360;161,700;3,7225;3,720;8251,500;65360,000;32,442;47904,237;44,000;43614,290;15,844;34496,500;231,500;15,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-22;9,6493;21413,000;166,550;162,100;3,6718;3,670;8127,500;65310,000;32,363;48719,999;44,000;43614,290;15,844;34484,000;230,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-23;9,4520;21047,000;166,340;162,000;3,6371;3,640;8102,000;64890,000;32,250;48974,746;43,000;43324,290;15,844;34484,000;230,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-24;9,3086;20732,000;164,020;163,100;3,5532;3,550;7901,500;64160,000;32,276;49211,315;43,000;43324,290;13,696;29750,000;228,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-25;9,5497;21228,000;166,000;161,200;3,5996;3,580;7962,500;63540,000;32,172;49423,954;43,000;43293,330;13,689;29750,000;229,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-05-26;9,5411;21162,000;167,920;161,700;3,6589;3,670;8135,000;64120,000;32,240;49606,907;43,000;43293,330;13,392;29100,000;228,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2023-05-29;9,5411;21369,336;167,070;161,400;3,6636;3,710;8204,691;65170,000;42,044;49920,113;43,659;43751,669;13,392;28841,028;227,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2023-05-30;9,4644;21027,000;169,290;162,000;3,6473;3,660;8123,000;65160,000;42,023;49926,784;43,000;43208,000;13,392;29083,000;226,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2023-05-31;9,2683;20588,000;165,610;157,300;3,6575;3,630;8089,000;65000,000;41,856;49875,000;43,000;43210,000;13,392;29083,000;231,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2023-06-01;9,6094;21318,000;161,870;161,650;3,7053;3,710;8243,500;65570,000;41,837;49761,360;47,000;46500,000;13,392;29092,000;231,500;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
2023-06-02;9,5667;21211,000;165,360;161,250;3,7225;3,720;8237,000;66100,000;42,098;49591,883;46,000;46022,730;13,392;29096,000;238,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2023-06-05;9,4211;20898,000;162,700;159,200;3,7651;3,760;8335,000;66050,000;41,803;48832,136;46,000;46022,730;13,392;29083,000;237,000;14,000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
