"";"Date";"CODALY";"CUDALY";"LIDALY";"NIDALY";"CODALY_BD";"CUDALY_BD";"LIDALY_BD";"NIDALY_BD"
"1537";2023-12-01;15,159;3,909;16,59;7,6412;0;0;0;0
"1538";2023-12-04;15,159;3,8154;15,759;7,4956;0;0;0;0
"1539";2023-12-05;15,159;3,7752;15,19;7,2303;0;0;0;0
"1540";2023-12-06;15,159;3,7205;14,459;7,2641;0;0;0;0
"1541";2023-12-07;14,832;3,7846;13,767;7,3963;0;0;0;0
"1542";2023-12-08;14,504;3,82;13,754;7,5333;0;0;0;0
"1543";2023-12-11;14,182;3,7815;13,725;7,4342;0;0;0;0
"1544";2023-12-12;13,855;3,7951;13,742;7,3922;0;0;0;0
"1545";2023-12-13;13,526;3,779;13,584;7,3677;0;0;0;0
"1546";2023-12-14;13,215;3,8736;13,672;7,6031;0;0;0;0
"1547";2023-12-15;13,215;3,885;13,716;7,6761;0;0;0;0
"1548";2023-12-18;13,215;3,8481;13,665;7,3779;0;0;0;0
"1549";2023-12-19;13,215;3,9069;13,663;7,492;0;0;0;0
"1550";2023-12-20;13,215;3,9015;13,659;7,5392;0;0;0;0
"1551";2023-12-21;13,215;3,8974;13,653;7,5562;0;0;0;0
"1552";2023-12-22;13,215;3,8955;13,527;7,384;0;0;0;0
"1553";2023-12-25;13,215;3,86;13,59;7,384;0;0;0;0
"1554";2023-12-26;13,215;3,8925;13,507;7,384;0;0;0;0
"1555";2023-12-27;13,215;3,9394;13,501;7,5695;0;0;0;0
"1556";2023-12-28;13,215;3,8998;13,589;7,4834;0;0;0;0
"1557";2023-12-29;13,215;3,881;13,593;7,4276;0;0;0;0
"1558";2024-01-02;13,215;3,8618;13,51;7,4103;0;0;0;0
"1559";2024-01-03;13,215;3,8579;13,501;7,3363;0;0;0;0
"1560";2024-01-04;13,215;3,8245;13,494;7,1827;0;0;0;0
"1561";2024-01-05;13,215;3,7859;13,489;7,3262;0;0;0;0
"1562";2024-01-08;13,215;3,7962;13,474;7,2899;0;0;0;0
"1563";2024-01-09;13,215;3,7472;13,329;7,307;0;0;0;0
"1564";2024-01-10;13,215;3,7819;13,32;7,3432;0;0;0;0
"1565";2024-01-11;13,215;3,7779;13,342;7,334;0;0;0;0
"1566";2024-01-12;13,215;3,7427;13,32;7,2994;0;0;0;0
"1567";2024-01-15;13,215;3,7753;13,31;7,2402;0;0;0;0
"1568";2024-01-16;13,215;3,7578;13,283;7,2126;0;0;0;0
"1569";2024-01-17;13,215;3,741;13,273;7,1844;0;0;0;0
"1570";2024-01-18;13,215;3,7467;13,275;7,2203;0;0;0;0
"1571";2024-01-19;13,215;3,787;13,28;7,1663;0;0;0;0
"1572";2024-01-22;13,215;3,7501;13,273;7,1508;0;0;0;0
"1573";2024-01-23;13,215;3,7968;13,317;7,2892;0;0;0;0
"1574";2024-01-24;13,215;3,8695;13,346;7,4462;0;0;0;0
"1575";2024-01-25;13,215;3,8629;13,321;7,4702;0;0;0;0
"1576";2024-01-26;13,215;3,8539;13,311;7,5015;0;0;0;0
"1577";2024-01-29;13,215;3,8703;13,302;7,3378;0;0;0;0
"1578";2024-01-30;13,215;3,904;13,302;7,37;0;0;0;0
"1579";2024-01-31;13,215;3,8949;13,304;7,2634;0;0;0;0
"1580";2024-02-01;13,215;3,8545;13,297;7,2502;0;0;0;0
"1581";2024-02-02;13,215;3,8235;13,306;7,2504;0;0;0;0
"1582";2024-02-05;13,215;3,7694;13,267;7,1458;0;0;0;0
"1583";2024-02-06;13,215;3,7789;13,562;7,1033;0;0;0;0
"1584";2024-02-07;13,215;3,7342;13,552;7,1452;0;0;0;0
"1585";2024-02-08;12,95;3,7057;13,548;7,1457;0;0;0;0
"1586";2024-02-09;12,95;3,6886;13,554;7,1067;0;0;0;0
"1587";2024-02-12;12,95;3,7217;13,554;7,159;0;0;0;0
"1588";2024-02-13;12,95;3,7092;13,554;7,2597;0;0;0;0
"1589";2024-02-14;12,95;3,6988;13,554;7,2981;0;0;0;0
"1590";2024-02-15;12,95;3,7558;13,554;7,2604;0;0;0;0
"1591";2024-02-16;12,95;3,838;13,554;7,3086;0;0;0;0
"1592";2024-02-19;12,95;3,8035;13,544;7,3056;0;0;0;0
"1593";2024-02-20;12,95;3,8677;13,55;7,3085;0;0;0;0
"1594";2024-02-21;12,95;3,8719;13,28;7,5782;0;0;0;0
"1595";2024-02-22;12,95;3,8907;13,279;7,7864;0;0;0;0
"1596";2024-02-23;12,95;3,8768;13,269;7,8342;0;0;0;0
"1597";2024-02-26;12,95;3,8267;13,27;7,6797;0;0;0;0
"1598";2024-02-27;12,95;3,8313;13,268;7,8136;0;0;0;0
"1599";2024-02-28;12,95;3,8254;13,404;7,8771;0;0;0;0
"1600";2024-02-29;12,95;3,8317;13,691;8,0148;0;0;0;0
"1601";2024-03-01;12,95;3,855;14,1;7,9113;0;0;0;0
"1602";2024-03-04;12,95;3,8483;15,071;8,0347;0;0;0;0
"1603";2024-03-05;12,95;3,8449;15,071;7,9495;0;0;0;0
"1604";2024-03-06;12,95;3,8706;15,071;7,9329;0;0;0;0
"1605";2024-03-07;12,95;3,9131;15,074;8,0594;0;0;0;0
"1606";2024-03-08;12,95;3,885;15,091;8,0753;0;0;0;0
"1607";2024-03-11;12,95;3,924;15,11;8,2369;0;0;0;0
"1608";2024-03-12;12,95;3,9207;15,4;8,3119;0;0;0;0
"1609";2024-03-13;12,95;4,0405;15,641;8,2211;0;0;0;0
"1610";2024-03-14;12,95;4,0296;16,062;8,1037;0;0;0;0
"1611";2024-03-15;12,95;4,1125;16,189;8,1159;0;0;0;0
"1612";2024-03-18;12,95;4,1129;15,768;8,0231;0;0;0;0
"1613";2024-03-19;12,95;4,0514;16,044;7,7972;0;0;0;0
"1614";2024-03-20;12,95;4,0355;16,046;7,8424;0;0;0;0
"1615";2024-03-21;12,95;4,0517;16,044;7,8638;0;0;0;0
"1616";2024-03-22;12,95;3,996;15,976;7,7313;0;0;0;0
"1617";2024-03-25;12,95;3,9996;15,879;7,5842;0;0;0;0
"1618";2024-03-26;12,95;3,9929;15,169;7,4469;0;0;0;0
"1619";2024-03-27;12,95;3,9986;15,15;7,4457;0;0;0;0
"1620";2024-03-28;12,95;4,0084;14,871;7,5151;0;0;0;0
"1621";2024-03-29;12,95;4,0142;15,152;7,5151;0;0;0;0
"1622";2024-04-01;12,95;4,0526;14,868;7,5151;0;0;0;0
"1623";2024-04-02;12,95;4,0699;14,856;7,6407;0;0;0;0
"1624";2024-04-03;12,95;4,2068;14,995;7,785;0;0;0;0
"1625";2024-04-04;12,95;4,2381;15,135;7,9576;0;0;0;0
"1626";2024-04-05;12,95;4,2417;15,135;8,0004;0;0;0;0
"1627";2024-04-08;12,95;4,2906;15,14;8,017;0;0;0;0
"1628";2024-04-09;12,95;4,2868;15,553;8,1843;0;0;0;0
"1629";2024-04-10;12,95;4,2633;15,554;8,15;0;0;0;0
"1630";2024-04-11;12,95;4,2521;15,545;8,047;0;0;0;0
"1631";2024-04-12;12,623;4,2585;15,406;8,0726;0;0;0;0
"1632";2024-04-15;12,623;4,3578;15,403;8,1792;0;0;0;0
"1633";2024-04-16;12,623;4,3083;15,404;8,0853;0;0;0;0
"1634";2024-04-17;12,623;4,3512;15,403;8,2368;0;0;0;0
"1635";2024-04-18;12,623;4,4256;15,405;8,4137;0;0;0;0
"1636";2024-04-19;12,623;4,4975;15,26;8,8308;0;0;0;0
"1637";2024-04-22;12,623;4,4883;15,255;8,9249;0;0;0;0
"1638";2024-04-23;12,623;4,4417;15,248;8,6652;0;0;0;0
"1639";2024-04-24;12,623;4,4671;15,25;8,5765;0;0;0;0
"1640";2024-04-25;12,623;4,5423;15,249;8,7013;0;0;0;0
"1641";2024-04-26;12,623;4,574;15,249;8,6636;0;0;0;0
"1642";2024-04-29;12,623;4,6608;15,26;8,7468;0;1;0;0
"1643";2024-04-30;12,623;4,57;15,26;8,7335;0;1;0;0
"1644";2024-05-01;12,623;4,5425;15,26;8,5956;0;0;0;0
"1645";2024-05-02;12,623;4,5133;15,26;8,5182;0;0;0;0
"1646";2024-05-03;12,623;4,557;15,26;8,7298;0;0;0;0
"1647";2024-05-06;12,623;4,6289;15,333;8,824;0;0;0;0
"1648";2024-05-07;12,623;4,6178;15,309;8,6809;0;0;0;0
"1649";2024-05-08;12,623;4,564;15,288;8,5706;0;0;0;0
"1650";2024-05-09;12,623;4,6127;15,291;8,665;0;0;0;0
"1651";2024-05-10;12,623;4,6625;15,136;8,6793;0;0;0;0
"1652";2024-05-13;12,623;4,7565;15,024;8,6954;0;0;0;0
"1653";2024-05-14;12,623;4,8918;14,799;8,6416;0;1;0;0
"1654";2024-05-15;12,623;4,9335;14,598;8,8741;0;1;0;0
"1655";2024-05-16;12,623;4,8746;14,58;9,0968;0;1;0;0
"1656";2024-05-17;12,623;5,05;14,596;9,5876;0;1;0;0
"1657";2024-05-20;12,623;5,1036;14,592;9,7107;0;1;0;0
"1658";2024-05-21;12,623;5,1161;14,581;9,6497;0;1;0;0
"1659";2024-05-22;12,623;4,8284;14,571;9,2814;0;0;0;0
"1660";2024-05-23;12,315;4,7805;14,564;9,1528;0;0;0;0
"1661";2024-05-24;12,315;4,7535;14,564;9,1852;0;0;0;0
"1662";2024-05-27;12,336;4,8322;14,561;9,296;0;0;0;0
"1663";2024-05-28;12,315;4,8599;14,553;9,3227;0;0;0;0
"1664";2024-05-29;12,315;4,7939;14,559;9,3068;0;0;0;0
"1665";2024-05-30;12,315;4,6597;14,57;9,1245;0;0;0;0
"1666";2024-05-31;12,315;4,602;14,559;8,9403;0;0;0;0
"1667";2024-06-03;12,315;4,6649;14,299;8,8419;0;0;0;0
"1668";2024-06-04;12,315;4,5428;14,212;8,606;0;0;0;0
"1669";2024-06-05;12,315;4,6167;14,01;8,4445;0;0;0;0
"1670";2024-06-06;12,315;4,6729;14,016;8,447;0;0;0;0
"1671";2024-06-07;12,315;4,4835;14,004;8,1787;0;0;0;0
"1672";2024-06-10;12,315;4,5524;14,114;8,2112;0;0;0;0
"1673";2024-06-11;12,315;4,5135;13,855;8,1991;0;0;0;0
"1674";2024-06-12;12,315;4,5614;13,444;8,1787;0;0;0;0
"1675";2024-06-13;12,315;4,4808;13,439;8,0576;0;0;0;0
"1676";2024-06-14;12,315;4,495;13,437;7,9719;0;0;0;0
"1677";2024-06-17;12,315;4,4497;13,385;7,8998;0;0;0;0
"1678";2024-06-18;12,315;4,4906;13,298;7,8644;0;0;0;0
"1679";2024-06-19;12,315;4,5123;13,153;7,8703;0;0;0;0
"1680";2024-06-20;12,315;4,5594;13,015;7,8993;0;0;0;0
"1681";2024-06-21;12,315;4,442;12,88;7,8127;0;0;0;0
"1682";2024-06-24;12,315;4,4265;12,623;7,8227;0;0;0;0
"1683";2024-06-25;12,315;4,3697;12,592;7,8122;0;0;0;0
"1684";2024-06-26;12,315;4,3698;12,588;7,7655;0;0;0;0
"1685";2024-06-27;12,315;4,3252;12,599;7,8413;0;0;0;0
"1686";2024-06-28;12,315;4,3915;12,589;7,8431;0;0;0;0
"1687";2024-07-01;12,315;4,4142;12,584;7,912;0;0;0;0
"1688";2024-07-02;12,315;4,4312;12,58;7,7369;0;0;0;0
"1689";2024-07-03;12,315;4,5291;12,586;7,9011;0;0;0;0
"1690";2024-07-04;12,315;4,5717;12,592;7,8385;0;0;0;0
"1691";2024-07-05;12,315;4,652;12,576;7,8657;0;0;0;0
"1692";2024-07-08;12,341;4,606;12,471;7,9107;0;0;0;0
"1693";2024-07-09;12,337;4,5857;12,452;7,7787;0;0;0;0
"1694";2024-07-10;12,315;4,5829;12,457;7,6426;0;0;0;0
"1695";2024-07-11;12,27;4,5121;12,478;7,6512;0;0;0;0
"1696";2024-07-12;12,212;4,5872;12,462;7,6458;0;0;0;0
"1697";2024-07-15;12,077;4,5113;12,179;7,6054;0;0;0;0
"1698";2024-07-16;12,077;4,4456;11,916;7,5879;0;0;0;0
"1699";2024-07-17;12,077;4,3967;11,918;7,4929;0;0;0;0
"1700";2024-07-18;12,077;4,2589;11,756;7,4686;0;0;0;0
"1701";2024-07-19;12,077;4,2365;11,66;7,3736;0;0;0;0
"1702";2024-07-22;12,077;4,1799;11,753;7,3539;0;0;0;0
"1703";2024-07-23;12,077;4,1447;11,75;7,3047;0;0;0;0
"1704";2024-07-24;12,077;4,0846;11,844;7,2003;0;0;0;0
"1705";2024-07-25;12,077;4,1022;11,79;7,1745;0;0;0;0
"1706";2024-07-26;12,077;4,124;11,779;7,164;0;0;0;0
"1707";2024-07-29;12,077;4,058;11,792;7,2264;0;0;0;0
"1708";2024-07-30;12,077;4,0721;11,563;7,2951;0;0;0;0
"1709";2024-07-31;12,077;4,1641;11,244;7,502;0;0;0;0
"1710";2024-08-01;12,077;4,0473;11,307;7,3586;0;0;0;0
"1711";2024-08-02;12,02;4,103;11,17;7,3813;0;0;0;0
"1712";2024-08-05;12,02;3,98;11,115;7,3498;0;0;0;0
"1713";2024-08-06;12,02;4,0166;11,073;7,4532;0;0;0;0
"1714";2024-08-07;12,02;3,9321;11,084;7,3618;0;0;0;0
"1715";2024-08-08;12,02;3,9611;10,948;7,3502;0;0;0;0
"1716";2024-08-09;12,02;3,993;10,794;7,3255;0;0;0;0
"1717";2024-08-12;12,02;4,0547;10,717;7,4013;0;0;0;0
"1718";2024-08-13;12,02;4,0389;10,738;7,4371;0;0;0;0
"1719";2024-08-14;12,02;4,0215;10,679;7,3641;0;0;0;0
"1720";2024-08-15;12,02;4,1265;10,489;7,4108;0;0;0;0
"1721";2024-08-16;11,793;4,1435;10,292;7,4267;0;0;0;0
"1722";2024-08-19;11,294;4,1757;10,287;7,6174;0;0;0;0
"1723";2024-08-20;11,294;4,1383;10,302;7,6614;0;0;0;0
"1724";2024-08-21;11,294;4,1824;10,296;7,6471;0;0;0;0
"1725";2024-08-22;11,294;4,1199;10,439;7,5237;0;0;0;0
"1726";2024-08-23;11,022;4,201;10,391;7,6013;0;0;0;0
"1727";2024-08-26;10,954;4,2126;10,384;7,827;0;0;0;0
"1728";2024-08-27;11,022;4,2281;10,383;7,7805;0;0;0;0
"1729";2024-08-28;11,022;4,1357;10,432;7,7022;0;0;0;0
"1730";2024-08-29;11,022;4,1499;10,51;7,721;0;0;0;0
"1731";2024-08-30;11,022;4,1526;10,542;7,6049;0;0;0;0
"1732";2024-09-02;11,022;4,1248;10,528;7,553;1;0;0;0
"1733";2024-09-03;11,022;4,0261;10,538;7,4802;0;0;0;0
"1734";2024-09-04;11,022;4,0148;10,587;7,3373;0;0;0;0
"1735";2024-09-05;11,022;4,0752;10,429;7,3015;0;0;0;0
"1736";2024-09-06;11,022;4,0055;10,187;7,2089;0;0;0;0
"1737";2024-09-09;11,022;4,0829;10,044;7,2461;0;0;0;0
"1738";2024-09-10;11,022;4,0417;10,054;7,1473;0;0;0;0
"1739";2024-09-11;11,022;4,0962;10,041;7,3074;0;0;0;0
"1740";2024-09-12;11,022;4,1317;10,217;7,2906;0;0;0;0
"1741";2024-09-13;11,022;4,159;10,235;7,2321;0;0;0;0
"1742";2024-09-16;11,022;4,2119;10,223;7,4042;0;0;0;0
"1743";2024-09-17;11,022;4,2141;10,241;7,3192;0;0;0;0
"1744";2024-09-18;11,022;4,2291;10,261;7,3614;0;0;0;0
"1745";2024-09-19;11,022;4,2925;10,275;7,4088;0;0;0;0
"1746";2024-09-20;11,022;4,281;10,277;7,4761;0;0;0;0
"1747";2024-09-23;11,022;4,296;10,309;7,5101;0;0;0;0
"1748";2024-09-24;11,022;4,432;10,313;7,5954;0;0;0;0
"1749";2024-09-25;11,022;4,4242;10,339;7,6285;0;0;0;0
"1750";2024-09-26;11,022;4,5902;10,483;7,6258;0;0;0;0
"1751";2024-09-27;11,022;4,5315;10,706;7,7093;0;0;0;0
"1752";2024-09-30;11,022;4,4941;11,062;7,9519;0;0;0;0
"1753";2024-10-01;11,022;4,5097;11,08;8,0277;0;0;0;0
"1754";2024-10-02;11,022;4,5953;11,063;8,2692;0;0;0;0
"1755";2024-10-03;11,022;4,4964;11,024;8,0921;0;0;0;0
"1756";2024-10-04;11,022;4,519;10,97;8,1216;0;0;0;0
"1757";2024-10-07;11,022;4,513;10,831;8,1529;0;0;0;0
"1758";2024-10-08;11,022;4,4071;10,825;8,0597;0;0;0;0
"1759";2024-10-09;11,022;4,3661;10,824;7,9324;0;0;0;0
"1760";2024-10-10;11,022;4,3983;10,725;7,9619;0;0;0;0
"1761";2024-10-11;11,022;4,446;10,586;8,1184;0;0;0;0
"1762";2024-10-14;11,022;4,352;10,469;8,0204;0;0;0;0
"1763";2024-10-15;11,022;4,2981;10,474;7,9159;0;0;0;0
"1764";2024-10-16;11,022;4,3354;10,321;7,8807;0;0;0;0
"1765";2024-10-17;11,022;4,2931;10,205;7,7369;0;0;0;0
"1766";2024-10-18;11,022;4,339;10,052;7,7029;0;0;0;0
"1767";2024-10-21;11,022;4,3208;10,041;7,5546;0;0;0;0
"1768";2024-10-22;11,022;4,3573;10,03;7,4856;0;0;0;0
"1769";2024-10-23;11,022;4,2927;10,033;7,3809;0;0;0;0
"1770";2024-10-24;11,022;4,3284;10,051;7,3888;0;0;0;0
"1771";2024-10-25;11,022;4,3365;10,076;7,3223;0;0;0;0
"1772";2024-10-28;11,022;4,3286;10,159;7,255;0;0;0;0
"1773";2024-10-29;11,022;4,3337;10,175;7,213;0;0;0;0
"1774";2024-10-30;11,022;4,3295;10,189;7,1729;0;0;0;0
"1775";2024-10-31;11,022;4,3152;10,195;7,1361;0;0;0;0
"1776";2024-11-01;11,022;4,3221;10,008;7,2502;0;0;0;0
"1777";2024-11-04;11,022;4,4032;9,602;7,3101;0;0;0;0
"1778";2024-11-05;11,022;4,4387;9,566;7,3321;0;0;0;0
"1779";2024-11-06;11,022;4,2258;9,571;7,3516;0;0;0;0
"1780";2024-11-07;11,022;4,412;9,61;7,5423;0;0;0;0
"1781";2024-11-08;11,022;4,2915;9,68;7,4058;0;0;0;0
"1782";2024-11-11;11,022;4,2169;10,013;7,2969;0;0;0;0
"1783";2024-11-12;11,022;4,1308;10,149;7,2498;0;0;0;0
"1784";2024-11-13;11,022;4,0614;10,287;7,1509;0;0;0;0
"1785";2024-11-14;11,022;4,076;10,422;7,1318;0;0;0;0
"1786";2024-11-15;11,022;4,0545;10,55;7,0293;0;0;0;0
"1787";2024-11-18;11,022;4,1153;10,835;7,1341;0;0;0;0
"1788";2024-11-19;11,022;4,1339;10,878;7,1695;0;0;0;0
"1789";2024-11-20;11,022;4,1274;10,91;7,2021;0;0;0;0
"1790";2024-11-21;11,022;4,1029;10,967;7,1209;0;0;0;0
"1791";2024-11-22;11,022;4,0735;10,915;7,1922;0;0;0;0
"1792";2024-11-25;11,022;4,0935;10,92;7,3452;0;0;0;0
"1793";2024-11-26;11,022;4,0496;10,886;7,2568;0;0;0;0
"1794";2024-11-27;11,022;4,0725;10,841;7,2216;0;0;0;0
"1795";2024-11-28;11,022;4,0638;10,788;7,3115;0;0;0;0
"1796";2024-11-29;11,022;4,082;10,799;7,2613;0;0;0;0
"1797";2024-12-02;11,022;4,0765;10,779;7,145;0;0;0;0
"1798";2024-12-03;11,022;4,1425;10,74;7,296;0;0;0;0
"1799";2024-12-04;11,022;4,139;10,739;7,294;0;0;0;0
"1800";2024-12-05;11,022;4,1348;10,612;7,2418;0;0;0;0
"1801";2024-12-06;11,022;4,1405;10,587;7,2631;0;0;0;0
"1802";2024-12-09;11,022;4,2163;10,529;7,257;0;0;0;0
"1803";2024-12-10;11,022;4,2201;10,566;7,1636;0;0;0;0
"1804";2024-12-11;11,022;4,2087;10,537;7,181;0;0;0;0
"1805";2024-12-12;11,022;4,1879;10,531;7,3448;0;0;0;0
"1806";2024-12-13;11,022;4,1445;10,503;7,2012;0;0;0;0
"1807";2024-12-16;11,022;4,1459;10,435;7,167;0;0;0;0
"1808";2024-12-17;11,022;4,093;10,42;7,167;0;0;0;0
"1809";2024-12-18;11,022;4,0876;10,412;7,0398;0;0;0;0
"1810";2024-12-19;11,022;4,0232;10,346;6,847;0;0;0;0
"1811";2024-12-20;11,022;4,044;10,351;6,9558;0;0;0;0
"1812";2024-12-23;11,022;4,032;10,35;6,9536;0;0;0;0
"1813";2024-12-24;11,022;4,041;10,361;7,0125;0;0;0;0
"1814";2024-12-25;11,022;4,0478;10,519;7,0148;0;0;0;0
"1815";2024-12-26;11,022;4,0698;10,358;7,0148;0;0;0;0
"1816";2024-12-27;11,022;4,078;10,35;6,9581;0;0;0;0
"1817";2024-12-30;11,022;4,048;10,282;6,9921;0;0;0;0
"1818";2024-12-31;11,022;3,982;10,44;6,9672;0;0;0;0
"1819";2025-01-02;11,022;3,9834;10,288;6,8424;0;0;0;0
"1820";2025-01-03;11,022;4,0395;10,235;6,8538;0;0;0;0
"1821";2025-01-06;11,022;4,1157;10,331;6,8991;0;0;0;0
"1822";2025-01-07;11,022;4,149;10,298;6,9853;0;0;0;0
"1823";2025-01-08;11,022;4,2356;10,298;7,008;0;0;0;0
"1824";2025-01-09;11,022;4,2749;10,297;7,0148;0;0;0;0
"1825";2025-01-10;11,022;4,314;10,325;7,0965;0;0;0;0
"1826";2025-01-13;11,022;4,2912;10,359;7,2053;0;0;0;0
"1827";2025-01-14;11,022;4,3117;10,414;7,2257;0;0;0;0
"1828";2025-01-15;11,022;4,3629;10,509;7,1781;0;0;0;0
"1829";2025-01-16;11,022;4,3982;10,55;7,2416;0;0;0;0
"1830";2025-01-17;11,022;4,33;10,622;7,2915;0;0;0;0
"1831";2025-01-20;11,022;4,291;10,647;7,2892;0;0;0;0
"1832";2025-01-21;11,022;4,3085;10,694;7,3119;0;0;0;0
"1833";2025-01-22;11,022;4,2674;10,713;7,1305;0;0;0;0
"1834";2025-01-23;11,022;4,2931;10,688;7,1033;0;0;0;0
"1835";2025-01-24;11,022;4,2905;10,75;7,1033;0;0;0;0
"1836";2025-01-27;11,022;4,204;10,739;7,067;0;0;0;0
"1837";2025-01-28;10,773;4,2242;10,728;6,9921;0;0;0;0
"1838";2025-01-29;9,7749;4,2577;10,733;7,0261;0;0;0;0
"1839";2025-01-30;9,7749;4,2919;10,748;6,9876;0;0;0;0
"1840";2025-01-31;9,7749;4,2525;10,766;6,9059;0;0;0;0
"1841";2025-02-03;9,7749;4,3023;10,774;6,8923;0;0;0;0
"1842";2025-02-04;9,7749;4,3468;10,74;6,9332;0;0;0;0
"1843";2025-02-05;9,7749;4,4369;10,677;7,067;0;0;0;0
"1844";2025-02-06;9,7749;4,4406;10,605;7,1713;0;0;0;0
"1845";2025-02-07;9,7749;4,589;10,605;7,1373;0;0;0;0
"1846";2025-02-10;9,7749;4,6938;10,559;7,0398;0;0;0;0
"1847";2025-02-11;9,7749;4,5842;10,49;7,0126;0;0;0;0
"1848";2025-02-12;9,7749;4,6916;10,473;6,9988;0;0;0;0
"1849";2025-02-13;9,7749;4,762;10,477;6,978;0;0;0;0
"1850";2025-02-14;9,7749;4,6311;10,493;7,0103;0;0;0;0
"1851";2025-02-17;9,7749;4,5923;10,479;7,0284;0;0;0;0
"1852";2025-02-18;9,7749;4,582;10,461;6,9652;0;0;0;0
"1853";2025-02-19;9,7749;4,5543;10,466;6,9945;0;0;0;0
"1854";2025-02-20;9,7749;4,6047;10,501;7,0863;0;0;0;0
"1855";2025-02-21;9,7749;4,5355;10,495;7,0216;0;0;0;0
"1856";2025-02-24;9,7749;4,5143;10,461;6,9929;0;0;0;0
"1857";2025-02-25;9,7749;4,489;10,452;6,9565;0;0;0;0
"1858";2025-02-26;10,106;4,5275;10,435;7,0616;0;0;0;0
"1859";2025-02-27;10,378;4,5732;10,37;7,1618;0;0;0;0
"1860";2025-02-28;10,446;4,5295;10,331;7,0715;0;0;0;0
"1861";2025-03-03;10,879;4,5713;10,303;7,2185;0;0;0;0
"1862";2025-03-04;10,984;4,5363;10,326;7,2328;0;0;0;0
"1863";2025-03-05;11,077;4,7753;10,314;7,1887;0;0;0;0
"1864";2025-03-06;11,442;4,761;10,326;7,3697;0;0;0;0
"1865";2025-03-07;11,898;4,6845;10,372;7,4412;0;0;0;0
"1866";2025-03-10;12,229;4,6162;10,339;7,4518;0;0;0;0
"1867";2025-03-11;12,587;4,741;10,356;7,4742;0;0;0;0
"1868";2025-03-12;13,249;4,8199;10,341;7,5445;1;0;0;0
"1869";2025-03-13;15,225;4,8748;10,315;7,4543;1;0;0;0
"1870";2025-03-14;16,406;4,8575;10,341;7,507;1;0;0;0
"1871";2025-03-17;16,406;4,9462;10,355;7,4277;1;0;0;0
"1872";2025-03-18;16,406;4,981;10,383;7,3628;1;0;0;0
"1873";2025-03-19;16,406;5,0678;10,359;7,4258;1;0;0;0
"1874";2025-03-20;16,406;5,0731;10,276;7,3814;1;0;0;0
"1875";2025-03-21;15,245;5,0825;10,25;7,3527;0;0;0;0
"1876";2025-03-24;15,245;5,0557;10,215;7,2577;0;0;0;0
"1877";2025-03-25;15,245;5,1842;10,209;7,3575;0;0;0;0
"1878";2025-03-26;15,245;5,2013;10,199;7,3624;0;0;0;0
"1879";2025-03-27;15,245;5,0986;10,226;7,3547;0;0;0;0
"1880";2025-03-28;15,352;5,0902;10,206;7,4389;0;0;0;0
"1881";2025-03-31;15,406;5,0215;10,202;7,2167;0;0;0;0
"1882";2025-04-01;15,406;5,011;10,192;7,296;0;0;0;0
"1883";2025-04-02;15,406;5,0223;10,193;7,2393;0;0;0;0
"1884";2025-04-03;15,388;4,816;10,147;7,1441;0;0;0;0
"1885";2025-04-04;15,388;4,3696;10,086;6,6406;0;0;0;0
"1886";2025-04-07;15,286;4,2577;9,933;6,5748;0;0;0;0
"1887";2025-04-08;15,286;4,1206;9,8649;6,4501;0;0;0;0
"1888";2025-04-09;15,286;4,3616;9,714;6,3957;0;0;0;0
"1889";2025-04-10;15,286;4,3571;9,8016;6,6723;0;0;0;0
"1890";2025-04-11;15,286;4,5363;9,8084;6,813;0;0;0;0
"1891";2025-04-14;15,286;4,6338;9,7933;6,949;0;0;0;0
"1892";2025-04-15;15,286;4,5952;9,7803;7,0534;0;0;0;0
"1893";2025-04-16;15,286;4,6576;9,793;7,1123;0;0;0;0
"1894";2025-04-17;15,286;4,6951;9,8025;7,1214;0;0;0;0
"1895";2025-04-18;15,286;4,6023;9,9142;7,1418;0;0;0;0
"1896";2025-04-21;15,286;4,7031;9,7197;7,1418;0;0;0;0
"1897";2025-04-22;15,286;4,8342;9,6256;7,1282;0;0;0;0
"1898";2025-04-23;15,286;4,8365;9,5981;7,0738;0;0;0;0
"1899";2025-04-24;15,286;4,8613;9,5891;7,1894;0;0;0;0
"1900";2025-04-25;15,286;4,8403;9,5779;7,0261;0;0;0;0
"1901";2025-04-28;15,286;4,8306;9,4339;7,1055;0;0;0;0
"1902";2025-04-29;15,286;4,8097;9,3841;7,0597;0;0;0;0
"1903";2025-04-30;15,286;4,5638;9,3446;6,9649;0;0;0;0
"1904";2025-05-01;15,286;4,5688;9,321;6,9173;0;0;0;0
"1905";2025-05-02;15,286;4,6471;9,312;6,9989;0;0;0;0
"1906";2025-05-05;15,286;4,6451;9,308;6,9989;0;0;0;0
"1907";2025-05-06;15,286;4,7265;9,2972;7,1123;0;0;0;0
"1908";2025-05-07;15,286;4,6126;9,2248;7,0556;0;0;0;0
"1909";2025-05-08;15,286;4,5527;9,0153;7,0738;0;0;0;0
"1910";2025-05-09;15,286;4,6066;9,0119;7,1894;0;0;0;0
"1911";2025-05-12;15,286;4,5637;8,9668;7,0624;0;0;0;0
"1912";2025-05-13;15,286;4,6753;8,97;7,1305;0;0;0;0
"1913";2025-05-14;15,286;4,6013;8,9802;7,1668;0;0;0;0
"1914";2025-05-15;15,286;4,652;8,9863;7,169;0;0;0;0
