"";"Date";"CODALY";"CUDALY";"LIDALY";"NIDALY"
"508";2019-06-13;12,701;2,6295;11,691;5,4046
"509";2019-06-14;12,701;2,6329;11,614;5,3932
"510";2019-06-17;12,701;2,6107;11,614;5,3252
"511";2019-06-18;12,701;2,6526;11,614;5,307
"512";2019-06-19;12,701;2,6737;11,537;5,3796
"513";2019-06-20;12,701;2,7034;11,537;5,552
"514";2019-06-21;12,701;2,6943;11,537;5,5021
"515";2019-06-24;12,701;2,6835;11,46;5,4703
"516";2019-06-25;12,701;2,7148;11,46;5,5361
"517";2019-06-26;12,648;2,7238;11,46;5,62
"518";2019-06-27;13,05;2,7002;11,306;5,7425
"519";2019-06-28;12,995;2,7079;11,306;5,7425
"520";2019-07-01;12,993;2,7206;11,152;5,5928
"521";2019-07-02;12,991;2,6785;11,152;5,4499
"522";2019-07-03;12,991;2,6639;11,152;5,5248
"523";2019-07-04;12,986;2,6748;11,152;5,5792
"524";2019-07-05;12,984;2,6558;11,152;5,5769
"525";2019-07-08;12,982;2,6812;11,075;5,679
"526";2019-07-09;12,095;2,6327;10,999;5,6949
"527";2019-07-10;12,095;2,659;10,999;5,7992
"528";2019-07-11;12,092;2,6871;10,845;5,9353
"529";2019-07-12;12,09;2,6986;10,845;5,9874
"530";2019-07-15;12,512;2,7202;10,845;6,0532
"531";2019-07-16;12,578;2,7025;10,845;6,3095
"532";2019-07-17;12,576;2,6859;10,845;6,4501
"533";2019-07-18;12,574;2,6971;10,845;6,6565
"534";2019-07-19;12,574;2,751;10,768;6,5317
"535";2019-07-22;12,566;2,7247;10,768;6,4886
"536";2019-07-23;12,564;2,707;10,537;6,4864
"537";2019-07-24;12,562;2,7102;10,537;6,5612
"538";2019-07-25;12,56;2,7259;10,537;6,3412
"539";2019-07-26;11,653;2,6962;10,383;6,3752
"540";2019-07-29;11,646;2,6984;10,306;6,3435
"541";2019-07-30;11,644;2,6955;10,306;6,441
"542";2019-07-31;11,642;2,6878;10,306;6,5113
"543";2019-08-01;11,64;2,6651;10,306;6,4796
"544";2019-08-02;11,64;2,6159;10,229;6,5839
"545";2019-08-05;11,632;2,561;10,153;6,7381
"546";2019-08-06;12,644;2,5701;10,153;6,8084
"547";2019-08-07;12,642;2,5732;10,076;6,6837
"548";2019-08-08;12,73;2,5957;10,076;7,0261
"549";2019-08-09;12,73;2,605;10,076;7,0806
"550";2019-08-12;14,083;2,5964;10,076;7,0896
"551";2019-08-13;13,628;2,5837;9,9987;7,1305
"552";2019-08-14;13,626;2,5995;9,9987;7,2779
"553";2019-08-15;14,576;2,5837;9,9218;7,2507
"554";2019-08-16;14,576;2,5891;9,8449;7,2938
"555";2019-08-19;14,568;2,6104;9,768;7,2575
"556";2019-08-20;14,643;2,5843;9,768;7,1894
"557";2019-08-21;14,641;2,5837;9,768;7,1441
"558";2019-08-22;14,639;2,5707;9,691;7,1441
"559";2019-08-23;14,639;2,5739;9,6141;7,1441
"560";2019-08-26;14,787;2,54;9,6141;7,1318
"561";2019-08-27;14,627;2,5678;9,6141;7,2121
"562";2019-08-28;14,622;2,5637;9,6141;7,2575
"563";2019-08-29;14,622;2,595;9,4603;7,4117
"564";2019-08-30;14,622;2,575;9,4603;8,0966
"565";2019-09-02;15,236;2,5444;9,4603;8,4459
"566";2019-09-03;15,233;2,5111;9,4603;8,1193
"567";2019-09-04;15,684;2,5682;9,4603;8,1193
"568";2019-09-05;15,908;2,6202;9,4603;7,9537
"569";2019-09-06;15,906;2,6249;9,4603;7,9356
"570";2019-09-09;15,899;2,6105;9,4603;8,2109
"571";2019-09-10;15,876;2,6025;9,4603;8,1919
"572";2019-09-11;16,327;2,6141;9,4603;8,3098
"573";2019-09-12;16,324;2,6499;9,4603;8,244
"574";2019-09-16;16,315;2,6653;9,4603;7,8426
"575";2019-09-17;16,385;2,6131;9,2296;7,6997
"576";2019-09-18;16,382;2,6054;9,2296;7,8131
"577";2019-09-19;16,607;2,6118;9,1527;7,8245
"578";2019-09-20;16,604;2,6204;9,1527;8,1443
"579";2019-09-23;16,824;2,5828;9,1527;8,0513
"580";2019-09-24;16,821;2,6127;9,0757;7,829
"581";2019-09-26;16,814;2,6104;9,0757;7,8744
"582";2019-09-27;16,587;2,5914;9,0757;7,8948
"583";2019-09-30;16,126;2,5977;9,068;7,9651
"584";2019-10-08;15,429;2,5628;9,0757;7,9628
"585";2019-10-09;15,767;2,5664;9,0757;8,0467
"586";2019-10-10;16,105;2,5846;9,0757;8,0399
"587";2019-10-11;16,105;2,6136;9,0757;8,1601
"588";2019-10-14;16,095;2,5936;9,0757;7,8902
"589";2019-10-15;16,186;2,605;9,0757;7,7247
"590";2019-10-16;16,184;2,5778;9,0757;7,7088
"591";2019-10-17;16,182;2,5973;9,0757;7,4026
"592";2019-10-18;16,182;2,6082;9,0757;7,4616
"593";2019-10-21;16,174;2,639;9,0757;7,3437
"594";2019-10-22;16,172;2,6279;8,9988;7,2643
"595";2019-10-23;16,171;2,6181;8,9988;7,4344
"596";2019-10-24;16,169;2,6617;8,9988;7,6861
"597";2019-10-25;16,161;2,661;8,9988;7,6566
"598";2019-10-28;16,153;2,6708;8,9988;7,5637
"599";2019-10-29;16,151;2,6667;8,9988;7,5614
"600";2019-10-30;16,149;2,668;8,9988;7,6612
"601";2019-10-31;16,147;2,633;8,9988;7,5659
"602";2019-11-01;16,147;2,6286;8,9988;7,5954
"603";2019-11-04;16,139;2,667;8,9219;7,4339
"604";2019-11-05;16,137;2,6662;8,9219;7,3618
"605";2019-11-06;16,135;2,6821;8,9219;7,4298
"606";2019-11-07;16,133;2,6943;8,9219;7,3936
"607";2019-11-08;16,133;2,6993;8,9219;7,3391
"608";2019-11-11;16,125;2,6565;8,9219;7,1305
"609";2019-11-12;16,123;2,6476;8,9219;7,0261
"610";2019-11-13;16,122;2,641;8,845;7,0398
"611";2019-11-14;16,12;2,6463;8,845;6,9626
"612";2019-11-15;16,12;2,6361;8,6912;6,7948
"613";2019-11-18;16,112;2,6433;8,6912;6,6905
"614";2019-11-19;16,185;2,6404;8,6912;6,5635
"615";2019-11-20;16,182;2,6635;8,6912;6,4886
"616";2019-11-21;16,18;2,6365;8,6143;6,534
"617";2019-11-22;16,18;2,646;8,6143;6,5204
"618";2019-11-25;16,17;2,6635;8,3835;6,6043
"619";2019-11-26;16,168;2,6558;8,3835;6,5159
"620";2019-11-27;16,166;2,6875;8,3835;6,5476
"621";2019-11-28;16,163;2,6676;8,3835;6,3775
"622";2019-11-29;16,05;2,6551;8,3066;6,2618
"623";2019-12-02;16,043;2,6558;8,2297;6,1779
"624";2019-12-03;16,04;2,6358;8,0759;6,1666
"625";2019-12-04;16,038;2,6408;8,0759;6,0056
"626";2019-12-05;15,582;2,6553;8,0759;5,9693
"627";2019-12-06;15,58;2,6612;8,0759;6,0849
"628";2019-12-09;15,572;2,7143;7,999;5,9852
"629";2019-12-10;15,57;2,7463;7,999;5,9262
"630";2019-12-11;15,567;2,759;7,999;6,1371
"631";2019-12-12;15,565;2,7646;7,999;6,2596
"632";2019-12-13;15,562;2,7912;7,8451;6,4115
"633";2019-12-16;15,555;2,7919;7,8451;6,3866
"634";2019-12-17;14,715;2,8005;7,8451;6,3866
"635";2019-12-18;14,713;2,7787;7,8451;6,28
"636";2019-12-19;14,71;2,7941;7,8451;6,3639
"637";2019-12-20;14,708;2,7919;7,8451;6,441
"638";2019-12-23;14,701;2,7907;7,8451;6,5272
"639";2019-12-24;14,698;2,805;7,8451;6,4796
"640";2019-12-25;14,855;2,84;7,7682;6,4728
"641";2019-12-26;14,855;2,8535;7,7682;6,4728
"642";2019-12-27;14,691;2,8168;7,6144;6,348
"643";2019-12-30;14,684;2,8046;7,6144;6,4501
"644";2019-12-31;14,681;2,7921;7,6144;6,3458
"645";2020-01-02;14,676;2,8171;7,6144;6,4381
"646";2020-01-03;14,447;2,7556;7,6144;6,2301
"647";2020-01-06;14,44;2,7656;7,6144;6,2528
"648";2020-01-07;14,324;2,7823;7,6144;6,2845
"649";2020-01-08;14,208;2,7912;7,6144;6,2618
"650";2020-01-10;14,659;2,791;7,5375;6,3684
"651";2020-01-13;14,647;2,8016;7,5375;6,4342
"652";2020-01-14;14,721;2,8331;7,5375;6,2006
"653";2020-01-15;14,719;2,8263;7,5375;6,3253
"654";2020-01-17;14,488;2,8465;7,5375;6,2755
"655";2020-01-20;14,483;2,846;7,5375;6,3233
"656";2020-01-21;14,481;2,7932;7,5375;6,2346
"657";2020-01-31;15,711;2,5261;7,537;5,747
"658";2020-02-03;15,701;2,5369;7,5375;5,781
"659";2020-02-04;15,475;2,5628;7,5375;5,7946
"660";2020-02-05;15,475;2,5914;7,5375;5,8967
"661";2020-02-06;15,473;2,5968;7,5375;5,899
"662";2020-02-07;15,471;2,5637;7,5375;5,7878
"663";2020-02-10;15,349;2,5669;7,5375;5,84
"664";2020-02-11;15,349;2,5832;7,5375;5,9307
"665";2020-02-12;15,121;2,6059;7,5375;5,9171
"666";2020-02-13;15,119;2,5925;7,5375;5,9239
"667";2020-02-14;15,117;2,6014;7,5375;5,908
"668";2020-02-17;15,108;2,6308;7,5375;5,9262
"669";2020-02-18;15,177;2,598;7,5375;5,84
"670";2020-02-19;15,174;2,6059;7,5375;5,7584
"671";2020-02-20;15,172;2,5982;7,5375;5,7516
"672";2020-02-21;15,17;2,5859;7,5375;5,6404
"673";2020-02-24;15,158;2,566;7,5375;5,6019
"674";2020-02-25;15,158;2,5687;7,5375;5,6858
"675";2020-02-26;15,045;2,5462;7,5375;5,5701
"676";2020-02-27;15,042;2,5481;7,5375;5,5678
"677";2020-02-28;15,04;2,527;7,3837;5,5134
"678";2020-03-02;15,027;2,5578;7,3837;5,6382
"679";2020-03-03;15,025;2,5705;7,3837;5,6903
"680";2020-03-04;15,022;2,5828;7,3837;5,7584
"681";2020-03-05;15,02;2,5705;7,3837;5,7969
"682";2020-03-06;15,02;2,5505;7,3837;5,7606
"683";2020-03-09;15,01;2,4866;7,2298;5,6291
"684";2020-03-10;15,008;2,5388;7,2298;5,8173
"685";2020-03-11;15,005;2,5179;7,2298;5,6382
"686";2020-03-12;14,368;2,443;7,2298;5,3751
"687";2020-03-13;14,368;2,5084;7,2298;5,6971
"688";2020-03-16;14,358;2,3632;7,2298;5,3388
"689";2020-03-17;13,472;2,36;7,2298;5,3637
"690";2020-03-18;13,469;2,2042;7,2298;5,1778
"691";2020-03-19;13,467;2,1246;7,2298;5,0916
"692";2020-03-20;13,467;2,2017;7,076;5,1551
"693";2020-03-23;13,457;2,0945;7,076;5,0145
"694";2020-03-24;13,455;2,1725;7,076;5,0235
"695";2020-03-25;13,452;2,1564;7,076;5,0689
"696";2020-03-26;13,45;2,1661;7,076;5,0898
"697";2020-03-27;13,45;2,1654;7,076;5,0916
"698";2020-03-30;13,44;2,1605;7,076;5,1165
"699";2020-03-31;13,44;2,1759;7,076;5,0961
"700";2020-04-01;13,438;2,1645;7,076;5,0893
"701";2020-04-02;13,435;2,187;7,076;5,0734
"702";2020-04-03;13,433;2,206;7,076;5,0766
"703";2020-04-06;13,425;2,2076;6,9991;5,063
"704";2020-04-07;13,423;2,2986;6,9991;5,1483
"705";2020-04-08;13,421;2,2571;6,9991;5,1823
"706";2020-04-09;13,418;2,2514;6,9991;5,1968
"707";2020-04-10;13,608;2,275;6,9991;5,2614
"708";2020-04-13;13,608;2,3355;6,9991;5,2614
"709";2020-04-14;13,474;2,3219;6,9991;5,3175
"710";2020-04-15;13,472;2,2927;6,9991;5,3125
"711";2020-04-16;13,47;2,3126;6,9991;5,2875
"712";2020-04-17;13,468;2,3476;6,9991;5,3919
"713";2020-04-20;13,462;2,3448;6,9991;5,5588
"714";2020-04-21;13,46;2,2655;6,8068;5,4817
"715";2020-04-22;13,458;2,2834;6,8068;5,3955
"716";2020-04-23;13,456;2,3226;6,8068;5,4476
"717";2020-04-24;13,454;2,3215;6,8068;5,4762
"718";2020-04-27;13,449;2,343;6,8068;5,5592
"719";2020-04-28;13,447;2,3448;6,8068;5,557
"720";2020-04-29;13,445;2,3514;6,8068;5,5043
"721";2020-04-30;13,443;2,3727;6,8068;5,5039
"722";2020-05-01;13,441;2,2956;6,8068;5,3764
"723";2020-05-04;13,434;2,2943;6,8068;5,3456
"724";2020-05-05;13,432;2,3185;6,7299;5,3547
"725";2020-05-06;13,43;2,3585;6,7299;5,5334
"726";2020-05-07;13,428;2,3712;6,7299;5,5551
"727";2020-05-08;13,608;2,4095;6,7299;5,5617
"728";2020-05-11;13,42;2,3727;6,7299;5,5284
"729";2020-05-12;13,418;2,3741;6,7299;5,5678
"730";2020-05-13;13,416;2,3644;6,7299;5,5338
"731";2020-05-14;13,414;2,3385;6,7299;5,4812
"732";2020-05-15;13,414;2,3428;6,7299;5,3556
"733";2020-05-18;13,406;2,3811;6,5376;5,4204
"734";2020-05-19;13,472;2,4104;6,5376;5,5792
"735";2020-05-20;13,47;2,419;6,5376;5,5951
"736";2020-05-21;13,467;2,4435;6,5376;5,7887
"737";2020-05-22;13,467;2,378;6,5376;5,4994
"738";2020-05-25;13,608;2,421;6,5376;5,5272
"739";2020-05-26;13,455;2,4229;6,5376;5,561
"740";2020-05-27;13,452;2,4079;6,5376;5,5084
"741";2020-05-28;13,45;2,406;6,5376;5,5244
"742";2020-05-29;13,45;2,4188;6,5376;5,4975
"743";2020-06-01;13,44;2,4387;6,5376;5,6327
"744";2020-06-02;13,438;2,478;6,5376;5,7516
"745";2020-06-03;13,436;2,4943;6,5376;5,8114
"746";2020-06-04;13,433;2,4732;6,5376;5,7189
"747";2020-06-05;13,433;2,5347;6,5376;5,7992
"748";2020-06-08;13,424;2,5669;6,5376;5,8708
"749";2020-06-09;13,421;2,5766;6,3838;5,8078
"750";2020-06-10;13,419;2,6313;6,3838;5,8427
"751";2020-06-11;13,417;2,6315;6,3838;5,7221
"752";2020-06-12;13,154;2,6243;6,3838;5,7756
"753";2020-06-15;13,154;2,561;6,3838;5,6713
"754";2020-06-16;13,154;2,6125;6,3838;5,8649
"755";2020-06-17;13,041;2,6009;6,3838;5,8513
"756";2020-06-18;13,086;2,6304;6,3838;5,7878
"757";2020-06-19;13,086;2,6469;6,3838;5,8309
"758";2020-06-22;13,08;2,6422;6,23;5,7266
"759";2020-06-23;13,079;2,6739;6,23;5,6885
"760";2020-06-24;12,927;2,663;6,23;5,6744
"761";2020-06-25;12,926;2,6673;6,23;5,6182
"762";2020-06-26;12,926;2,715;6,23;5,7647
"763";2020-06-29;12,92;2,702;6,23;5,7534
"764";2020-06-30;12,919;2,7388;6,23;5,8014
"765";2020-07-01;12,917;2,729;6,23;5,6949
"766";2020-07-02;12,916;2,7578;6,23;5,8164
"767";2020-07-03;12,916;2,7318;6,23;5,9148
"768";2020-07-06;12,91;2,7724;6,23;6,0065
"769";2020-07-07;12,909;2,7606;6,23;6,0015
"770";2020-07-08;12,907;2,8096;6,23;6,0849
"771";2020-07-09;12,906;2,8755;6,23;6,0895
"772";2020-07-10;12,906;2,8678;6,23;5,9285
"773";2020-07-13;12,9;2,9688;6,23;6,1153
"774";2020-07-14;12,899;2,9436;5,9992;6,1317
"775";2020-07-15;12,897;2,9515;5,9992;6,1289
"776";2020-07-16;12,896;2,878;5,9992;6,0873
"777";2020-07-17;12,896;2,9277;5,9992;6,0242
"778";2020-07-20;12,89;2,9105;5,9992;5,9702
"779";2020-07-21;12,889;2,9542;5,9992;6,0396
"780";2020-07-22;12,887;2,9606;5,9992;5,9942
"781";2020-07-23;12,885;2,9635;5,9992;6,1054
"782";2020-07-24;12,885;2,9087;5,9992;6,0917
"783";2020-07-27;12,877;2,9146;5,9992;6,2224
"784";2020-07-28;12,875;2,9028;5,9992;6,1099
"785";2020-07-29;13,154;2,937;5,9992;6,2423
"786";2020-07-30;13,234;2,9182;5,9992;6,2215
"787";2020-07-31;13,154;2,9241;5,9992;6,2396
"788";2020-08-03;13,698;2,9216;5,9992;6,2065
"789";2020-08-04;14,969;2,9211;5,9992;6,2995
"790";2020-08-05;15,014;2,9599;5,9992;6,4637
"791";2020-08-06;15,012;2,9273;5,9992;6,5231
"792";2020-08-07;15,012;2,9198;5,9992;6,5022
"793";2020-08-10;15,004;2,8862;5,9992;6,4165
"794";2020-08-11;15,001;2,8833;5,9992;6,4197
"795";2020-08-12;15,001;2,8935;5,9992;6,426
"796";2020-08-13;14,998;2,8939;5,9992;6,3984
"797";2020-08-14;14,998;2,8769;5,9992;6,4569
"798";2020-08-17;14,991;2,9209;5,9992;6,5989
"799";2020-08-18;15,005;2,9449;5,9992;6,6234
"800";2020-08-19;15,003;3,0241;5,9992;6,6701
"801";2020-08-20;15,001;2,9912;5,9992;6,6524
"802";2020-08-21;15,001;2,9776;5,9992;6,6052
"803";2020-08-24;14,994;2,9844;5,9992;6,7413
"804";2020-08-25;14,992;2,9685;5,9992;6,7495
"805";2020-08-26;14,988;2,9953;5,9992;6,8193
"806";2020-08-27;14,988;2,9948;5,9992;6,8583
"807";2020-08-28;14,97;3,0518;5,9992;6,9917
"808";2020-08-31;15,059;3,0285;5,9992;6,9565
"809";2020-09-01;15,25;3,0792;5,9992;7,1033
"810";2020-09-03;14,742;2,9996;5,9992;6,8651
"811";2020-09-04;14,742;3,0291;5,9992;6,8991
"812";2020-09-07;14,742;3,0801;5,9992;6,8878
"813";2020-09-08;14,742;3,0697;5,9992;6,8447
"814";2020-09-09;15,25;3,0432;5,9992;6,7227
"815";2020-09-10;15,284;3,0438;5,9992;6,6896
"816";2020-09-11;15,284;3,0652;5,9992;6,7744
"817";2020-09-14;15,314;3,079;5,9992;6,8447
"818";2020-09-15;15,341;3,0906;5,9992;6,9028
"819";2020-09-16;15,341;3,0735;5,9992;6,8765
"820";2020-09-17;15,341;3,0667;5,9992;6,7563
