Date;Price
17. Aug 20;114,460
14. Aug 20;113,130
13. Aug 20;112,220
12. Aug 20;110,740
11. Aug 20;112,360
10. Aug 20;112,280
07. Aug 20;114,360
06. Aug 20;114,110
05. Aug 20;111,250
04. Aug 20;110,430
03. Aug 20;108,840
31. Jul 20;110,280
30. Jul 20;110,540
29. Jul 20;109,410
28. Jul 20;109,980
27. Jul 20;109,170
24. Jul 20;107,630
23. Jul 20;105,010
22. Jul 20;106,960
21. Jul 20;105,500
20. Jul 20;104,930
17. Jul 20;106,210
16. Jul 20;106,610
15. Jul 20;107,870
14. Jul 20;107,740
13. Jul 20;106,430
10. Jul 20;105,050
09. Jul 20;106,140
08. Jul 20;106,360
07. Jul 20;106,550
06. Jul 20;104,990
03. Jul 20;104,100
02. Jul 20;102,080
01. Jul 20;101,670
30. Jun 20;102,500
29. Jun 20;101,480
24. Jun 20;101,480
23. Jun 20;101,600
22. Jun 20;102,420
19. Jun 20;103,090
18. Jun 20;103,010
17. Jun 20;103,000
16. Jun 20;102,090
15. Jun 20;100,720
12. Jun 20;101,510
11. Jun 20;102,690
10. Jun 20;103,160
09. Jun 20;104,320
08. Jun 20;102,980
05. Jun 20;102,790
04. Jun 20;102,050
03. Jun 20;103,410
02. Jun 20;102,230
01. Jun 20;101,700
29-May-2020;99,980
28-May-2020;100,000
27-May-2020;100,310
26-May-2020;100,710
25-May-2020;100,620
22-May-2020;102,200
21-May-2020;104,260
20-May-2020;102,370
19-May-2020;101,190
18-May-2020;99,000
15-May-2020;100,260
14-May-2020;100,590
13-May-2020;100,550
12-May-2020;101,440
11-May-2020;101,570
08-May-2020;101,240
07-May-2020;101,600
06-May-2020;98,990
30. Apr 20;100,280
29. Apr 20;100,560
28. Apr 20;100,400
27. Apr 20;102,160
24. Apr 20;99,950
23. Apr 20;98,800
22. Apr 20;97,610
21. Apr 20;100,730
20. Apr 20;100,420
17. Apr 20;97,580
16. Apr 20;96,120
15. Apr 20;97,470
14. Apr 20;96,550
13. Apr 20;96,790
10. Apr 20;96,890
09. Apr 20;94,960
08. Apr 20;94,310
07. Apr 20;93,630
03. Apr 20;92,520
02. Apr 20;91,150
01. Apr 20;92,650
31-Mar-2020;92,820
30-Mar-2020;92,540
27-Mar-2020;92,160
26-Mar-2020;91,850
25-Mar-2020;91,630
24-Mar-2020;91,970
23-Mar-2020;92,120
20-Mar-2020;94,850
19-Mar-2020;92,360
18-Mar-2020;97,270
17-Mar-2020;99,030
16-Mar-2020;99,680
13-Mar-2020;98,190
12-Mar-2020;99,420
11-Mar-2020;102,540
10-Mar-2020;101,720
09-Mar-2020;99,020
06-Mar-2020;102,450
05-Mar-2020;102,350
04-Mar-2020;101,870
03-Mar-2020;102,600
02-Mar-2020;100,780
28. Feb 20;98,940
27. Feb 20;100,690
26. Feb 20;101,290
25. Feb 20;101,890
24. Feb 20;101,570
21. Feb 20;102,760
20. Feb 20;103,540
19. Feb 20;103,900
18. Feb 20;104,100
17. Feb 20;104,360
14. Feb 20;104,390
13. Feb 20;104,750
12. Feb 20;104,900
11. Feb 20;105,410
10. Feb 20;104,040
07. Feb 20;104,560
06. Feb 20;104,820
05. Feb 20;104,400
04. Feb 20;102,920
03. Feb 20;101,260
23. Jan 20;106,330
22. Jan 20;107,510
21. Jan 20;108,110
20. Jan 20;108,030
17. Jan 20;109,220
16. Jan 20;110,790
15. Jan 20;108,020
14. Jan 20;111,310
13. Jan 20;112,410
10. Jan 20;110,850
09. Jan 20;110,430
08. Jan 20;107,810
07. Jan 20;107,300
06. Jan 20;107,470
03. Jan 20;109,250
02. Jan 20;110,500
31-Dec-2019;111,280
30-Dec-2019;110,740
27-Dec-2019;110,700
26-Dec-2019;111,860
25-Dec-2019;111,710
24-Dec-2019;112,580
23-Dec-2019;113,040
20-Dec-2019;111,590
19-Dec-2019;109,380
18-Dec-2019;109,870
17-Dec-2019;111,460
16-Dec-2019;111,260
13-Dec-2019;109,770
12-Dec-2019;110,120
11-Dec-2019;106,410
10-Dec-2019;105,140
09-Dec-2019;106,290
06-Dec-2019;105,460
05-Dec-2019;104,640
04-Dec-2019;106,510
03-Dec-2019;109,070
02-Dec-2019;109,170
29. Nov 19;111,070
28. Nov 19;113,270
27. Nov 19;114,630
26. Nov 19;114,990
25. Nov 19;115,210
22. Nov 19;115,460
21. Nov 19;115,300
20. Nov 19;117,080
19. Nov 19;119,680
18. Nov 19;121,980
15. Nov 19;129,920
14. Nov 19;132,080
13. Nov 19;129,390
12. Nov 19;131,420
11. Nov 19;134,670
08. Nov 19;135,250
07. Nov 19;135,140
06. Nov 19;134,420
05. Nov 19;134,900
04. Nov 19;137,430
01. Nov 19;137,040
31-Oct-2019;137,080
30-Oct-2019;136,250
29-Oct-2019;137,000
28-Oct-2019;135,980
25-Oct-2019;136,360
24-Oct-2019;134,300
23-Oct-2019;131,190
22-Oct-2019;128,860
21-Oct-2019;129,340
18-Oct-2019;130,630
17-Oct-2019;131,620
16-Oct-2019;133,800
15-Oct-2019;134,300
14-Oct-2019;137,630
11-Oct-2019;137,610
10-Oct-2019;137,140
09-Oct-2019;137,130
08-Oct-2019;137,350
30. Sep 19;137,150
27. Sep 19;137,020
26. Sep 19;137,020
25. Sep 19;136,220
24. Sep 19;138,090
23. Sep 19;138,580
20. Sep 19;136,870
19. Sep 19;136,120
18. Sep 19;135,420
17. Sep 19;136,390
16. Sep 19;139,450
12. Sep 19;143,390
11. Sep 19;142,840
10. Sep 19;143,310
09. Sep 19;139,420
06. Sep 19;141,050
05. Sep 19;144,620
04. Sep 19;145,790
03. Sep 19;139,700
02. Sep 19;131,800
30. Aug 19;129,170
29. Aug 19;126,460
28. Aug 19;124,910
27. Aug 19;125,380
26. Aug 19;123,890
23. Aug 19;123,060
22. Aug 19;123,030
21. Aug 19;123,890
20. Aug 19;124,210
19. Aug 19;125,770
16. Aug 19;126,040
15. Aug 19;122,980
14. Aug 19;123,560
13. Aug 19;123,430
12. Aug 19;121,580
09. Aug 19;125,180
08. Aug 19;120,050
07. Aug 19;117,520
06. Aug 19;117,780
05. Aug 19;115,860
02. Aug 19;113,300
01. Aug 19;112,270
31. Jul 19;112,080
30. Jul 19;111,400
29. Jul 19;109,960
26. Jul 19;110,100
25. Jul 19;112,140
24. Jul 19;111,530
23. Jul 19;112,810
22. Jul 19;115,240
19. Jul 19;117,600
18. Jul 19;113,650
17. Jul 19;110,260
16. Jul 19;107,330
15. Jul 19;105,370
12. Jul 19;103,370
11. Jul 19;102,720
10. Jul 19;101,930
09. Jul 19;100,010
08. Jul 19;99,340
05. Jul 19;97,820
04. Jul 19;97,820
03. Jul 19;97,010
02. Jul 19;97,610
01. Jul 19;100,820
28. Jun 19;101,800
27. Jun 19;101,220
26. Jun 19;100,510
25. Jun 19;99,340
24. Jun 19;98,890
21. Jun 19;99,490
20. Jun 19;100,150
19. Jun 19;100,020
18. Jun 19;98,850
17. Jun 19;99,970
14. Jun 19;100,400
13. Jun 19;98,640
12. Jun 19;97,860
11. Jun 19;96,390
10. Jun 19;96,580
06. Jun 19;95,870
05. Jun 19;96,290
04. Jun 19;96,750
03. Jun 19;97,590
31-May-2019;98,450
30-May-2019;98,290
29-May-2019;98,730
28-May-2019;100,650
27-May-2019;100,450
24-May-2019;97,940
23-May-2019;97,050
22-May-2019;97,640
21-May-2019;97,930
20-May-2019;97,810
17-May-2019;98,040
16-May-2019;97,620
15-May-2019;96,560
14-May-2019;95,950
13-May-2019;96,550
10-May-2019;96,090
09-May-2019;95,220
08-May-2019;96,070
07-May-2019;96,100
06-May-2019;95,760
30. Apr 19;97,920
29. Apr 19;97,950
26. Apr 19;97,980
25. Apr 19;98,130
24. Apr 19;98,010
23. Apr 19;98,990
22. Apr 19;99,980
19. Apr 19;99,530
18. Apr 19;100,690
17. Apr 19;101,600
16. Apr 19;101,550
15. Apr 19;101,510
12. Apr 19;101,970
11. Apr 19;102,820
10. Apr 19;103,050
09. Apr 19;103,070
08. Apr 19;102,890
04. Apr 19;103,490
03. Apr 19;102,410
02. Apr 19;101,950
01. Apr 19;101,960
29-Mar-2019;100,060
28-Mar-2019;100,410
27-Mar-2019;100,890
26-Mar-2019;99,440
25-Mar-2019;99,800
22-Mar-2019;100,690
21-Mar-2019;102,420
20-Mar-2019;102,350
19-Mar-2019;101,000
18-Mar-2019;100,190
15-Mar-2019;102,420
14-Mar-2019;103,370
13-Mar-2019;103,300
12-Mar-2019;103,620
11-Mar-2019;104,080
08-Mar-2019;104,370
07-Mar-2019;107,470
06-Mar-2019;107,160
05-Mar-2019;105,140
04-Mar-2019;104,900
01-Mar-2019;103,250
28. Feb 19;102,600
27. Feb 19;101,910
26. Feb 19;102,130
25. Feb 19;103,000
22. Feb 19;101,830
21. Feb 19;101,510
20. Feb 19;100,480
19. Feb 19;99,640
18. Feb 19;98,590
15. Feb 19;96,990
14. Feb 19;96,990
13. Feb 19;96,990
12. Feb 19;96,990
11. Feb 19;98,290
01. Feb 19;98,290
31. Jan 19;96,760
30. Jan 19;96,310
29. Jan 19;95,110
28. Jan 19;95,120
25. Jan 19;94,560
24. Jan 19;93,940
23. Jan 19;93,940
22. Jan 19;93,670
21. Jan 19;94,580
18. Jan 19;92,790
17. Jan 19;92,050
16. Jan 19;92,570
15. Jan 19;91,600
14. Jan 19;91,440
11. Jan 19;90,920
10. Jan 19;91,150
09. Jan 19;91,360
08. Jan 19;90,650
07. Jan 19;90,700
04. Jan 19;89,030
03. Jan 19;87,910
02. Jan 19;87,420
28-Dec-2018;88,090
27-Dec-2018;88,480
26-Dec-2018;88,560
25-Dec-2018;89,500
24-Dec-2018;90,450
21-Dec-2018;90,190
20-Dec-2018;89,940
19-Dec-2018;90,070
18-Dec-2018;90,880
17-Dec-2018;90,700
14-Dec-2018;88,600
13-Dec-2018;88,600
12-Dec-2018;88,700
11-Dec-2018;88,700
10-Dec-2018;88,600
07-Dec-2018;89,980
06-Dec-2018;89,980
05-Dec-2018;90,930
04-Dec-2018;90,930
03-Dec-2018;90,930
30. Nov 18;90,930
29. Nov 18;89,070
28. Nov 18;89,010
27. Nov 18;89,010
26. Nov 18;88,620
23. Nov 18;89,660
22. Nov 18;91,440
21. Nov 18;92,000
20. Nov 18;93,120
19. Nov 18;93,870
16. Nov 18;94,090
15. Nov 18;93,950
14. Nov 18;94,160
13. Nov 18;94,980
12. Nov 18;94,750
09. Nov 18;96,740
08. Nov 18;96,850
07. Nov 18;98,000
06. Nov 18;97,850
05. Nov 18;97,780
02. Nov 18;98,240
01. Nov 18;96,970
31-Oct-2018;98,410
30-Oct-2018;98,770
29-Oct-2018;99,040
26-Oct-2018;100,900
25-Oct-2018;101,980
24-Oct-2018;103,370
23-Oct-2018;103,680
22-Oct-2018;104,040
19-Oct-2018;102,740
18-Oct-2018;102,390
17-Oct-2018;103,130
16-Oct-2018;104,150
15-Oct-2018;109,000
12-Oct-2018;109,000
11-Oct-2018;109,000
10-Oct-2018;109,000
09-Oct-2018;107,080
08-Oct-2018;101,020
28. Sep 18;101,020
27. Sep 18;104,270
26. Sep 18;105,510
25. Sep 18;104,270
21. Sep 18;104,300
20. Sep 18;102,810
19. Sep 18;103,100
18. Sep 18;102,290
17. Sep 18;102,120
14. Sep 18;103,900
13. Sep 18;103,240
12. Sep 18;101,230
11. Sep 18;102,180
10. Sep 18;101,480
07. Sep 18;102,510
06. Sep 18;102,300
05. Sep 18;102,150
04. Sep 18;104,050
03. Sep 18;105,070
31. Aug 18;108,210
30. Aug 18;109,400
29. Aug 18;109,780
28. Aug 18;108,330
27. Aug 18;108,540
24. Aug 18;109,260
23. Aug 18;110,250
22. Aug 18;111,630
21. Aug 18;111,970
20. Aug 18;111,170
17. Aug 18;110,190
16. Aug 18;108,340
15. Aug 18;112,190
14. Aug 18;112,190
13. Aug 18;112,190
10. Aug 18;112,190
09. Aug 18;112,110
08. Aug 18;111,380
07. Aug 18;110,190
06. Aug 18;109,500
03. Aug 18;109,500
02. Aug 18;111,320
01. Aug 18;112,310
31. Jul 18;112,530
30. Jul 18;112,160
27. Jul 18;111,850
26. Jul 18;110,170
25. Jul 18;110,350
24. Jul 18;108,970
23. Jul 18;108,080
20. Jul 18;108,960
19. Jul 18;108,750
18. Jul 18;108,200
17. Jul 18;109,980
16. Jul 18;110,370
13. Jul 18;112,720
12. Jul 18;112,900
11. Jul 18;109,270
10. Jul 18;111,480
09. Jul 18;111,210
06. Jul 18;110,890
05. Jul 18;111,510
04. Jul 18;113,730
03. Jul 18;115,250
02. Jul 18;116,340
29. Jun 18;116,290
28. Jun 18;116,250
27. Jun 18;114,950
26. Jun 18;115,230
25. Jun 18;117,400
22. Jun 18;116,140
21. Jun 18;115,310
20. Jun 18;113,670
19. Jun 18;114,520
15. Jun 18;112,760
14. Jun 18;112,760
13. Jun 18;112,760
12. Jun 18;112,760
11. Jun 18;112,760
08. Jun 18;112,760
07. Jun 18;112,760
06. Jun 18;112,760
05. Jun 18;112,760
04. Jun 18;112,760
01. Jun 18;112,760
31-May-2018;112,760
30-May-2018;110,360
29-May-2018;110,570
28-May-2018;109,200
25-May-2018;109,720
24-May-2018;108,850
23-May-2018;108,850
22-May-2018;109,150
21-May-2018;108,780
18-May-2018;108,780
17-May-2018;107,910
16-May-2018;108,120
15-May-2018;106,370
14-May-2018;104,950
11-May-2018;103,760
10-May-2018;103,640
09-May-2018;103,470
08-May-2018;104,100
07-May-2018;103,220
04-May-2018;103,500
03-May-2018;104,470
02-May-2018;103,820
27. Apr 18;103,850
26. Apr 18;102,870
25. Apr 18;103,030
24. Apr 18;102,830
23. Apr 18;103,980
20. Apr 18;104,810
19. Apr 18;106,890
18. Apr 18;103,120
17. Apr 18;103,140
16. Apr 18;96,490
13. Apr 18;96,490
12. Apr 18;96,490
11. Apr 18;96,490
10. Apr 18;96,490
09. Apr 18;96,490
04. Apr 18;96,490
03. Apr 18;96,490
02. Apr 18;96,490
30-Mar-2018;96,490
29-Mar-2018;96,490
28-Mar-2018;96,490
27-Mar-2018;96,490
26-Mar-2018;98,010
23-Mar-2018;101,010
22-Mar-2018;102,200
21-Mar-2018;101,410
20-Mar-2018;101,580
19-Mar-2018;101,300
16-Mar-2018;104,030
15-Mar-2018;103,160
14-Mar-2018;103,160
13-Mar-2018;102,950
12-Mar-2018;103,360
09-Mar-2018;101,540
08-Mar-2018;101,540
07-Mar-2018;101,310
06-Mar-2018;101,760
05-Mar-2018;101,230
02-Mar-2018;103,940
01-Mar-2018;103,940
28. Feb 18;103,430
27. Feb 18;104,690
26. Feb 18;104,210
23. Feb 18;103,590
22. Feb 18;102,320
14. Feb 18;101,820
13. Feb 18;100,260
12. Feb 18;99,280
09. Feb 18;101,640
08. Feb 18;101,640
07. Feb 18;101,640
06. Feb 18;101,640
05. Feb 18;101,640
02. Feb 18;101,640
01. Feb 18;101,640
31. Jan 18;102,410
30. Jan 18;103,390
29. Jan 18;105,170
26. Jan 18;103,760
25. Jan 18;102,970
24. Jan 18;98,120
23. Jan 18;97,670
22. Jan 18;97,390
19. Jan 18;95,380
18. Jan 18;95,970
17. Jan 18;95,930
16. Jan 18;98,080
15. Jan 18;98,200
12. Jan 18;97,870
11. Jan 18;99,740
10. Jan 18;98,960
09. Jan 18;97,810
08. Jan 18;96,780
05. Jan 18;97,670
04. Jan 18;97,160
03. Jan 18;97,810
02. Jan 18;97,630
29-Dec-2017;95,810
28-Dec-2017;94,830
27-Dec-2017;93,760
26-Dec-2017;94,020
25-Dec-2017;95,310
22-Dec-2017;94,800
21-Dec-2017;95,250
20-Dec-2017;94,290
19-Dec-2017;93,960
18-Dec-2017;92,230
15-Dec-2017;88,800
14-Dec-2017;88,800
13-Dec-2017;88,800
12-Dec-2017;88,800
11-Dec-2017;88,800
08-Dec-2017;88,800
07-Dec-2017;88,950
06-Dec-2017;89,000
05-Dec-2017;89,000
04-Dec-2017;91,460
01-Dec-2017;89,650
30. Nov 17;89,650
29. Nov 17;90,770
28. Nov 17;92,290
27. Nov 17;94,600
24. Nov 17;96,230
23. Nov 17;94,370
22. Nov 17;94,280
21. Nov 17;93,230
20. Nov 17;92,310
17. Nov 17;93,170
16. Nov 17;93,000
15. Nov 17;94,220
14. Nov 17;100,240
13. Nov 17;100,240
10. Nov 17;100,240
09. Nov 17;100,240
08. Nov 17;100,240
07. Nov 17;102,000
06. Nov 17;102,000
03. Nov 17;99,240
02. Nov 17;99,240
01. Nov 17;93,630
31-Oct-2017;93,630
30-Oct-2017;93,670
27-Oct-2017;93,400
26-Oct-2017;95,360
25-Oct-2017;96,060
24-Oct-2017;95,010
23-Oct-2017;94,620
20-Oct-2017;96,030
19-Oct-2017;94,460
18-Oct-2017;93,650
17-Oct-2017;94,530
16-Oct-2017;93,060
13-Oct-2017;91,100
12-Oct-2017;87,870
11-Oct-2017;87,870
10-Oct-2017;87,020
09-Oct-2017;85,510
29. Sep 17;83,880
28. Sep 17;82,170
27. Sep 17;84,550
26. Sep 17;84,320
25. Sep 17;82,740
22. Sep 17;84,060
21. Sep 17;88,150
20. Sep 17;88,720
19. Sep 17;87,960
18. Sep 17;87,720
15. Sep 17;87,590
14. Sep 17;89,800
13. Sep 17;91,890
12. Sep 17;90,860
11. Sep 17;89,580
08. Sep 17;92,870
07. Sep 17;94,590
06. Sep 17;94,180
05. Sep 17;95,200
04. Sep 17;95,070
01. Sep 17;93,270
31. Aug 17;92,050
30. Aug 17;92,510
29. Aug 17;93,070
28. Aug 17;91,650
25. Aug 17;92,960
24. Aug 17;92,690
23. Aug 17;90,840
22. Aug 17;90,260
21. Aug 17;88,480
18. Aug 17;86,240
17. Aug 17;86,100
16. Aug 17;83,720
15. Aug 17;86,000
14. Aug 17;86,000
11. Aug 17;86,000
10. Aug 17;86,000
09. Aug 17;85,600
08. Aug 17;83,100
07. Aug 17;83,100
04. Aug 17;83,100
03. Aug 17;82,750
02. Aug 17;82,750
01. Aug 17;82,750
31. Jul 17;82,750
28. Jul 17;80,700
27. Jul 17;80,810
26. Jul 17;80,810
25. Jul 17;78,900
24. Jul 17;78,220
21. Jul 17;78,500
20. Jul 17;78,500
19. Jul 17;79,540
18. Jul 17;79,090
17. Jul 17;78,000
14. Jul 17;75,500
13. Jul 17;75,500
12. Jul 17;75,000
11. Jul 17;75,000
10. Jul 17;75,000
07. Jul 17;75,000
06. Jul 17;76,300
05. Jul 17;76,300
04. Jul 17;76,300
03. Jul 17;76,300
30. Jun 17;75,130
29. Jun 17;74,310
28. Jun 17;73,900
27. Jun 17;73,580
26. Jun 17;74,300
23. Jun 17;73,890
22. Jun 17;73,480
21. Jun 17;73,390
20. Jun 17;73,780
19. Jun 17;72,660
16. Jun 17;72,650
15. Jun 17;72,200
14. Jun 17;71,300
13. Jun 17;72,800
12. Jun 17;72,800
09. Jun 17;72,200
08. Jun 17;72,200
07. Jun 17;72,200
06. Jun 17;71,110
05. Jun 17;72,070
02. Jun 17;72,070
01. Jun 17;72,070
31-May-2017;73,040
26-May-2017;74,240
25-May-2017;75,010
24-May-2017;75,150
23-May-2017;76,600
22-May-2017;76,230
19-May-2017;74,730
18-May-2017;74,500
17-May-2017;75,380
16-May-2017;75,420
15-May-2017;75,450
12-May-2017;75,380
11-May-2017;74,810
10-May-2017;75,010
09-May-2017;74,580
08-May-2017;74,000
05-May-2017;73,500
04-May-2017;75,710
03-May-2017;77,940
02-May-2017;78,350
28. Apr 17;76,790
27. Apr 17;76,050
26. Apr 17;76,310
25. Apr 17;76,230
24. Apr 17;76,940
21. Apr 17;77,870
20. Apr 17;77,250
19. Apr 17;77,040
18. Apr 17;79,100
17. Apr 17;81,880
14. Apr 17;81,880
13. Apr 17;81,880
12. Apr 17;81,880
11. Apr 17;82,500
10. Apr 17;82,500
07. Apr 17;82,500
06. Apr 17;82,500
05. Apr 17;82,500
31-Mar-2017;81,400
30-Mar-2017;82,000
29-Mar-2017;82,120
28-Mar-2017;80,660
27-Mar-2017;80,280
24-Mar-2017;82,370
23-Mar-2017;83,000
22-Mar-2017;82,660
21-Mar-2017;84,400
20-Mar-2017;84,720
17-Mar-2017;84,660
16-Mar-2017;85,110
15-Mar-2017;83,800
14-Mar-2017;83,460
13-Mar-2017;83,610
10-Mar-2017;89,900
09-Mar-2017;89,900
08-Mar-2017;89,900
07-Mar-2017;89,900
06-Mar-2017;90,400
03-Mar-2017;90,400
02-Mar-2017;90,400
01-Mar-2017;90,400
28. Feb 17;90,290
27. Feb 17;89,760
24. Feb 17;87,560
23. Feb 17;88,180
22. Feb 17;89,280
21. Feb 17;90,650
20. Feb 17;89,900
17. Feb 17;89,850
16. Feb 17;89,710
15. Feb 17;88,000
14. Feb 17;88,000
13. Feb 17;87,250
10. Feb 17;85,200
09. Feb 17;85,200
08. Feb 17;84,500
07. Feb 17;84,800
06. Feb 17;84,800
03. Feb 17;83,030
26. Jan 17;80,550
25. Jan 17;80,700
24. Jan 17;81,050
23. Jan 17;81,150
20. Jan 17;82,350
19. Jan 17;83,710
18. Jan 17;83,570
17. Jan 17;84,650
16. Jan 17;85,170
13. Jan 17;83,780
12. Jan 17;84,360
11. Jan 17;85,980
10. Jan 17;85,330
09. Jan 17;84,420
06. Jan 17;83,510
05. Jan 17;83,910
04. Jan 17;82,910
03. Jan 17;84,780
31-Okt-2025;120,300
30-Okt-2025;120,890
29-Okt-2025;120,680
28-Okt-2025;120,910
27-Okt-2025;122,060
24-Okt-2025;121,710
23-Okt-2025;120,970
22-Okt-2025;120,970
21-Okt-2025;121,320
20-Okt-2025;120,750
17-Okt-2025;121,340
16-Okt-2025;120,920
15-Okt-2025;120,650
14-Okt-2025;120,560
13-Okt-2025;121,270
10-Okt-2025;123,510
09-Okt-2025;122,090
30-Sep-2025;121,200
29-Sep-2025;120,770
26-Sep-2025;121,620
25-Sep-2025;122,390
24-Sep-2025;121,450
23-Sep-2025;121,010
22-Sep-2025;121,440
19-Sep-2025;121,320
18-Sep-2025;121,570
17-Sep-2025;122,030
16-Sep-2025;122,790
15-Sep-2025;123,340
12-Sep-2025;121,270
11-Sep-2025;120,260
10-Sep-2025;120,110
09-Sep-2025;120,640
08-Sep-2025;121,240
05-Sep-2025;120,700
04-Sep-2025;121,070
03-Sep-2025;121,290
02-Sep-2025;122,760
01-Sep-2025;122,460
29-Aug-2025;121,010
28-Aug-2025;120,550
27-Aug-2025;121,550
26-Aug-2025;120,180
25-Aug-2025;120,100
22-Aug-2025;119,460
21-Aug-2025;120,070
20-Aug-2025;120,100
19-Aug-2025;120,510
18-Aug-2025;120,780
15-Aug-2025;120,280
14-Aug-2025;122,270
13-Aug-2025;122,590
12-Aug-2025;121,980
11-Aug-2025;121,670
08-Aug-2025;120,970
07-Aug-2025;121,100
06-Aug-2025;120,620
05-Aug-2025;120,660
04-Aug-2025;119,880
01-Aug-2025;119,950
31-Jul-2025;120,130
30-Jul-2025;121,710
29-Jul-2025;121,700
28-Jul-2025;122,680
25-Jul-2025;123,330
24-Jul-2025;123,840
23-Jul-2025;123,410
22-Jul-2025;123,330
21-Jul-2025;121,690
18-Jul-2025;120,250
17-Jul-2025;119,630
16-Jul-2025;120,600
15-Jul-2025;119,070
14-Jul-2025;121,870
11-Jul-2025;121,020
10-Jul-2025;119,420
09-Jul-2025;119,770
08-Jul-2025;120,260
07-Jul-2025;120,990
04-Jul-2025;122,320
03-Jul-2025;121,410
02-Jul-2025;120,830
01-Jul-2025;120,250
30-Jun-2025;120,740
27-Jun-2025;120,500
26-Jun-2025;119,540
25-Jun-2025;117,940
24-Jun-2025;117,230
23-Jun-2025;117,970
20-Jun-2025;118,780
19-Jun-2025;118,890
18-Jun-2025;118,340
17-Jun-2025;118,980
16-Jun-2025;119,180
13-Jun-2025;120,100
12-Jun-2025;121,000
11-Jun-2025;121,260
10-Jun-2025;121,960
09-Jun-2025;122,320
06-Jun-2025;122,000
05-Jun-2025;121,360
04-Jun-2025;121,920
03-Jun-2025;121,310
30-Mai-2025;120,900
29-Mai-2025;119,680
28-Mai-2025;121,280
27-Mai-2025;122,390
26-Mai-2025;122,850
23-Mai-2025;122,880
22-Mai-2025;123,480
21-Mai-2025;123,360
20-Mai-2025;123,340
19-Mai-2025;123,900
16-Mai-2025;124,680
15-Mai-2025;124,390
14-Mai-2025;123,100
13-Mai-2025;123,370
12-Mai-2025;124,620
09-Mai-2025;123,370
08-Mai-2025;123,880
07-Mai-2025;124,070
06-Mai-2025;124,330
