Date;Price
03. Jan 17;83.6
21. Jul 25;123.7
20. Jul 25;
18. Jul 25;121.7
17. Jul 25;120.7
16. Jul 25;119.7
15. Jul 25;121.15
14. Jul 25;119.7
13. Jul 25;
11. Jul 25;120.9
10. Jul 25;121.35
09. Jul 25;119.5
08. Jul 25;119.8
07. Jul 25;121.1
06. Jul 25;
04. Jul 25;121.7
03. Jul 25;122.5
02. Jul 25;121.6
01. Jul 25;120.55
30. Jun 25;120.45
29. Jun 25;
27. Jun 25;121.05
26. Jun 25;120.55
25. Jun 25;119.3
24. Jun 25;117.9
23. Jun 25;117.6
20. Jun 25;118.95
19. Jun 25;119.2
18. Jun 25;119.3
17. Jun 25;118.6
16. Jun 25;119.5
13. Jun 25;119.95
12. Jun 25;120.35
11. Jun 25;120.45
10. Jun 25;121.6
09. Jun 25;121.9
06. Jun 25;122.5
05. Jun 25;122.1
04. Jun 25;121.85
03. Jun 25;121.85
02. Jun 25;121.75
01. Jun 25;
30. Mai 25;120.65
29. Mai 25;121.3
28. Mai 25;119.05
27. Mai 25;122.8
26. Mai 25;122.75
23. Mai 25;123
22. Mai 25;122.85
21. Mai 25;123.65
20. Mai 25;123.65
19. Mai 25;123.6
18. Mai 25;
16. Mai 25;124.15
15. Mai 25;125.05
14. Mai 25;126.05
